ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
16738.34,-3061.3767,-3873.7866,61.520264,360.17554,-211.51309,15038.787,-5737.7896,-2488.0295,679.2897,-110.15648,-209.64264
17028.258,-2827.5344,-3469.587,-15.607704,352.02817,-155.73956,14990.312,-5863.925,-2339.8713,690.62006,-448.20508,-264.55988
16982.219,-2888.4644,-3700.9998,-118.61066,9.806067,57.073338,15217.534,-5993.5063,-2278.1116,654.0797,-333.87677,-229.69218
16752.922,-2848.2214,-3797.5144,-188.37581,16.409876,8.964696,15074.08,-5714.444,-2313.6396,629.9643,-329.19708,-317.2012
16753.727,-2881.9502,-3843.9036,253.7296,-322.22205,92.043976,15021.398,-5810.621,-2194.9512,605.92645,-645.65765,-368.54874
16812.94,-3044.0186,-3838.3362,524.011,-654.03156,88.160515,15285.682,-5763.044,-2524.383,623.3549,-903.5318,-381.03525
16676.045,-2792.383,-3661.0222,13.570652,-545.9683,-128.73218,15525.587,-5727.241,-2431.1963,564.79535,-484.44836,-404.43127
16872.412,-2970.2502,-3956.9448,-432.5933,13.073723,-391.1683,15354.472,-5738.4097,-2445.5652,530.0391,-196.62476,-443.3268
16818.719,-3013.2588,-3955.766,-468.2427,223.8597,-643.33655,15212.382,-5784.4014,-2383.9133,593.0811,-68.31371,-480.67413
16884.037,-2880.58,-3743.8154,-567.0788,402.31604,-734.30164,14969.426,-5772.6934,-2455.3438,569.65796,-135.19496,-409.94852
16630.354,-2843.8044,-3729.3662,15.062876,57.220673,-566.97174,14812.492,-5759.692,-2297.8667,550.08685,-351.9061,-490.42096
16514.914,-2750.6501,-3430.231,-279.001,-301.14105,-533.28894,14949.426,-5774.8184,-2431.733,470.4748,-523.5812,-628.6008
16798.469,-2914.1174,-3753.5715,-949.95,-164.1313,-578.0658,15219.591,-5788.1567,-2669.2048,354.47235,-292.97403,-646.81256
17088.488,-3028.491,-4118.3896,-579.5773,257.17734,-713.5772,15197.584,-5783.988,-2536.298,396.83054,-90.3802,-612.94806
17226.805,-2873.3833,-4009.0671,49.736473,77.47161,-557.3755,15114.099,-5736.093,-2616.4722,485.39566,-308.6271,-543.8863
17279.41,-2523.6108,-3753.881,324.23123,-82.62661,-268.27533,15417.632,-5762.811,-2502.911,590.816,-376.89328,-381.726
17164.225,-2519.7212,-3437.3076,228.57108,-90.17326,-155.27449,15238.494,-5678.6147,-2515.3767,540.67,-350.93634,-319.04318
17057.457,-2612.572,-3339.8271,35.433704,-305.12836,88.693474,15086.94,-5694.7837,-2362.0115,501.34717,-346.4188,-314.52756
16953.215,-2622.8467,-3316.4697,-444.08362,-138.28302,183.57909,15229.371,-5679.363,-2190.665,377.07922,-323.5868,-318.8065
16858.213,-2638.72,-3684.4258,-685.98444,267.8163,-47.44785,15217.147,-5820.0596,-2375.9968,353.36505,-42.660763,-255.23798
17145.834,-2773.1353,-4162.5483,-596.27484,170.15697,73.331505,15096.307,-5698.551,-2408.4175,343.51126,-121.866234,-264.985
16940.693,-2784.1072,-3901.1377,-169.27203,-188.39453,299.32733,15185.613,-5786.647,-2501.7378,399.63425,-507.05725,-232.19797
17081.855,-2668.0872,-3863.8909,-129.52206,-311.4092,338.71664,15338.591,-5746.011,-2465.422,507.24963,-509.20825,-223.17174
16821.008,-2771.9753,-3701.8572,-336.22815,-144.36577,283.6174,15311.16,-5699.054,-2398.0613,463.27408,-320.84045,-289.4121
16685.982,-2751.6572,-3599.9116,-303.36407,-108.74604,65.33053,15173.007,-5741.735,-2447.4106,437.30243,-252.15842,-344.4803
16929.883,-2716.095,-3880.676,-245.24196,22.744215,-115.66193,15203.617,-5704.7285,-2441.9453,392.107,-286.82465,-347.53973
16973.385,-2655.362,-3908.649,-296.094,-162.54158,-14.686552,15270.396,-5795.873,-2464.8408,431.5412,-304.26144,-316.46967
17113.018,-2785.8062,-3788.2935,-139.91287,-388.3045,150.0394,15179.987,-5818.614,-2418.1003,429.32632,-416.56763,-273.07495
17052.504,-2678.0762,-3712.3596,-63.172974,-481.83005,258.58566,15258.173,-5791.5015,-2242.2327,402.41367,-416.56244,-199.85274
16992.861,-2732.4368,-3630.7969,-245.89209,-492.79865,331.75623,15078.701,-5761.431,-2316.935,397.66193,-434.0967,-220.80812
16759.633,-2742.0652,-3404.6155,-160.58948,-384.34253,193.73756,15277.014,-5806.395,-2400.2927,337.86423,-381.94324,-256.3648
16916.72,-2639.3823,-3516.2593,-470.94162,-154.25734,125.39113,15164.054,-5789.267,-2349.4187,291.82944,-316.44864,-280.99622
16893.898,-2754.1387,-4025.1326,-789.63196,-207.50673,277.14795,15243.036,-5893.7983,-2394.5938,265.74835,-313.9438,-339.85828
17076.996,-2810.6199,-3905.8655,-584.1326,-183.85559,153.1489,15284.685,-5777.898,-2372.4426,305.39496,-404.6753,-362.77448
17123.135,-2958.753,-4054.4084,-339.04794,55.311787,121.47502,15242.642,-5960.675,-2690.1897,351.91022,-530.0527,-291.6789
17212.576,-2697.8833,-4001.7415,-205.56229,49.279842,292.6359,15233.688,-5740.9556,-2539.4565,412.43756,-666.5422,-241.9111
17168.326,-2791.0964,-3771.838,-36.433887,-209.57858,629.1115,15191.588,-5817.359,-2513.5098,448.38724,-951.8846,-183.3962
17056.92,-2915.7747,-3714.2202,-6.4476657,-433.76166,760.074,15047.642,-5796.389,-2341.861,390.14957,-1281.2921,-202.19485
16836.74,-2823.679,-3722.5647,-46.05417,-673.2274,812.0034,15142.755,-5846.7163,-2602.8494,386.79962,-1339.9591,-203.6279
17016.633,-3015.2292,-4024.598,-179.92728,-548.49585,877.6734,15193.891,-5774.028,-2611.1182,371.48062,-1418.0065,-269.09967
16640.936,-3091.771,-3920.3323,-262.3754,-891.94653,848.0056,15294.058,-5801.827,-2660.45,357.42505,-1542.9021,-264.7921
16856.646,-3036.5789,-3781.8906,-43.152615,-959.8977,703.2641,15045.236,-5740.489,-2838.64,427.55,-1664.9188,-291.9457
16740.998,-3295.9875,-3950.6494,410.601,-1383.2175,387.58923,14870.901,-5907.275,-2628.76,457.36417,-1991.0747,-313.27072
16779.867,-3420.4363,-4001.2053,2679.5933,-2064.1943,-313.52213,15568.573,-5742.1562,-2496.6362,440.61365,-1960.6211,-357.38245
16471.344,-4354.399,-5058.7417,7153.05,-2373.8298,-2091.888,15400.999,-5920.0205,-3019.5552,705.51794,-2139.4995,-630.68256
19193.846,-4568.317,-2531.3118,13713.001,-6880.5527,-2781.3032,15269.343,-5638.289,-5606.4897,1877.6316,-3472.1438,-949.0528
24323.057,208.64226,3037.3628,12551.897,-9398.986,2734.811,12924.888,-5949.2617,-7706.289,2481.2285,-1219.7755,-568.07855
19448.264,-466.5793,-2000.0714,8100.4937,-4396.6235,10631.873,18092.07,-6450.242,-2858.4656,1292.148,12671.398,533.0099
18230.037,-5395.4956,-4956.3667,-3090.9631,10769.604,-7432.2427,18019.191,-6021.967,-3085.6663,1546.5205,14803.991,396.3503
19647.762,-2217.4038,-1221.7311,-6112.038,18142.51,-11520.294,19349.805,-6807.1206,-2343.842,2176.5989,23784.44,586.736
21039.318,-444.46017,1236.7676,-12928.012,27529.756,-16788.736,18957.729,-7505.276,-712.8786,1922.7032,29528.592,249.13504
19154.791,-557.3217,1966.8989,-20665.5,27908.42,-23807.627,19103.455,-7652.625,1321.4828,360.88007,29557.87,-861.9307
16457.41,-947.3597,4664.9,-26583.895,30587.936,-30431.238,16316.949,-8175.435,3162.607,-2864.102,32251.15,-1362.3206
14621.928,2126.9482,8581.365,-30499.168,32766.904,-32768.094,3977.3481,-8148.156,5140.3525,-3777.1846,32766.584,-2119.0825
10386.979,-610.58655,8467.673,-26332.512,28664.658,-23152.684,2248.382,-8799.679,13871.78,-5530.7275,32768.08,-3103.005
6606.1157,-6935.6523,6140.891,-25160.809,32766.45,-26818.162,6833.6333,-9249.213,14077.263,-5286.1074,32766.775,-3637.0842
-4772.967,-1047.7859,15900.151,-21278.959,32766.791,-22635.494,4070.9136,-9855.369,16936.484,-4279.8096,32766.785,-4776.049
