ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-9358.531,4803.9814,8656.804,-320.6129,-216.55649,32.857708,-8092.3687,8618.815,10087.897,123.1241,-134.85147,-194.74414
-9846.5,4697.2573,8650.512,-431.97235,100.69163,37.898712,-8315.454,8695.988,9686.703,136.37587,-150.1617,-205.95576
-10296.604,4706.377,8364.947,-362.93555,39.41259,-11.006578,-8717.066,8736.559,9533.836,65.651924,-20.561163,-145.40738
-10164.237,4650.6333,8431.907,-219.95708,-269.6327,-18.79534,-8350.585,8610.753,9898.696,28.326984,-160.26775,-141.94437
-9374.222,4582.4062,8405.447,-315.58316,-349.50955,24.10341,-8167.78,8555.16,10271.021,89.98332,-293.84848,-213.73799
-9542.677,4655.8823,8422.824,-686.0704,-112.61591,10.370085,-8199.476,8545.713,9848.925,141.72768,-442.9677,-283.0929
-10014.059,4614.293,8446.378,-613.42444,104.79831,5.1434364,-8634.592,8587.325,9553.369,68.11077,-310.41458,-231.29556
-10536.802,4591.1763,8154.8315,-215.40572,-76.63271,-111.489105,-8704.118,8732.873,9635.566,-32.067856,-137.07909,-196.85674
-9973.064,4598.4546,8560.104,-176.7563,-465.52478,-144.88673,-8322.0625,8679.894,10010.592,-0.39353853,-244.73845,-197.51888
-9399.27,4503.7007,8634.106,-312.55347,-263.1761,-118.46366,-8113.2456,8608.381,10062.022,110.662994,-365.1902,-268.1919
-9736.529,4550.6157,8505.641,-475.38474,-71.96778,-105.22113,-8218.902,8522.346,9735.733,195.45036,-498.94473,-333.4176
-10100.404,4556.316,8451.575,-399.72125,133.8845,-135.52367,-8484.325,8577.381,9355.596,164.25546,-296.44952,-266.99234
-10214.322,4597.5156,8476.143,-52.89169,-265.79236,-198.29993,-8606.551,8695.965,9650.814,118.515724,-151.95044,-275.6814
-9735.163,4669.2905,8451.61,-0.9118577,-481.18518,-155.62907,-8141.7954,8612.308,10006.804,99.75072,-247.01318,-348.48575
-9432.213,4493.686,8485.206,-206.28769,-141.09256,-168.84367,-8117.1157,8565.063,9993.367,241.60458,-348.74313,-396.32803
-10065.951,4536.3154,8389.319,-128.85059,-18.494364,-263.7323,-8397.67,8531.318,9498.7295,251.88167,-164.86375,-348.86023
-10154.569,4795.1333,8122.564,-178.90573,-7.602334,-202.08566,-8327.506,8693.96,9444.673,213.24837,212.60043,-249.17218
-10018.346,4666.6724,8471.464,62.313152,-10.403488,-181.07661,-8466.796,8906.014,9640.584,201.9522,433.73767,-278.4632
-9650.29,4630.447,8721.297,-37.86671,-324.58337,-189.94418,-8348.69,8688.678,9883.89,266.3578,-376.08173,-326.22812
-9895.207,4604.0664,8288.107,-71.298706,-78.5713,-164.67995,-8261.413,8476.503,9712.571,285.94156,-218.89786,-268.47318
-10071.977,4560.943,8454.463,5.221786,-1.2680646,-150.8299,-8484.283,8617.788,9400.887,236.84528,78.03178,-208.98093
-9983.196,4624.575,8348.668,27.399143,-93.79131,-69.1382,-8319.282,8721.739,9661.918,80.63449,62.220024,-260.78113
-9595.999,4492.965,8381.972,-7.936629,110.5063,-17.557142,-8182.943,8550.657,10103.033,44.283215,32.491634,-389.36496
-9858.755,4484.867,8525.934,-264.29303,166.1747,-153.41121,-8397.641,8505.278,10086.487,46.113693,-177.36205,-392.54773
-9984.643,4475.842,8541.4375,-529.5251,115.94538,-177.76329,-8591.4375,8717.447,9647.265,-8.195922,-204.2171,-368.52765
-10186.935,4671.149,8418.106,-389.5937,-7.8927865,-270.36737,-8536.063,8776.877,9823.743,-104.09797,-240.12047,-354.23862
