ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
17882.803,-3460.7717,-4722.917,-2105.9724,1674.9065,229.00568,15295.466,-7947.712,-1371.5634,50.841732,1616.5386,352.30768
17307.19,-3057.5845,-5240.1997,-1514.2134,2312.4854,491.80176,14759.294,-7868.63,-982.2217,323.0146,1734.3862,233.57083
17258.904,-3257.0217,-5595.68,-69.347046,1288.7261,387.46124,14394.368,-7829.758,-771.13727,552.4399,351.76352,361.2333
17427.842,-2975.6133,-4820.3745,1253.3353,-318.23566,348.30444,14646.326,-7753.03,-1032.3234,771.4171,-943.5154,363.93796
17358.639,-3221.1318,-4016.4878,1784.5623,-650.93,333.6424,14992.64,-7788.4995,-1188.1934,961.5847,-1141.9778,509.68753
16886.611,-3186.1067,-2779.2373,1112.0571,-858.21326,561.17145,14671.19,-7696.292,-999.08673,976.7156,-691.1593,570.0428
16728.434,-3044.832,-2654.2844,225.9344,-451.13788,746.60223,14665.198,-7685.527,-632.24286,875.6831,-46.202377,433.63306
16618.947,-3276.488,-2756.0376,-195.09383,439.04517,930.7211,14292.758,-7640.963,-194.32129,699.2918,325.4338,235.24754
15738.318,-3055.8733,-2815.4646,-169.28166,628.5037,300.07178,14193.531,-7732.828,-31.610743,538.8836,368.92822,186.02177
15894.966,-3258.2292,-2668.1948,-84.133545,624.5758,-393.97028,14250.637,-7808.4033,-195.06866,339.9365,349.39948,-41.882
16316.447,-3249.582,-2592.1719,-314.8648,705.0628,-543.32806,14137.044,-7814.1074,-235.1664,168.24501,633.4638,-122.136086
16961.46,-3316.9343,-3153.4497,-534.8274,384.80917,-444.22845,14362.771,-7811.8096,-325.87564,139.33017,746.17725,-180.08047
17134.48,-3158.9082,-3002.35,-693.9658,23.238098,-265.07935,14379.562,-7843.153,-620.5134,130.68962,488.39798,-165.30711
17220.07,-3285.2202,-3314.91,-630.6616,-268.11072,6.584509,14208.822,-7940.2734,-616.3574,97.47993,137.31549,-210.68925
16891.7,-3146.786,-4059.6538,-348.38733,-133.09666,-134.35019,14861.222,-7955.4067,-556.29596,136.91827,-51.479935,-196.27687
16674.135,-3426.5632,-3703.533,-101.71251,172.64034,-491.70288,14548.811,-8240.488,-818.3945,241.94952,62.907314,-40.5222
17172.91,-3588.4067,-3293.9868,-52.198044,129.47743,-336.2647,14194.958,-8247.551,-712.82886,312.45447,167.12653,-57.042725
16861.121,-3615.989,-2927.3196,-144.76608,95.07969,-198.9076,13988.779,-8161.259,-436.46594,320.81583,54.153664,-9.497098
16880.107,-3534.0007,-2791.3767,-185.77716,-195.73,39.493305,13922.873,-8213.704,-314.10648,242.7958,-248.49493,22.737267
16735.045,-3437.2769,-3027.5796,12.419736,-642.5747,156.96121,13924.365,-8157.898,-246.41493,207.49892,-667.4054,-92.656204
16649.34,-3409.2153,-3088.1633,64.87391,-1281.428,242.16162,14145.677,-8225.034,-195.50693,192.22961,-1039.3812,-147.32939
16698.488,-3446.348,-3096.8901,72.11349,-1461.2313,-19.767336,14496.07,-8215.767,-437.33252,152.46338,-1088.9514,-135.77231
17216.883,-3207.414,-3253.018,196.53337,-1071.133,14.498392,14459.005,-8164.1514,-506.59592,185.16576,-620.90784,-93.69699
16880.902,-3563.6128,-3242.1685,-72.57299,-225.40704,173.77298,14658.634,-8295.4375,-793.257,302.08542,-295.26877,-19.57631
17051.46,-3538.6814,-3596.1467,6.8132844,132.96451,175.62273,14343.706,-8307.659,-422.33676,418.068,-54.702747,-80.462616
16720.516,-3533.7554,-3313.4478,64.17305,-46.00607,78.94916,14209.559,-8330.704,-297.85977,491.16537,-196.29892,-129.38652
17437.393,-3559.6467,-2958.7334,-44.785812,-661.4034,119.543434,14446.009,-8262.6045,-372.0541,589.3247,-385.39407,-208.16135
17070.322,-3431.6616,-3535.5596,28.607775,-292.1559,216.25299,14599.71,-8183.514,-321.74432,648.02136,-382.7456,-81.94987
17000.266,-3225.2646,-3536.2856,450.0255,-351.73535,101.75247,14586.862,-8244.829,-334.04495,617.43744,-544.23456,60.41137
16980.066,-3157.7627,-3393.85,675.2535,-442.5289,46.71526,14325.812,-8131.523,-375.12823,617.9215,-576.574,33.00875
17108.334,-3388.3176,-3191.9966,659.296,-642.1231,73.24774,14243.743,-8076.256,-594.45325,561.65735,-652.4665,34.55041
17009.723,-3391.5195,-3361.555,521.5543,-452.8447,269.74908,14241.098,-8136.5474,-498.55005,545.1503,-679.347,17.541313
16751.254,-3390.65,-3689.3252,722.81067,-233.7372,127.93269,14696.986,-8023.96,-580.25946,527.67975,-671.6252,124.16013
17229.676,-3268.7234,-4412.2954,803.9979,-155.739,195.88498,14505.249,-8198.618,-736.1514,626.72974,-530.59985,218.90698
17189.2,-3349.2288,-4868.957,1441.8872,-859.15576,342.1606,13843.402,-8206.98,-775.8767,740.1706,-1219.864,287.99155
16903.557,-3214.3804,-4596.1807,2254.9868,-1692.524,337.9594,14303.448,-8211.437,-805.922,926.2783,-2165.1025,314.85446
16993.75,-3516.2505,-4324.695,2756.8022,-1917.2535,324.69547,14320.44,-8400.899,-1221.3046,1164.0316,-2602.6895,451.69495
16660.99,-3451.9026,-4749.8047,3072.0593,-1935.2986,186.79993,14705.265,-8423.932,-1143.0311,1407.6378,-2580.1975,518.9185
16535.8,-3745.995,-4693.048,3638.1072,-722.48834,-183.7661,14901.015,-8542.03,-1539.0736,1694.1608,-1870.1782,576.36725
16372.994,-3976.8674,-4595.9,4111.921,-228.06912,-609.5321,14822.084,-8617.834,-1317.6152,1978.0687,-900.343,911.6294
16727.04,-3588.1353,-3835.1938,4295.7344,139.62558,-528.1143,13275.801,-8766.18,-763.6988,2164.7717,-1107.881,642.97125
16055.099,-3777.7622,-3044.6973,4431.3604,138.64188,-641.2625,13153.892,-8620.524,15.352762,2218.47,-1760.1398,302.75928
15858.891,-3024.1204,-1021.9449,4325.036,-767.49805,-622.59845,13113.767,-8775.779,557.58636,2078.7712,-2400.2114,-86.085396
16297.36,-3295.3743,1133.0883,3861.4045,-1434.8711,-995.37463,13598.191,-8742.587,1733.4696,1680.5966,-2575.774,-426.77954
17242.93,-2870.0378,3467.99,2894.6587,-1618.2574,-785.3288,13161.304,-8919.87,2550.5334,672.4796,-1904.4586,-692.2598
17623.12,-2048.27,6817.216,2904.901,-2510.8325,-171.2374,13743.174,-8614.085,3104.0444,-681.37085,-1210.7955,-1064.1215
18260.16,-147.93582,8339.003,2056.1072,-2597.3525,258.9406,15856.538,-8870.704,3581.1838,-2498.5479,317.9796,-1415.5375
19116.719,2003.3478,5588.9297,-1932.092,-1101.7385,902.7775,15694.608,-9417.536,5732.846,-4452.9224,3287.0532,-1524.3176
19370.021,1048.8226,3842.1174,-6008.2314,2010.9987,641.57355,13749.705,-9574.115,6774.314,-6436.4937,5140.5205,-1450.4788
16203.752,1715.0165,3040.7778,-9610.98,2395.0896,428.6775,13821.625,-9576.987,8254.24,-8209.274,2663.1833,-1874.8275
16763.002,-1898.8297,2751.5066,-11570.717,920.58295,-2744.9224,14037.394,-10751.3,4347.097,-9734.49,1600.0173,-2689.0566
15284.627,-4730.284,141.8467,-9046.5625,-100.2944,-4811.0396,13027.861,-10150.417,3689.5186,-10713.26,1224.8969,-2482.6123
15054.4375,-3910.5508,-413.26712,-5266.221,-2245.665,-6542.91,13010.746,-9379.212,2152.873,-11552.376,-457.88657,-3039.0261
11599.212,-3334.199,-961.44025,-3989.113,-4344.0684,-9114.079,14470.84,-9083.761,492.12573,-12330.503,290.0944,-4039.7273
14175.654,-4768.8184,-3093.8809,1759.4244,-2447.4863,-12525.808,12191.737,-7701.4585,387.57095,-12782.6875,2916.9854,-5455.3477
14928.305,-3029.4385,-3404.9832,14123.714,-5303.577,-15997.632,10795.563,-7648.4004,-975.89185,-13569.174,5148.485,-6268.539
14745.706,-1407.7262,-3663.7598,20784.357,-9463.587,-15321.814,10004.562,-6065.481,-1721.2003,-14132.537,3739.5496,-7811.484
13063.285,-991.271,-8540.927,21216.934,-12804.202,-13717.121,10942.263,-5569.6836,-2948.7263,-14349.71,2170.325,-9464.057
14767.249,949.3265,-10929.623,22137.867,-5174.6616,-13655.065,11049.832,-3413.873,-3149.699,-13814.167,600.6861,-11523.275
11332.049,5170.408,-11005.911,23035.2,-5474.391,-5870.4375,14081.339,-1682.7535,-4199.4624,-14219.468,-2958.864,-12631.716
9989.0205,1481.0914,-8174.403,23606.361,-12255.331,3806.541,15341.239,-401.00723,-5226.5854,-14453.98,-798.1049,-12023.187
17069.744,-369.7645,-13800.224,22086.5,-13728.769,7298.9785,17013.18,1044.209,-9025.129,-13837.903,1487.2772,-13131.716
17432.598,-16393.89,1343.368,-1976.1527,-21740.092,15285.96,16964.72,8379.647,-1461.1989,-13568.362,644.155,-10926.59
10213.692,-13056.614,-23847.746,-5753.953,-8592.654,1808.5587,20750.379,4682.2095,-7800.8833,-11086.537,2939.479,-8864.959
19898.354,-12934.947,-19655.2,-4334.309,-7272.205,16.32016,20160.303,4295.1113,-10243.185,-7576.3057,1923.0251,-5258.655
22006.186,-11505.228,-18229.484,-3491.8745,-2258.4453,1322.9934,18159.215,3126.7039,-8465.814,-4537.72,1194.3274,-2107.7205
19930.469,-10544.296,-18138.193,-981.39014,2092.246,2165.6794,17549.793,2033.443,-6544.04,-2407.3887,-1291.6747,-439.16992
16404.805,-9204.964,-15837.83,1458.1527,4420.378,1539.4412,17355.701,182.33148,-5187.6943,-646.5906,-3175.2527,1234.534
14424.627,-5630.2847,-10767.993,4512.6387,3803.3687,1012.4087,17402.678,-797.74884,-5295.314,340.3314,-3828.6934,2139.1248
14489.1455,-2526.5222,-6542.326,4246.185,1461.9215,1003.999,16364.797,-1115.7872,-5416.6133,508.05725,-3725.5225,1671.5839
15264.848,-1512.268,-5740.3657,1240.4819,-86.92726,1408.9789,16283.987,-1631.0072,-5468.805,807.35974,-2080.004,1629.5714
15254.575,-3366.4412,-7226.41,-2740.1672,351.1086,1270.4617,16680.469,-1455.3868,-5555.0283,1094.5927,-806.49414,1103.2106
15064.939,-7888.7593,-12155.3955,-1109.5068,1827.8428,-605.7805,16313.454,-2115.4333,-4508.3896,2279.8965,-935.49036,1231.6936
16378.965,-9732.458,-13944.671,1056.9536,2962.6182,-2915.2754,17959.986,-1137.5742,-6436.6313,4197.32,-1202.0719,1918.7573
18247.262,-8377.227,-12734.741,2666.515,3019.4268,-2603.001,18321.193,-55.643036,-8179.211,6403.823,-1859.7454,3234.9734
17876.521,-8880.255,-13844.515,1832.1428,4642.2944,-2020.5696,18163.178,493.1982,-7593.4507,8418.239,-2149.8372,4418.6646
17158.914,-9293.309,-16033.121,6400.448,9767.183,-3758.6519,15581.022,199.43439,-6503.509,9838.462,-3640.2595,5346.284
14244.986,-8636.222,-14655.141,2135.973,8220.983,-2805.4773,15930.091,-379.8219,-4867.2725,10745.095,-6743.176,5845.923
15346.342,-6262.6396,-10133.469,-2411.9885,6836.127,-1102.9918,16330.86,-645.3963,-7615.1323,11684.352,-9713.272,6593.474
13881.318,-3401.7168,-10365.468,-6790.525,6873.7656,-109.77766,16374.722,-1711.6158,-7681.0356,12746.704,-8938.981,6758.9717
14263.485,-1992.8212,-9076.655,-10737.225,6969.315,525.1965,14557.8545,-2490.4902,-6411.5825,13205.72,-6609.5127,6622.3994
15129.952,-1382.0994,-9795.258,-18660.66,6280.3516,2894.6182,14616.155,-2758.679,-6946.6206,13791.202,-6661.6543,6530.397
15206.011,-12.009269,-7326.5386,-22065.068,2429.6772,8760.411,14208.069,-3082.6672,-7968.284,14388.451,-6444.237,6262.515
15910.672,-3422.99,-11805.404,-21636.602,3818.557,10359.206,13553.837,-5222.667,-6642.067,15057.118,-5149.874,5624.1626
12401.863,-4675.7783,-11857.813,-3987.2454,8703.424,4599.3975,13462.115,-6417.551,-4405.09,15455.607,-4017.0706,5523.911
12986.383,-2611.3096,-8616.416,6338.8057,7471.963,974.03595,15014.168,-6556.8433,-5020.3496,15213.085,-4811.9556,5810.1494
15030.073,-2235.698,-7545.5166,4748.816,9343.305,-816.6711,14738.2,-7380.627,-5089.1855,15534.093,-4177.034,5750.4307
15897.903,-1600.5306,-4684.173,5462.4556,10946.714,-1823.5778,13032.053,-8482.823,-2864.4702,15241.819,-2352.4602,5258.549
16664.94,284.0037,-1479.787,7461.7383,7363.056,-1396.0265,11904.124,-9001.103,-441.58572,14514.862,-3347.4846,4874.537
16039.81,2418.7021,1260.1494,8283.034,5770.0938,-355.19867,11330.016,-9554.369,1620.5381,13620.714,-5766.568,3792.6013
15804.0,2973.333,4071.0015,6177.426,3457.312,590.24475,13817.606,-9902.56,2135.981,12395.907,-4983.734,2925.7954
17055.611,3289.0686,6244.673,6280.1084,3848.0496,194.39932,13464.7295,-9975.939,3627.6677,10617.021,-4208.9507,2701.8074
16917.027,3624.0435,9055.06,5905.4727,4361.486,-205.12547,12982.116,-10018.347,4500.119,8569.502,-3103.162,2454.0955
