ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
235.6942,1753.9071,2542.3804,-150.04224,-303.03998,-143.09848,-2492.0654,-1537.3583,1419.9122,289.57126,-383.0384,-381.61746
291.6856,1823.0454,2689.0486,8.066213,-330.5941,-151.5786,-2260.9983,-1475.5548,1190.0854,333.8513,-355.63654,-314.79068
439.8645,1924.8766,2445.4314,-101.5747,-17.219091,-114.86288,-2123.0605,-1569.8644,1329.1477,307.5515,-248.98941,-195.747
414.40692,1929.8116,2392.6619,-280.24057,88.827545,1.0486009,-2306.9417,-1566.9,1399.4178,393.0964,-177.07993,-87.968895
147.14127,1788.457,2747.914,-455.7298,19.037657,20.08998,-2705.6492,-1410.2062,1557.2128,398.78738,-228.03432,-120.80943
68.781624,1727.7521,2772.0203,-47.848175,-122.39765,-35.0833,-2626.386,-1504.4926,1376.4037,338.00467,-338.88733,-237.34792
64.65041,1878.7682,2525.7104,248.37665,-227.5568,-6.569399,-2546.5293,-1411.9055,1324.7004,317.8266,-443.44763,-218.6546
263.44278,1815.917,2318.8784,-73.12611,-252.98013,76.06436,-2308.0198,-1518.311,1303.3986,292.1059,-370.10266,-187.41022
351.04495,1799.6823,2403.5322,-373.84637,-117.43616,128.75656,-2368.3828,-1600.7444,1323.8395,261.6656,-244.78435,-134.1761
340.01434,1743.7755,2854.779,-299.9365,-163.51549,199.14888,-2440.0095,-1532.4574,1408.7021,306.66202,-367.68616,-70.53562
260.24988,1763.1232,2740.4683,-49.933804,-211.35709,86.66566,-2554.658,-1487.2708,1560.3816,319.9883,-354.27832,-133.85716
408.16705,1889.4639,2564.138,-184.8323,-276.24884,112.015335,-2270.9924,-1508.8582,1459.6144,294.29874,-409.35413,-179.64687
579.6575,1843.9316,2346.9778,-267.42017,-148.93884,87.396385,-2152.3093,-1470.4196,1342.6357,288.27902,-314.99734,-179.89215
533.3533,1842.4634,2566.1296,-324.74564,-138.79004,59.473984,-2326.46,-1493.0625,1431.7982,270.00162,-282.0095,-175.57332
271.2157,1649.8225,2729.3867,-297.55276,-153.4598,-19.130657,-2483.4895,-1552.0809,1528.3788,230.10071,-280.57172,-213.4866
244.38257,1730.0693,2966.38,-157.86157,-228.18109,15.644375,-2353.603,-1457.9976,1591.812,239.31108,-378.17,-244.00525
508.719,1847.1213,2717.6843,-164.49867,-238.55803,19.430138,-2256.6667,-1484.8911,1577.7284,301.89236,-327.46378,-233.87846
628.257,1724.77,2758.3552,-57.993824,-193.83159,-49.476013,-2251.5288,-1509.9062,1330.385,398.00534,-238.88821,-212.87473
368.4381,1805.3517,2574.932,29.264238,-395.94534,10.4269495,-2257.1313,-1456.4207,1347.4246,488.2804,-419.3588,-209.57556
