ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-12153.933,4285.6553,5593.808,324.26,334.5079,286.09198,-9949.571,6838.817,10543.406,396.79147,148.37845,-380.0389
-12301.099,4249.356,5701.928,-104.37068,104.19572,294.70605,-10303.814,6827.2354,10744.207,381.6496,161.41869,-405.70132
-12333.588,4293.1157,5640.701,33.63326,42.398518,21.092981,-10574.728,6803.054,10689.326,389.13065,-161.68562,-377.90762
-12341.238,4508.7812,5577.5234,45.12284,-369.02997,-142.11958,-10489.99,6861.4155,10713.4375,377.61633,-432.13736,-338.29385
-12359.658,4464.8057,5508.0776,-16.549809,-464.26767,-184.66287,-10077.583,6907.627,10546.357,300.66666,-506.5257,-319.26715
-12385.612,4424.917,5477.634,-254.17824,-201.79646,163.663,-10028.466,6826.308,10645.915,236.73456,-47.282944,-280.13245
-12530.826,4200.2373,5846.3535,-345.1605,212.2057,250.6618,-10255.722,6732.916,10686.421,210.25322,38.696922,-278.03897
-12312.395,4185.7383,5799.4062,-290.20013,-46.365906,125.03689,-10353.918,6764.117,10831.623,268.01822,-171.42548,-271.64737
-12158.356,4134.7827,5923.8145,-246.83517,-392.6209,-112.67458,-10251.439,6628.1284,10737.172,266.65463,-434.67728,-306.5813
-12158.472,4149.263,5761.7573,20.711365,-380.26184,-226.71733,-10007.862,6649.8823,10659.605,349.8172,-487.42136,-323.9428
-12407.519,4283.931,5739.338,155.75597,12.069859,-9.532342,-10079.653,6701.601,10674.8125,373.08417,-328.73355,-381.53995
-12586.011,4312.4077,5305.5947,86.99205,-86.7908,159.94325,-10240.662,6693.14,10693.767,394.09763,-142.44582,-333.6934
-12240.455,4435.2075,5555.5786,-61.062492,0.5776437,130.55884,-10382.387,6779.482,10598.438,444.53012,-223.84209,-313.52164
-12178.167,4368.862,5775.117,-159.37814,-254.53238,-58.49192,-10424.212,6791.3257,10549.27,405.3116,-301.43155,-363.2285
-12113.848,4394.9453,5623.706,-115.8571,-440.96445,-230.30673,-10168.568,6839.2017,10549.985,388.01895,-535.05444,-374.92435
-12486.615,4373.1416,5723.063,-87.17199,-155.7541,-105.56534,-10132.191,6936.596,10446.931,304.57074,-369.0981,-353.94992
-12376.607,4339.5513,5613.1475,-17.800917,-147.06337,48.19271,-10179.989,6774.3804,10604.225,228.89877,-160.1672,-318.42612
-12383.192,4405.138,5432.997,-200.15398,-15.407482,45.590923,-10319.362,6775.886,10798.748,307.59766,-191.04967,-295.19086
-12604.186,4333.2656,5895.619,-221.20934,-136.226,76.519295,-10382.149,6738.58,10660.134,337.08542,-343.19348,-237.29045
-12335.98,4261.933,5885.9746,-85.2967,-160.33228,139.30908,-10184.583,6846.2085,10564.995,330.21356,-264.69388,-207.95308
-12194.387,4215.9766,5751.929,-44.8297,-222.96744,50.02425,-9967.804,6848.841,10595.941,332.1452,-217.03949,-259.21777
-12082.916,4202.983,5843.1753,-130.71417,-276.84756,50.939514,-10120.771,6763.306,10602.722,318.88025,-183.22406,-327.21762
-12156.204,4331.929,5581.717,-55.98216,-276.6874,21.911064,-10188.523,6753.852,10806.525,355.10733,-229.39008,-361.2864
-12271.467,4354.16,5410.773,-154.5876,-248.03069,-39.20882,-10388.375,6798.1353,10723.026,319.395,-255.61151,-359.13416
-12559.193,4391.4478,5570.8228,-311.31476,-274.13715,-123.82453,-10356.715,6891.6523,10617.0205,353.5494,-421.43323,-286.37286
-12492.978,4374.133,5778.003,-268.0259,-226.51962,-32.618744,-10189.106,6940.8315,10498.885,295.08817,-373.74365,-224.76996
-12252.9375,4258.8228,5795.678,-188.2913,-73.912476,79.17752,-10267.518,6779.1274,10657.728,230.8564,-184.49745,-237.60037
