ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-4548.235,6372.2896,11406.91,-176.72852,-133.6271,-206.28874,-5401.9834,4113.5576,14266.603,-8.768628,-189.0088,-228.69449
-4564.3965,6349.682,11317.899,-106.57676,-153.02245,-171.20724,-5228.825,4079.4563,14162.136,-11.11676,-239.43819,-206.1729
-4447.2295,6367.2803,11342.599,-269.9134,-27.397373,-143.23087,-5334.6753,4061.725,14350.116,-3.3528547,-156.82501,-174.80836
-4346.9785,6346.037,11506.961,-118.38432,-108.069466,-182.35838,-5233.6323,4081.708,14180.27,7.9572644,-141.24863,-215.97868
-4458.419,6319.3906,11375.913,-3.7707171,-249.76598,-246.57352,-5270.949,3989.5132,14370.835,3.0847487,-264.39484,-253.5215
-4410.297,6340.0806,11213.977,-148.93384,-175.35191,-177.53531,-5218.3096,4147.321,14318.777,4.594722,-178.28519,-245.63277
-4579.1245,6369.3804,11292.519,-135.94096,-9.437001,-238.56711,-5350.767,4113.934,14327.153,-5.3477864,-135.18405,-235.9413
-4629.659,6316.513,11394.907,-195.74277,-153.64989,-228.1402,-5348.734,4066.736,14298.586,1.3084356,-168.91968,-232.09918
-4482.4175,6315.859,11424.28,-125.71292,-152.75449,-190.43893,-5343.3613,4127.984,14171.555,-20.585966,-186.38396,-239.79576
-4312.6807,6257.8857,11355.891,-108.46687,-61.01426,-230.55885,-5216.2134,4104.092,14103.149,-60.14465,-124.41838,-247.60493
-4437.871,6383.9224,11389.925,-182.61852,-63.94704,-241.68983,-5369.185,4016.7048,14324.309,-63.342815,-169.06111,-242.29749
-4550.7124,6321.951,11188.896,-215.91212,-165.54347,-259.5968,-5298.713,4057.2554,14261.508,-23.637377,-246.40547,-251.1138
-4656.227,6307.6196,11365.991,-289.6644,-77.74647,-234.4917,-5411.423,4175.7964,14053.956,-34.945904,-195.0049,-229.14055
-4572.4604,6323.1846,11508.3545,-93.23609,-114.35422,-144.51065,-5339.742,4136.2104,14384.338,-65.44563,-171.20865,-210.58813
-4473.266,6473.3306,11367.614,-136.22897,-164.18196,-134.36415,-5272.3774,4106.309,14232.483,-2.9015794,-181.6687,-163.8225
-4354.05,6336.0522,11343.901,-181.94012,-53.817116,-149.0912,-5354.706,4174.6494,14246.349,-22.161234,-141.25638,-185.03629
-4436.375,6334.6694,11374.888,-118.67774,-72.135056,-229.51457,-5302.0,4047.01,14283.018,-21.74524,-142.70598,-228.05475
-4661.564,6377.771,11513.719,-137.49837,-147.9537,-210.86311,-5454.101,4148.1885,14298.238,-65.77191,-261.3728,-187.4597
-4493.666,6288.7534,11486.242,-133.08443,-258.94327,-178.2669,-5258.8467,4140.171,14209.35,-44.78648,-195.67513,-173.9864
-4501.325,6281.4487,11387.93,-45.87715,-280.73056,-186.87366,-5244.5674,4059.5427,14225.874,-59.156406,-231.03397,-192.18658
-4391.919,6350.6875,11188.039,-256.4724,-219.29372,-144.3974,-5309.151,4084.122,14302.129,-28.210892,-186.47643,-175.69101
-4466.87,6358.187,11420.927,-244.15395,-36.732227,-166.68028,-5267.35,4095.0107,14367.311,-48.83165,-168.18292,-167.06339
-4486.944,6307.2095,11604.171,-197.85117,51.966892,-184.43065,-5299.8555,4136.429,14297.532,-55.347057,-143.1903,-185.28287
-4487.4854,6368.7827,11428.293,-120.43747,-74.83378,-239.69614,-5206.9287,4149.809,14223.999,-63.233253,-171.15433,-209.57039
-4517.042,6318.638,11320.191,-216.80276,-135.24878,-270.3757,-5346.81,4108.725,14263.063,-75.862335,-174.24881,-232.69235
-4566.2974,6349.2466,11442.045,-262.4676,-182.1465,-196.17552,-5258.8545,4082.334,14307.625,-105.9249,-231.11327,-214.10518
-4583.083,6399.3765,11413.969,-161.88148,-185.75723,-202.51262,-5335.8564,4076.1682,14261.091,-52.329243,-262.50543,-200.9181
-4448.8174,6301.3267,11525.354,-107.17565,-213.79572,-145.11655,-5198.0156,4149.002,14358.783,-58.516205,-248.89694,-189.92944
-4494.018,6312.579,11304.651,-125.69985,-153.36192,-209.21118,-5383.6494,4070.4985,14282.603,-33.90486,-262.078,-208.01393
-4662.1807,6338.1025,11396.522,-170.04117,-116.07099,-214.12846,-5334.276,4084.9058,14249.971,-25.220211,-219.0087,-182.42168
-4589.878,6321.1704,11343.331,-179.48901,-174.25285,-133.05713,-5301.124,4069.0308,14203.421,-9.45309,-204.50864,-149.19977
-4504.0454,6342.1763,11338.287,-137.00635,-257.31403,-130.25348,-5329.911,3979.3503,14098.0625,20.402925,-240.75696,-139.83336
-4545.181,6290.0254,11294.197,-169.0753,-20.015068,-79.43715,-5409.5933,4062.0122,14230.244,-12.707045,-219.00339,-131.06953
-4436.973,6359.2188,11367.879,-166.1522,-61.69699,-101.88733,-5278.0806,4085.7495,14157.6,-35.28188,-172.94527,-113.15147
-4483.2744,6364.391,11390.492,11.70065,-197.91194,-112.90895,-5282.767,4080.3174,14289.987,-20.389189,-199.69827,-135.31271
-4571.051,6378.866,11476.713,-62.12572,-378.6437,-62.13499,-5160.0034,4112.99,14285.297,8.61348,-199.07762,-110.24361
-4400.492,6399.398,11516.083,27.872765,-124.88118,-53.38873,-5264.8535,4236.1157,14183.315,34.390297,-145.99799,-83.38353
-4364.0293,6467.515,11451.846,30.089687,-178.40765,-110.747826,-5258.578,4217.902,14305.938,20.65498,-123.44857,-109.50634
-4219.369,6450.7734,11664.804,151.80501,-354.5645,-83.71773,-5062.6973,4202.2056,14293.088,124.35737,-235.98445,-178.442
-4399.0884,6347.929,11578.926,368.05334,-421.83005,-100.909164,-4956.136,4198.144,14285.482,155.97528,-58.56456,-202.42409
-4079.8691,5985.641,12272.333,1297.459,-519.3466,-20.69857,-5175.719,4323.1167,14387.687,44.270954,18.495735,-210.6199
-4106.686,6291.4746,12262.098,2721.179,-38.649754,265.16684,-5545.8237,4219.565,14532.312,244.35847,-328.06323,-94.55861
-4462.8545,5331.542,13767.236,5426.2964,531.7689,598.6332,-4991.265,3962.1882,14547.616,626.6334,-280.8667,-64.16734
-3949.9744,5278.9536,14281.141,8597.665,2661.0244,1988.927,-4629.493,3997.7036,14536.394,980.2304,512.3576,234.10248
-2620.1646,6227.7188,14576.107,11360.786,5401.2236,2417.388,-6544.997,2305.5774,15542.933,1369.3134,1293.7755,1637.6874
-7391.302,5498.9233,15026.602,14096.223,5629.279,1757.7262,-7978.2407,1999.9183,15693.292,2695.1152,1751.4897,2958.4343
-6779.6,7216.3145,13910.482,14710.484,3053.28,2074.871,-7145.18,3581.1877,16795.824,3941.3794,2360.254,4399.536
-5762.7485,9480.046,13120.071,13737.078,4378.9795,3133.78,-7979.417,4192.8574,16886.676,4265.495,3775.5088,4741.849
-7065.9404,9357.512,15299.619,14877.964,5275.5146,2935.0938,-8464.335,4309.398,16724.082,4889.3257,5049.829,5503.442
-7428.582,10865.5,12089.499,14118.553,6030.8135,2231.0579,-8541.185,4936.9653,16109.481,5251.979,5757.9526,6472.246
-7027.2163,11749.025,10843.047,13656.671,7003.6743,1887.2349,-8250.012,6134.146,15759.721,5748.3057,6052.438,7049.7886
-7508.6245,12302.474,10632.936,13417.672,6725.614,1521.6008,-8204.176,6701.1426,16166.885,6380.8125,5706.2197,8066.792
-6775.4873,12838.631,8318.058,10942.555,8521.079,2116.832,-7453.037,7280.6323,14906.674,6903.962,6827.9863,9136.439
-6949.61,12234.088,8203.956,9447.76,9054.728,1479.9811,-8529.185,8261.97,13377.771,6831.331,7796.6157,10375.901
-7292.073,11429.435,7078.5835,9924.352,8266.777,1207.0,-7502.8105,8318.393,12111.677,6478.9795,7664.2603,11454.943
-6914.638,10729.091,4601.0454,9292.238,9709.732,2300.0422,-6575.575,7920.059,11263.752,6027.9453,7604.67,12599.682
-7072.518,10735.1455,3360.2927,5888.063,11947.092,3773.4578,-5965.911,7907.6035,10682.536,5029.631,8709.43,13379.538
-5130.708,10008.555,3511.896,2871.1873,12678.0205,3435.882,-6441.7837,8598.062,9436.597,3314.8672,11583.97,14090.755
-4622.8945,9437.914,3322.118,673.76483,11174.247,2753.894,-5604.0176,8369.521,9271.904,1587.2814,12441.214,14445.836
-4377.892,9841.904,674.75006,-3000.0955,12413.496,3196.7505,-5005.625,8048.79,9093.92,-281.23386,12312.733,14128.449
-5127.0635,9494.422,265.9198,-8569.527,13637.237,3646.9343,-4040.4558,8081.0986,9076.665,-1604.5342,12235.816,13340.628
-5308.256,9241.798,202.13489,-13646.477,15119.04,4801.4966,-4650.6724,7784.9136,9416.454,-3545.7136,12743.655,12278.233
-5526.4634,8402.333,2541.6458,-19525.42,16588.27,5569.6387,-4463.0776,7808.5923,8876.125,-5078.0312,11272.845,10732.795
-3207.7998,6163.5522,1783.9215,-26736.973,12284.179,5321.085,-5135.9175,6906.01,8745.253,-7130.294,8863.84,9365.4795
-2123.0437,4999.892,-211.0615,-30726.479,10354.198,5879.005,-4332.051,6999.5386,9807.331,-10233.69,8118.1323,7085.6846
-6326.964,10513.576,-7485.3555,-32768.375,10164.284,7992.2456,-2811.0872,6212.4287,12271.391,-13183.827,5800.5166,4398.7974
-8855.307,6260.53,5101.144,-32768.496,17395.812,21942.44,-1282.6578,4291.894,14487.106,-14696.187,2597.5771,2134.9277
-12684.359,-7720.5938,5675.037,-32768.03,18666.25,9456.5625,-4313.084,1461.0017,14877.738,-15840.025,-119.18635,2773.905
-7006.7236,-10263.268,6624.4873,-27293.717,673.74945,12573.682,-9887.641,5876.3354,15267.81,-15448.163,-12824.302,-1153.6105
-6277.7646,-13773.075,2245.3848,-22984.203,-8219.802,11486.529,-4996.466,6859.229,7879.7017,-14060.425,-15964.919,-1552.797
3698.6594,-17209.594,18652.514,-22324.87,11846.999,10378.485,-454.8399,1028.7621,1280.7913,-14490.114,-10162.748,-2611.3674
2478.2903,-14977.806,21119.994,-6193.129,12861.156,74.35353,2113.3862,-5615.596,18260.84,-9681.584,3355.046,-3893.1594
-9599.916,1888.493,21154.14,4206.82,6135.8115,-4194.465,-9106.524,2306.5757,22268.684,-2282.5786,3896.9094,-5266.2935
-11378.925,423.62424,20561.432,-4314.5312,-125.579735,-2286.3867,-6402.78,4166.7285,22069.877,-71.58357,1229.9896,-4296.354
-10286.621,-95.53377,21100.877,1416.2697,-8650.251,-3840.456,-9319.0205,6378.381,19198.152,2806.351,-2107.2268,-4733.779
-3561.118,1628.7223,15511.038,5257.3994,2298.91,-3978.6323,-3186.7556,7950.971,15351.341,3963.0767,1576.0692,-3512.3047
-10256.218,-545.50635,13801.142,6447.836,2542.6565,-2989.3318,-6457.106,6603.3687,14729.665,3817.904,2388.2996,-2832.8704
-5949.902,598.4625,11852.312,5092.3486,-1518.7485,-2079.9773,-4391.5483,6160.066,14223.793,3573.7932,-530.7078,-2798.7915
-6409.0435,94.408325,11891.714,4805.737,494.58783,-2059.42,-4803.2485,5598.275,12851.07,3401.4236,791.609,-2634.8064
-7847.59,-240.7786,12661.267,5924.855,445.64886,-1397.5804,-5717.373,5425.6367,12552.468,3303.3308,1603.2745,-2213.5884
-7796.2427,-377.7532,12707.545,7760.892,-1625.3822,-565.0579,-5838.5337,5290.339,12919.821,3191.3865,1097.5421,-2443.9333
-8295.934,-642.9844,13500.6,10390.574,-4190.9253,898.04926,-4939.6133,5386.346,12539.887,3572.58,872.8829,-2415.1858
-9707.971,248.04343,15960.527,14341.692,-7344.1064,4374.86,-4361.716,5607.4146,13114.413,3331.124,1190.6449,-2405.4712
-4893.5093,1987.3013,11157.671,18533.094,-7499.9604,5894.406,-5293.1772,5671.4746,13973.075,2459.0796,2664.9075,-2217.2534
-3289.1487,2570.1199,11509.623,20933.107,-5495.05,3424.4912,-6349.247,5664.68,13017.008,1849.9683,4440.37,-2212.7642
-4951.4004,2150.7937,18399.879,21834.809,-11106.363,-1825.2538,-5602.1284,5297.1133,13710.767,1802.6421,2953.2947,-2402.8145
-292.84534,591.5788,14541.382,23672.217,-6316.359,-8459.742,-5209.5513,5380.442,13197.745,2928.7693,849.3103,-4070.777
-4511.4834,4479.581,7616.6655,25437.512,-7162.3945,-12852.438,-5316.1963,5257.775,13791.954,3309.687,-1031.7161,-4870.2524
-4162.4683,11717.527,2677.3496,26388.766,2755.8845,-11701.084,-4012.6196,6168.302,11987.42,4288.8154,-1646.1138,-6927.0933
-6147.1245,6456.202,11947.422,21858.533,-1184.2057,-9007.164,-3547.657,5963.3184,12436.694,3582.2544,-2440.115,-8550.06
-1556.925,9102.703,14364.468,17103.195,-17499.098,-12017.656,-4698.191,4941.6836,13765.667,3418.345,-4194.2324,-10067.986
-377.823,10070.926,8459.366,11109.79,-13275.141,-13734.122,-4635.28,6047.372,13434.134,3102.0732,-6679.595,-11866.424
-1967.5933,9449.946,8000.4336,8250.245,-12778.499,-14992.217,-4190.7217,6279.0557,12121.248,2022.602,-7377.1606,-13108.805
-3820.718,8991.061,8581.8955,6621.474,-13126.876,-15128.523,-4486.294,6286.538,12111.501,1167.3373,-8076.283,-13669.385
-6849.1626,9189.629,10048.601,2608.7476,-16210.703,-12411.384,-5694.4937,6265.8853,13362.344,545.59656,-8814.878,-13832.935
-4366.7686,10414.435,9957.798,782.0011,-17358.256,-11745.218,-6422.8643,6413.7236,14427.006,593.6614,-8695.268,-13688.378
-3284.7466,10003.675,9425.737,-1592.5353,-14552.509,-12589.8125,-4669.693,6944.5415,13661.498,204.4055,-6970.6743,-13364.811
-5563.123,8752.946,9245.576,-2126.5168,-10766.672,-12641.896,-6269.489,6482.049,13186.439,-686.26776,-5230.8335,-12471.355
-6941.626,7659.9707,11203.844,-515.3062,-9643.93,-11197.136,-7222.9004,5890.2935,12893.634,-981.67126,-5380.7783,-11500.655
-8181.5435,8180.6924,11432.849,1485.3724,-8958.352,-9570.664,-7294.672,5532.7827,13476.832,-1207.0522,-4917.7686,-10154.795
-7845.2563,9107.352,10732.278,1600.7871,-7222.973,-8381.691,-8158.487,4770.6406,14195.681,-1703.9108,-2775.2808,-8170.553
-6992.5913,9808.922,9131.645,-566.28,-5851.7466,-7756.5225,-7635.8403,5507.9004,14688.648,-1790.2489,-3125.7795,-7223.9053
-6755.642,8745.23,9928.674,-3744.0752,-6545.0547,-6138.244,-7409.999,5125.047,15459.372,-2249.6084,-3670.4387,-6714.2188
-6059.495,7891.0913,11365.536,-4621.6514,-7443.447,-3765.8464,-6089.6035,4071.6077,14564.453,-2080.6284,-3905.6948,-5431.1885
-5476.674,7649.545,12005.63,-4292.961,-5639.1133,-2683.6128,-7154.703,3940.108,14498.061,-2066.7312,-2143.2463,-4055.279
-5143.231,7060.3457,12374.076,-2146.9321,-3217.6282,-2851.6929,-7213.1978,4462.413,13811.021,-1737.7196,-1230.473,-3271.892
-5650.2456,7735.1377,11887.617,-327.464,-1680.6309,-2880.1501,-6762.0576,3915.232,14967.43,-1542.5385,-975.66394,-2876.0198
-4685.916,8870.473,10757.21,-1359.9712,-1994.4479,-2803.3364,-6343.2153,3555.7622,16149.017,-1266.9987,-475.021,-2677.7861
-5041.471,8727.537,10914.319,-3469.5793,-1277.2932,-2015.43,-6128.7217,3676.764,15438.311,-777.2761,-516.3972,-2207.8801
-5073.709,8394.41,11879.591,-3165.0842,163.64447,-926.43445,-6083.5063,4239.2373,13850.819,-547.57465,-213.21677,-1406.4478
-5211.259,7883.6045,11582.029,-449.65213,425.6404,-501.1477,-6222.2993,4497.88,13618.744,-436.61847,-399.69116,-916.0204
-4740.518,8904.401,10753.676,246.23294,-383.50797,-407.6792,-5782.35,4328.0483,15177.621,-736.2983,-1226.0333,-1599.3318
-4116.678,9145.54,10912.867,-589.79565,-884.44073,-641.91327,-5685.416,4414.7153,15529.911,-480.26175,-1199.7494,-1075.6334
-3782.2188,8923.709,11073.569,-1041.8241,-944.7923,-367.38983,-4091.956,4621.112,14457.159,-38.55516,-977.7229,-523.6069
-3351.1013,8671.486,10651.493,-862.86725,-425.51086,-319.46255,-5030.0493,4389.5347,14164.4375,-104.84043,-695.78656,-319.41428
-3098.1594,8585.469,10721.195,-258.03717,401.1106,-608.57227,-4405.5347,4459.29,14614.996,-27.733759,-495.05402,-155.082
-3656.0593,8653.543,10462.403,-659.2423,287.3801,-878.67584,-4394.246,4413.005,14537.701,-127.917114,294.91962,-380.9586
-4183.535,8360.787,10611.146,-1065.8372,-449.49872,-776.6936,-4982.854,4197.905,14255.065,-182.80087,-38.142334,-578.622
-4168.6826,8309.081,10901.321,-1024.5016,-1066.7992,-484.56924,-5152.4946,4289.273,14294.316,-225.06297,-343.3208,-625.33563
-3864.545,8427.215,10660.244,-966.597,-253.42662,-221.0433,-5038.634,4363.3975,14393.729,-338.91776,-46.63317,-359.32153
-4059.1182,8505.376,10868.288,-900.2867,-44.77106,-189.07877,-5286.035,4263.4316,14929.967,-390.5337,225.33199,-287.13788
-4081.0393,8638.274,10641.615,-1191.7931,-309.99246,-363.48563,-5497.6094,4303.9727,14761.928,-209.2699,-250.63695,-263.80258
-4166.0923,8354.751,11140.34,-1228.995,-533.2328,-310.27075,-5304.252,4469.4707,14268.38,-229.99736,-595.71094,-177.33305
-4095.066,8331.762,11176.935,-422.47546,-890.4528,-46.962543,-4965.1406,4320.998,14500.468,-151.0446,-862.27527,-69.266174
-3542.611,8532.028,10836.319,-289.26776,-508.89053,-34.75589,-4699.2275,4234.569,14588.745,-111.89773,-425.2709,-13.779669
-3550.015,8474.759,10559.498,-626.0102,-274.9715,-235.55559,-4666.226,4229.353,14574.779,-82.6504,46.823097,-114.810234
-3565.7395,8418.288,10560.435,-979.10675,-111.2309,-221.47989,-5076.0923,4226.9746,14487.883,-60.995266,196.83904,-169.34143
-3877.6958,8174.975,11271.797,-736.145,72.939186,-155.08679,-5374.5513,4213.2637,14355.281,-55.636837,-52.808388,-184.15494
-3960.3003,8303.12,11173.078,4.9551063,-239.79277,-103.145134,-5110.736,4281.637,14434.105,-107.159996,-123.77573,-168.20605
-3743.357,8369.786,10386.4,-228.72153,-228.80792,-186.74155,-4967.7783,4251.7437,14573.752,2.144836,-166.03262,-193.14532
-3671.495,8399.091,10321.165,-737.9091,-256.3286,-264.95068,-5126.2104,4297.6064,14450.359,-18.56325,-96.6663,-254.93456
-3754.9822,8327.682,10530.499,-1013.37805,-359.3708,-349.6627,-5030.9644,4278.041,14190.743,0.1409055,-158.45285,-300.13828
-3675.2036,8199.611,11097.049,-601.5019,-127.84838,-107.33849,-4948.719,4392.25,14090.364,-48.976738,-293.28806,-236.5989
-3542.2354,8388.081,10777.43,-295.69385,-63.02258,-137.06088,-4946.3643,4276.904,14399.455,-143.30557,-141.6643,-224.50204
-3628.8772,8359.133,10721.143,-370.6887,-36.146217,-251.02948,-4918.281,4282.2734,14585.062,-129.37239,-40.062828,-211.82663
-3793.5662,8362.367,10721.143,-599.1263,5.837625,-354.1316,-5190.918,4321.019,14452.694,-61.73605,-52.386215,-255.85298
-3956.12,8236.815,11004.043,-384.40216,-299.4113,-257.2136,-5178.496,4349.487,14270.031,-57.101135,-233.4045,-259.02032
-3742.6807,8385.504,10796.128,-391.85843,-190.34366,-196.89722,-4978.1978,4415.2954,14380.584,-40.99348,-242.31384,-261.94974
-3785.2368,8224.165,10828.872,-169.38428,-79.05217,-229.86125,-4979.176,4321.557,14372.862,-88.58848,-130.56236,-230.68813
-3777.5437,8339.559,10599.595,-287.26505,-12.093552,-175.74326,-5006.0083,4214.2046,14594.333,-31.52794,15.182306,-188.59251
-3906.9,8327.749,10815.431,-477.8314,-56.998405,-163.2957,-5186.921,4301.6304,14474.826,-2.355347,-118.721886,-179.94463
-3925.8809,8261.34,11006.444,-389.34613,-185.91411,-58.963554,-5115.0137,4320.4297,14447.816,-30.471275,-251.08015,-192.19952
-3735.0745,8119.1035,11060.053,-397.11072,-475.62943,-15.129622,-5108.3594,4261.408,14326.189,14.002592,-236.83585,-196.12187
-3619.2703,8275.922,10804.376,-213.52992,-40.053524,-119.55002,-4909.4844,4281.768,14376.716,-35.475628,-60.56562,-140.70024
-3635.0437,8240.855,10734.271,-265.7375,209.76384,-178.7137,-4968.5234,4255.1787,14462.702,-46.8921,56.483444,-162.9158
-3805.797,8116.942,11140.121,-265.65576,-83.89622,-181.2656,-5170.27,4281.1377,14416.886,-77.30214,-131.97453,-236.88542
-3705.903,8193.754,10803.055,-133.56364,-223.8315,-201.9371,-4935.703,4278.1343,14464.953,-66.326004,-258.77658,-259.79877
-3765.8423,8148.1885,11004.017,-244.55688,36.178288,-121.87987,-5008.4053,4253.9917,14306.208,-92.11353,-68.51748,-216.706
-3798.6492,8148.8535,10795.487,-224.91022,202.43555,-273.69186,-5128.2217,4226.003,14407.607,-110.06602,120.18982,-241.33792
-3924.8223,8240.721,10850.378,-367.5522,124.41708,-285.04227,-5259.285,4234.5786,14523.066,-90.455315,81.41006,-252.83414
