ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
10435.349,2242.9583,-5178.7847,-261.0848,-134.35042,180.60449,8835.683,-3373.717,-3467.8875,391.21164,-179.63081,-244.14816
10406.162,2150.127,-5072.051,-59.360695,-209.43811,419.2516,8629.68,-3455.0596,-3424.1287,339.913,-411.3531,-246.66669
10203.969,2210.5894,-5012.738,-8.859203,-321.57513,379.79868,9013.343,-3468.5637,-3658.948,357.2023,-468.97705,-244.32158
10256.613,2180.515,-5006.6465,-145.37733,-236.70424,109.16623,9061.096,-3535.8652,-3704.6755,404.7449,-192.89607,-224.44254
10637.504,2230.6765,-4964.3374,-250.95232,-102.53625,61.414547,8789.374,-3472.7375,-3609.3398,403.21097,46.17871,-199.79723
10845.717,2086.98,-4949.8545,-232.7127,4.5151563,296.14026,8657.623,-3594.2449,-3414.6536,330.83456,-60.64275,-234.15082
10696.383,2048.1216,-4899.208,-44.670067,-198.25153,861.5159,8732.616,-3551.4875,-3450.4824,266.6242,-422.3495,-347.6411
10475.811,2018.737,-4771.9795,-17.465067,-285.23514,1031.6483,8913.56,-3504.4478,-3569.8877,240.66101,-626.1867,-335.56686
10184.074,2182.0059,-4840.426,-194.30618,-216.94128,671.7756,9255.399,-3656.5706,-3725.4727,246.25076,-544.23334,-272.70602
10000.374,1919.4966,-4998.285,-454.64847,-279.69708,5.015468,9239.383,-3627.0115,-3728.828,287.55704,-110.39783,-214.26605
10047.281,1734.4568,-5090.898,-516.66364,-167.38419,-603.61725,8973.381,-3727.7092,-3821.665,351.7017,224.93253,-190.98534
10773.677,1795.6685,-4893.2197,-254.24475,-135.12308,-736.12396,8710.519,-3619.411,-3536.6272,367.9013,280.5596,-285.08096
11002.356,2259.4458,-4717.975,-212.22043,-152.08311,-338.0138,8745.847,-3514.8616,-3653.1904,367.29318,-32.04107,-337.19974
10990.31,2142.7642,-4984.027,-284.96674,-26.74698,90.3961,9013.1875,-3525.5894,-3629.822,322.5035,-312.0773,-378.85785
10571.018,1950.6697,-5045.4272,-296.70227,30.691723,183.78258,9172.796,-3541.093,-3684.7998,375.00293,-298.09396,-370.9212
