ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
3223.8586,7142.3555,12990.6045,-91.325005,147.11789,-72.26643,-455.96805,13164.028,8626.333,221.49971,-150.72575,-436.56165
3108.915,7087.877,13099.446,-71.952,179.66254,-109.01801,-557.31256,13188.254,8608.904,132.00278,-3.8413656,-527.1932
3058.8562,7101.7827,12973.246,-151.20178,65.16937,-60.02898,-546.3228,13123.101,8624.59,53.257004,-77.44607,-510.33646
3007.812,7167.153,12932.848,-430.53326,-85.691345,-146.73372,-687.66504,13122.807,8859.502,84.93485,-293.6331,-356.4196
3098.9512,7024.491,13122.548,-504.9405,-132.9235,-225.14647,-534.24414,13183.151,8726.982,87.580826,-513.44977,-373.27353
3107.8743,6901.6636,13167.574,-370.88168,-53.75878,-190.37286,-534.1718,13197.259,8737.6455,72.59299,-369.25998,-433.36313
2935.8396,6891.184,13363.859,-278.53726,-33.975296,-135.11578,-544.7632,13111.995,8762.907,137.38036,-277.94574,-432.21472
2853.9485,6897.773,13306.264,-128.11612,-134.06686,-142.62007,-669.7251,13012.209,8813.735,136.76787,-327.10947,-412.14612
2749.327,7010.4814,13152.748,-28.708057,-112.117424,11.40193,-614.32947,13055.036,8795.795,202.625,-153.9276,-229.44926
2985.256,7139.557,12973.888,-95.42519,-75.27825,176.44223,-659.6061,13158.516,8915.145,216.66638,-77.453575,-252.2307
2953.499,7158.8574,13095.652,-189.32414,-69.28836,181.96518,-643.69,13196.13,8630.931,192.41444,-226.112,-231.23961
3135.9133,7063.0225,12979.111,-228.05946,-135.32852,70.20391,-608.6831,13276.9375,8654.421,161.43217,-328.10757,-240.78613
3066.9438,6928.602,13102.804,-215.1596,-221.66454,54.67306,-552.698,13206.503,8720.6875,191.64185,-355.94702,-198.29926
3028.482,7021.482,13029.701,-193.47218,-161.99634,132.14853,-362.9354,12955.953,8858.432,186.50874,-80.29134,-61.87408
3092.609,7007.2397,12959.692,-357.89758,-217.10759,59.904163,-574.0915,13178.855,8813.119,160.10567,-342.368,-244.52686
3046.4636,6929.4,13063.475,-454.73526,-200.24402,47.649666,-499.58023,13109.962,8730.444,97.90513,-363.60376,-160.83362
2966.9746,6863.9365,13284.736,-405.58298,-265.3678,117.38029,-426.4381,13157.355,8791.475,163.02715,-232.42784,-75.33081
3127.9944,6789.998,13365.403,-259.82037,-409.49557,86.8265,-466.56735,13122.497,8771.543,183.51154,-482.0989,-149.00786
3194.3005,6732.444,13315.983,-155.40013,-344.04764,66.64724,-385.26218,13066.427,8712.356,162.47884,-561.5299,-99.6708
3248.8337,6824.473,13233.391,-208.9263,-289.39618,44.40527,-458.06964,13158.68,8851.517,237.80807,-302.28308,-150.03523
3070.6904,6910.0176,13162.331,-216.13033,-272.30554,23.397238,-500.54993,13129.4375,8843.67,240.78822,-331.6051,-162.78458
3000.532,6849.3506,13203.885,-168.19179,-278.35,27.552376,-425.94135,13020.911,8839.727,225.25665,-390.144,-156.78024
3082.845,6927.6064,13049.226,-160.23184,-296.232,83.3605,-486.99484,13130.201,8832.507,202.91911,-378.4171,-83.40062
3204.0022,6934.3633,13045.245,-283.93802,-273.79657,64.68458,-451.5527,13178.138,8773.527,129.32089,-281.03952,-32.759083
2937.6797,6886.3696,13356.687,-445.39328,-329.1934,14.452667,-363.6266,13118.738,9086.832,195.93987,-261.1873,-55.10623
3152.218,6826.402,13292.897,-500.5102,-438.3599,7.833548,-249.03705,13071.059,8902.808,348.40857,-233.40921,19.22212
3286.7283,6815.007,13245.995,-403.89062,-98.95879,207.83853,-238.77678,13005.881,8833.558,387.72708,38.16819,102.151245
3322.939,6835.7363,13246.326,-345.02557,342.98315,410.58047,-354.23526,13195.49,8929.259,400.07468,451.4047,201.16866
