ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-7799.6416,3178.3215,10037.777,219.27599,-162.57965,-23.084797,-4802.664,5794.154,14909.151,667.8071,-465.53873,-345.16418
-7656.2974,2980.9922,10150.978,297.90228,-488.10934,-36.710293,-4569.543,5801.925,14910.422,659.9803,-553.9699,-344.58572
-7288.938,3164.5806,9704.825,291.55807,-248.22931,51.136017,-4288.0576,5742.6606,14884.643,689.5447,-305.25977,-393.94226
-7554.0107,3182.5732,9931.833,301.8656,0.9586137,173.69588,-4595.108,5926.7383,14925.739,752.3806,-86.73111,-370.79666
-7781.1875,3300.7437,10140.492,313.7626,-171.86342,72.633736,-4783.2803,5838.3745,15197.348,777.4411,-376.43753,-408.08282
-7693.7856,3222.1494,10221.111,324.79248,-482.8199,54.531223,-4778.321,5892.6934,15313.301,819.92035,-479.2749,-383.8205
-7629.602,3196.956,10380.281,553.9453,-716.28784,20.390862,-4767.068,6050.7827,15455.552,669.3143,-629.099,-323.5584
-7374.8423,3270.1248,10365.118,1066.247,-1114.7773,12.469415,-4746.3887,5984.829,15386.046,409.9661,-776.8419,-328.90726
-7330.54,3704.7502,10577.144,1685.9451,-1820.4777,-171.07108,-4403.455,6355.163,15721.722,103.46864,-987.06464,-361.34415
-7378.491,3059.8088,10926.256,1338.0875,-2463.9434,105.451866,-4616.147,5930.2695,15473.085,-87.56817,-1011.6413,-260.12802
-6938.4546,3805.425,10125.542,1560.0573,-2742.4946,235.30757,-4466.888,5962.527,15512.087,-151.17072,-1026.6552,-141.02075
-6335.4233,3896.7085,10717.621,1090.3175,-2375.0784,266.25797,-4349.41,6107.9927,15876.946,-417.69763,-610.1634,-114.86681
-6341.184,4252.4307,10965.593,266.83832,-1879.3892,109.875824,-4287.98,6395.019,15998.357,-689.0356,-895.6547,-12.42427
-6670.556,4124.354,10945.504,-577.4006,-1728.0122,496.92712,-4554.351,6201.0376,15902.155,-1084.0754,-1197.5142,101.08384
-6720.768,4107.824,10597.675,-326.66928,-2003.0314,644.6339,-4687.5293,6104.5093,15618.238,-1461.821,-1734.2598,235.511
-6399.487,4197.753,10419.743,-534.93207,-2298.6277,1041.739,-4192.481,5888.8447,15533.523,-1667.591,-2028.3977,436.72998
-5883.7144,4104.133,10428.337,-1010.40594,-2280.651,1524.8535,-3952.7285,5931.2046,15404.357,-1782.7666,-2129.5845,660.40045
-5879.5186,3892.2136,10293.696,-1348.5809,-1999.7329,1951.8156,-3610.966,5669.8203,15524.032,-1997.3619,-1704.2904,800.46576
-6216.437,3691.995,10270.584,-1722.2296,-1767.4707,2206.4,-3997.0886,5491.28,15341.249,-2131.847,-1466.9011,847.067
-6147.864,3380.161,9948.992,-1745.7338,-1671.5604,2178.5234,-3797.7085,5208.1484,15323.72,-2174.5564,-1349.3235,920.6855
-5836.604,3417.992,10021.524,-1934.3682,-934.96063,2325.6184,-3220.0908,5274.7114,15235.214,-2419.765,-721.3422,982.98663
-5593.7603,3235.0315,9660.138,-2053.8606,64.60442,2993.6309,-2663.7341,5163.763,15294.669,-3056.2312,723.13,1198.4032
-5905.794,2976.2183,10252.411,-3158.7883,1020.872,3894.968,-2915.7039,4964.0566,15570.627,-3708.2136,1532.5087,1410.086
-6694.329,2193.8481,11332.057,-4154.661,2103.1646,3913.569,-3550.4348,4378.6543,15874.449,-3090.8174,695.0973,1575.4467
-7360.837,1959.795,12667.124,-7377.4595,2497.2925,4013.6155,-3878.6497,5518.301,16478.986,-2203.2961,-3143.7766,1128.4816
-6616.07,-410.87054,14588.104,-7283.086,2836.6067,5805.358,-1659.7635,5069.116,15740.568,-1967.0051,-4951.511,-1.6288171
-8010.9697,-2730.7415,15650.759,-834.05927,531.16504,7761.049,-1924.6377,4005.8271,17417.727,-776.0758,-3749.9626,-1351.7126
-7017.5923,-3086.128,15570.958,3512.7246,-7012.776,3078.572,-3872.4045,3508.818,19047.31,304.2759,-6655.4355,-1038.5701
-7800.836,-1589.9003,14507.04,5605.853,-12041.239,-2947.68,-3741.4084,4872.314,19003.637,1409.1719,-10245.512,-1525.7699
-9718.708,-433.1294,13474.354,5650.424,-10991.751,-3907.3806,-3089.4512,4938.861,17653.195,2210.68,-10323.979,-840.02344
-11682.48,2743.8672,10447.782,4758.1724,-8869.051,-976.18744,-2746.8054,5307.0986,18140.555,3058.2202,-9017.504,-794.19275
-12261.178,5157.468,8750.563,814.59314,-12581.503,481.60254,-3311.214,5143.5156,18522.533,3887.8997,-10489.806,-331.44226
-9872.307,4327.5884,9267.19,-3357.0388,-11637.137,924.866,-5690.8354,5783.4346,16634.09,4664.0903,-10776.35,939.46545
-10195.633,3284.5208,10330.735,-2934.6638,-13740.957,-1336.4584,-6855.4834,6400.3,15167.186,4433.765,-13561.852,2393.6045
-9758.259,3744.6965,10054.997,-3541.394,-17457.709,-3628.1875,-5889.369,6807.6294,14414.045,3998.0618,-16895.172,4116.6997
-8495.554,3259.3164,9674.588,-2003.0701,-19144.002,-4546.0547,-4713.4077,5850.819,14148.732,3928.7332,-17629.34,5146.913
-6345.1255,3259.4011,8717.723,-1486.449,-17731.32,-4909.4043,-3658.9233,5240.824,13469.135,4484.669,-17669.09,5180.9927
-4754.402,3319.8933,8228.363,-1542.3899,-15227.684,-3671.025,-1666.4944,4784.523,12637.093,4656.39,-16326.955,5043.9575
-3893.1074,3253.4856,7642.6577,-2942.6953,-13679.164,-2638.8154,-1453.9834,4411.6543,12317.695,4680.712,-13966.216,5475.7534
-3151.9158,1579.8037,8014.0093,-2824.2166,-13872.053,-2842.712,-1463.0396,4137.624,10969.435,4003.2888,-13562.321,6040.999
-1971.772,614.731,7837.7827,-4357.308,-13196.892,-2159.6865,-660.7166,3939.7847,10696.3,3340.6265,-12479.925,5890.531
-929.51733,313.88705,7799.383,-5581.706,-11775.863,-2222.4014,-349.0048,3269.5925,11374.691,2928.6316,-10983.193,5479.064
-830.3148,-486.81845,8374.187,-6697.649,-9977.559,-2513.3926,256.2532,3422.6912,10987.708,2436.4402,-9821.183,5022.7563
-987.84174,-1416.2653,9423.075,-5028.632,-7976.8823,-1360.0117,827.89996,3378.325,11001.689,1811.9479,-7960.82,4777.1
-622.48914,-1802.91,10026.023,-4598.698,-7054.2603,-674.4569,1429.4661,3456.944,12053.773,1304.4077,-6709.9697,4391.5454
-702.09454,-2141.4873,11253.238,-5889.1533,-7134.8013,-779.8616,2199.3125,3532.5896,13358.129,1172.9584,-7017.054,3837.3103
-302.40656,-3787.9802,12548.643,-6223.418,-6643.482,-767.66876,2776.0254,4081.087,12563.595,1076.1218,-6580.9746,3797.8499
902.02673,-4346.683,12744.919,-4472.491,-5228.558,161.45174,3171.587,4533.5513,12283.015,891.0875,-4756.8843,3491.488
1138.2544,-3888.0793,13011.559,-3545.8389,-3373.9177,449.9483,3553.3086,4718.2695,12849.226,622.93317,-3525.8416,2721.7153
1350.9026,-3982.0247,13058.065,-3285.537,-2347.342,-11.823502,3586.0586,4740.0034,12394.283,473.32028,-2619.645,2018.1317
1116.0471,-3623.2273,12868.34,-3198.0854,-1103.6698,-231.58847,3454.9163,4879.879,12480.571,317.85056,-1922.2979,1777.4595
-441.13647,-2967.0413,12811.791,-4141.0225,-1644.8728,311.48996,3548.8723,4904.6836,12316.732,2.4145823,-1629.2708,1754.3846
-224.37411,-3341.87,12863.319,-4739.3247,-2214.0476,393.47318,3283.5867,4931.9463,12921.254,-219.0114,-1873.3733,1962.8828
-149.73096,-4339.2646,13736.736,-4675.708,-2438.5254,129.65929,3604.166,4836.5815,13408.799,-157.17451,-2467.6423,2128.67
-139.41037,-5438.1816,14561.514,-3762.3052,-2340.847,327.73492,3991.422,4832.46,13271.007,166.90523,-2406.7976,2113.5132
110.749214,-6217.2773,15485.357,-1142.3807,-2205.94,1035.2897,4417.503,5026.455,12985.651,533.91614,-1766.9481,2157.1428
983.53986,-5492.16,14748.78,1524.959,-1496.3281,2046.3822,4689.3447,5016.433,12802.971,951.95795,-439.09848,1897.1882
2340.0178,-3914.9941,12956.556,392.5428,-1180.9103,1397.2946,4649.0913,5090.229,13190.277,1193.9178,108.884155,1674.8546
2136.1848,-3945.6626,13057.74,-2418.5508,-1177.9938,-537.55914,4461.5244,4994.208,12858.668,1001.5058,-1488.1604,1281.9136
2103.0972,-4984.962,13750.028,-2677.3215,-1512.748,-1261.3724,5158.0376,5049.9243,11993.583,645.8604,-2200.884,756.75476
2264.32,-5560.134,14116.1875,-1575.764,-1547.4598,-1062.0681,5262.777,4928.5386,11807.632,330.71075,-1733.7953,335.5415
2620.551,-5122.808,13511.174,-1027.232,-1481.5995,-779.63513,5587.4824,4811.996,12353.086,187.66661,-1647.1633,-322.67047
2684.6226,-5266.0806,13239.04,-958.8971,-710.50824,-233.62483,5834.256,4499.0654,12646.26,45.102898,-1251.2275,-896.11224
2906.1946,-5730.0693,13589.316,-1391.0817,136.8327,387.52106,6256.886,4257.7935,13392.592,167.36627,-835.4838,-1340.6995
4614.7466,-8059.4873,14590.994,-1981.6066,907.3415,-332.04752,6232.8926,4273.483,13837.713,537.37463,-946.5891,-1772.2605
2425.2344,-7340.817,15382.752,-3539.7925,-279.09024,-2661.776,7023.683,4601.7236,14215.526,734.3425,-3629.7185,-2793.362
4045.169,-9965.858,17279.879,-4046.8599,-2692.9346,-4488.739,7467.688,5091.8135,13967.799,1075.6943,-5343.3154,-4645.7026
6365.932,-11343.328,18588.857,-1326.6091,-2051.6409,-6917.4927,7436.984,6323.167,13668.62,1048.4644,-6487.214,-5380.218
3514.8496,-10479.06,20192.123,6483.983,649.6239,-6575.701,8501.624,7576.095,12932.221,739.1272,-5191.1753,-6187.5728
2097.699,-7103.203,19366.348,7975.689,782.78845,-6204.338,7811.3677,8817.49,14323.861,1486.8672,-2556.4714,-6673.4487
1011.1646,-6279.7285,18409.873,6822.582,419.74292,-7361.3896,6732.455,8459.321,14467.26,1919.8441,-2705.4956,-7548.3916
2611.8235,-6283.5625,18716.426,7902.6816,-2989.2463,-5104.8857,4570.201,7029.67,13470.292,1896.9255,-3437.666,-8476.033
3163.918,-7410.6016,16216.874,10283.978,437.94373,-7003.852,5553.0854,6948.985,11814.785,1559.5203,-1773.6876,-8698.873
2641.3074,-4754.5254,12915.036,12485.917,1933.952,-7681.305,3951.1,6039.1953,12091.556,1432.7084,10.162407,-9051.418
2173.3083,-2632.881,9988.405,11792.615,1644.1578,-8687.087,4509.7285,5131.5156,12386.255,1616.6162,-501.61462,-9400.581
2547.1506,-1282.8219,7539.708,8998.185,3525.4207,-8163.7085,3492.877,3842.1592,11995.231,2078.5957,-429.48035,-8866.619
