ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-2908.3804,-1470.3663,14203.549,-106.62132,-116.681,-84.33281,2479.4236,8773.531,14524.872,346.20062,-283.3216,-195.80069
-3144.0457,-1376.7151,14183.653,-222.68481,-209.05476,39.514145,2700.542,8806.94,14564.094,357.89984,-352.02325,-195.96854
-2543.043,-1484.1708,14330.667,-162.58188,-346.30698,75.16288,2667.8533,8724.222,14398.35,318.8648,-360.894,-206.05289
-2701.7563,-1370.4758,14186.249,-215.61002,-358.94092,-2.9273262,2740.9534,8817.877,14351.595,405.47455,-322.6888,-254.53033
-2780.8582,-1571.1852,14182.45,15.426765,-132.68735,-41.97234,2540.661,8771.871,14238.649,299.31335,-187.81953,-306.9758
-2792.6245,-1504.6438,14278.954,-6.8669214,-220.31715,-118.30706,2537.1082,8724.919,14320.821,342.79227,-328.52444,-272.9936
-2950.9883,-1430.188,14143.673,-157.08221,-146.27959,-99.19071,2639.7107,8722.65,14408.836,357.74158,-396.7521,-265.88477
-2991.2397,-1501.5725,14237.194,-185.5295,-262.6412,67.94298,2554.4548,8773.733,14445.725,321.80725,-301.16943,-251.22299
-2788.1177,-1466.8031,14089.041,-281.0877,-140.61823,170.89818,2561.155,8762.014,14381.901,351.9566,-248.67201,-227.39572
-2760.615,-1589.209,14461.821,-121.853195,-53.291138,95.48691,2523.681,8678.791,14429.191,332.1417,-183.51201,-224.47057
-2703.1357,-1598.7845,14310.558,33.343304,-213.66965,-47.903908,2505.1628,8825.576,14380.987,329.8234,-275.4894,-276.9921
-2945.0935,-1509.7146,14352.848,-113.298904,-290.46283,-51.291855,2650.5403,8761.018,14661.766,402.094,-359.87814,-272.9763
-2993.5464,-1427.7205,14117.265,-237.8903,-206.00813,81.98997,2656.084,8864.9,14641.596,383.8345,-241.22691,-258.98648
-2881.6814,-1665.6957,14226.345,-223.43971,-167.5593,192.14178,2504.6558,8800.507,14557.163,280.555,-185.51303,-175.50217
-2820.647,-1591.6423,14372.794,-196.73454,-263.76035,64.44175,2585.2441,8788.01,14579.153,331.34457,-344.1018,-182.76003
-2897.0764,-1610.5305,14302.068,-66.66594,-242.27365,-111.40668,2495.783,8652.88,14638.277,404.90182,-483.06976,-200.11641
-2897.4324,-1453.6155,14334.172,3.3998115,-186.89014,94.795006,2745.9475,8843.114,14344.154,402.7422,-361.06885,-206.66931
-2772.8755,-1484.2694,14137.153,17.842487,-195.07397,194.37971,2434.7966,8794.956,14520.3545,327.37076,-136.2138,-235.5005
-2769.8345,-1589.9823,13994.861,-164.51874,-104.160934,171.94684,2472.8518,8760.451,14532.588,342.4838,-230.971,-225.49449
-2708.6694,-1451.9175,14160.039,-114.32169,-273.78766,52.508144,2478.5815,8688.703,14321.256,343.87927,-416.11212,-216.98045
-2839.3015,-1555.3228,14098.702,-7.040756,-247.5077,41.923332,2647.3564,8820.1045,14322.253,354.3376,-456.2084,-165.04614
-2765.781,-1521.6799,14276.333,-67.49398,-162.7775,92.30101,2679.5635,8707.948,14502.773,297.09302,-251.95016,-161.4027
-2818.9436,-1578.9845,14155.665,-166.39893,-202.63971,23.580603,2619.812,8649.309,14495.845,297.0099,-250.9901,-174.96626
-2710.7876,-1619.1733,14309.5,-314.24142,-388.49643,-40.111576,2592.133,8677.214,14419.764,364.4664,-424.39166,-172.84314
-2646.986,-1538.3873,14386.866,-190.51736,-330.86893,-72.26287,2844.6372,8799.125,14358.317,361.35648,-376.3802,-222.33247
-2852.703,-1485.1987,14276.838,-6.4000354,-124.5653,26.830048,2734.6616,8649.062,14296.788,336.13113,-262.46964,-237.38863
-2384.278,-1454.8267,13853.57,80.24682,-19.378992,12.1245,2696.5288,8624.719,14413.274,302.81293,-137.29958,-223.45279
-2872.0205,-1384.5231,14190.85,-183.02992,-131.407,-144.45753,2640.1008,8817.613,14511.604,336.77332,-156.84235,-310.13654
-2679.2356,-1534.4392,14262.977,-291.89917,-59.76035,-166.44061,2574.9307,8681.782,14446.73,349.1854,-192.2398,-263.61313
-2660.9785,-1526.4393,14222.906,-137.27759,40.449615,-211.2405,2625.8926,8703.236,14539.092,290.53052,-130.9364,-276.46027
-2969.5383,-1426.076,14585.494,57.359398,87.58081,-56.841885,2580.844,8861.769,14425.159,343.0589,-288.08392,-239.33002
-2789.097,-1503.2168,14139.69,18.233126,-135.96948,-40.228127,2622.1873,8744.515,14568.4375,286.0883,-280.55582,-216.82411
-2951.1914,-1503.4584,14111.403,-84.13513,-35.62731,-69.14484,2672.9802,8629.64,14591.734,422.17404,-285.65155,-222.21338
-2937.2842,-1693.047,14396.519,-116.643845,-71.1669,-16.06192,2604.3945,8699.219,14495.266,434.63983,-299.01147,-181.39325
-2919.7034,-1427.671,14347.245,75.69913,-21.9723,-7.9693794,2678.1821,8744.59,14491.909,469.92798,-277.6819,-200.04665
-2932.2764,-1514.1533,14125.542,2.6589458,-86.435905,80.324524,2642.7837,8601.816,14582.467,527.1165,-296.97873,-148.43475
-2840.0466,-1577.0032,14421.92,122.53237,28.663559,125.41884,2618.9382,8820.367,14507.905,493.43515,-256.43567,-185.45358
-2750.4456,-1521.7125,14359.781,253.53587,-132.26762,67.561905,2646.368,8708.27,14462.514,473.02335,-246.06012,-202.66153
-2777.127,-1609.856,14234.54,80.63875,-145.6382,-47.81443,2653.2822,8743.072,14354.652,558.5968,-354.2816,-183.22089
-2801.2754,-1590.0416,14385.409,-137.22621,-90.49176,8.68358,2763.621,8732.79,14482.394,517.75555,-240.383,-179.31793
-2852.9585,-1660.5916,14334.908,-57.107624,-67.41277,-55.903587,2511.081,8684.796,14552.939,484.18695,-306.14142,-176.31735
-2867.7769,-1662.6653,14444.373,2.7009375,-195.52414,-102.31837,2576.6611,8703.431,14556.665,567.7551,-410.99738,-191.46768
-2963.0002,-1561.5126,14498.555,197.28882,-132.4268,79.70881,2689.2468,8830.319,14410.846,532.59766,-335.29987,-157.1748
-2917.688,-1500.791,14348.149,151.07962,-37.67937,155.18942,2635.0056,8837.02,14618.993,536.6665,-233.31248,-192.46361
-2806.4333,-1464.7875,14221.803,-16.011309,-103.8393,157.08463,2468.1406,8776.758,14595.083,567.6432,-270.04102,-126.339966
-2870.541,-1499.8965,14498.745,178.19365,-122.40337,142.40837,2550.129,8836.887,14407.149,579.03534,-381.70847,-129.6305
-2953.2395,-1584.529,14334.581,207.90636,-116.494965,106.512276,2636.2383,8676.42,14337.181,599.6187,-351.43954,-123.01227
