ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
7623.3447,1909.1244,10025.704,-138.24966,-343.3479,-8.861647,7027.1973,-3186.651,11093.8,46.419388,-335.56262,-262.8976
7573.962,1902.2352,10081.825,-58.646736,-259.7767,-65.3208,7099.054,-3083.182,11066.411,125.809586,-392.9159,-115.39676
7695.7153,1940.2926,10001.495,-11.963036,-165.54878,-152.82742,7174.742,-3058.8904,11124.853,-16.42569,-296.01642,-384.15527
7846.124,1933.3309,10009.446,-119.09051,-192.45403,-221.49393,7160.659,-3167.0342,11148.381,67.43834,-232.0297,-246.60431
7815.8955,2048.5923,10042.508,-54.556313,-114.23028,-85.81351,7068.6953,-3026.637,11095.491,43.251476,-296.20383,-227.84546
7722.245,1945.52,10061.5,-41.63133,-146.6288,-116.683266,7246.14,-3124.2866,11205.657,108.45822,-252.12299,-116.50167
7826.474,2027.5033,10137.174,-86.57203,-99.18466,-178.94403,7129.071,-3060.8267,11145.566,85.68462,-156.14201,-178.74016
7788.254,2014.4169,10118.056,-8.258865,-15.791038,-170.56606,7067.941,-3134.348,11193.158,93.25744,-191.10701,-199.90166
7644.2876,2020.3005,10180.724,-77.12949,-94.31971,-39.42387,7030.845,-3119.5913,11318.35,114.942505,-255.05554,-195.49191
7747.3975,2065.5552,10221.836,-50.443134,11.160359,-78.88373,7189.746,-3031.726,11192.073,157.40887,-198.23578,-166.11403
7684.125,2002.0491,10187.571,14.0865965,-5.594401,-165.68657,7166.7344,-3099.1575,11127.268,158.9861,-127.72328,-184.6611
7753.9614,2028.8591,10002.402,-41.280308,-100.78537,-167.4921,7027.411,-3074.767,11086.439,147.38847,-139.00127,-286.044
7730.7334,1949.1222,10049.389,-62.877666,-82.73989,-235.63129,7051.0703,-3072.2258,11054.162,177.2726,-225.997,-178.33041
7620.6616,2011.1915,10218.652,-41.869976,-139.62051,-93.97259,6950.5063,-3042.801,10943.717,161.87297,-246.74895,-184.83958
7633.3945,1954.0923,10118.29,-149.11472,-150.04227,-74.4604,7122.416,-3078.6956,11055.325,81.62901,-245.83154,-229.5815
7652.19,1966.6421,10038.778,-94.67175,-76.234375,-217.41869,7105.83,-3079.528,11088.808,65.5606,-291.15555,-215.93639
7703.701,1996.9226,10130.619,-120.248024,-79.14178,-196.71448,7085.8354,-2999.2524,11150.056,-0.8791941,-242.31117,-255.14493
7803.453,2173.0442,10172.369,-228.83116,-156.96526,-155.98389,7355.118,-2929.541,11205.574,-60.18859,-125.93342,-244.7133
7871.228,2107.6973,10189.763,-361.66748,-132.62509,-69.040886,7322.4375,-3029.8066,11363.738,-131.03868,-299.93747,-178.08887
7666.6606,1838.085,10346.404,-231.099,-2.2674065,326.56418,7566.363,-3073.2612,11601.168,-213.18057,-297.18924,-232.45741
7616.6304,1849.8221,10382.7705,11.610468,256.94888,793.2002,6743.9663,-3513.3962,11856.208,-59.828854,-827.59485,-229.12056
6453.291,1595.8431,11412.249,300.0322,432.35114,877.9386,6836.678,-3585.8376,11599.066,338.0204,5.322633,217.95293
6755.162,1719.352,11346.233,29.019672,258.92755,996.3355,6529.7046,-3667.1194,11652.041,814.15234,1401.5087,832.1125
6847.448,-234.42438,11766.967,891.9272,1738.5186,275.8843,5746.6504,-3887.9282,11531.524,1285.7461,2156.9756,1606.369
5386.5854,1764.7754,12865.32,2543.5825,1277.2157,1551.3572,5009.6646,-3666.326,12458.127,1639.0175,1318.0358,1974.0637
5078.9976,2224.1472,12721.168,3694.1726,243.148,1840.518,5190.8823,-3363.6013,13049.058,2252.0762,1051.2311,2783.888
6141.648,3131.549,12133.442,3708.3972,3377.354,2163.9385,5403.0815,-3282.408,13409.953,2890.5117,1706.3997,3666.8262
5400.1533,3447.7756,12310.607,3221.3652,3768.1348,2449.2427,5430.5073,-3005.8572,13325.664,3751.7537,2161.1604,4780.3765
4896.046,3733.5264,13219.99,3028.1323,1346.5421,5497.226,4968.998,-2643.4546,13611.736,4563.679,-1902.2695,6431.337
6761.0654,4537.253,12203.41,2752.6877,-1808.6904,10162.742,5961.714,-2879.4858,13028.273,5281.707,-5100.138,8039.1045
7420.752,4389.461,10728.723,849.7515,795.3575,12467.378,7798.6313,-1798.4749,12280.3545,5028.125,-3951.8745,9620.82
6401.0527,3509.149,9457.7295,-979.31146,5817.6714,11420.71,8047.074,-1647.2278,12003.199,4759.135,1646.9413,11223.06
5840.0806,2491.8733,9331.409,-2705.1602,8777.068,10414.942,6719.777,-1568.8923,11953.152,3920.3396,4953.7256,12157.478
5347.9946,2743.8835,10412.379,-3427.3184,8960.3,9837.124,6536.1265,-1390.498,10710.127,3332.324,5118.2456,12845.886
6799.081,2980.557,9853.775,-3200.139,6159.4062,11110.488,6325.989,-1120.6948,10707.79,2813.8499,3198.9763,13213.615
8544.209,3130.7336,9405.323,-3339.8735,5016.7197,12675.902,7538.6255,-1151.3579,9890.042,2460.8225,2065.518,13155.154
8773.039,3005.67,9412.798,-3802.3982,5037.079,12931.909,8640.738,-1290.2635,9477.756,2036.7775,1653.8574,13803.416
9591.824,2710.33,9065.06,-4203.5625,4761.26,11908.83,8793.864,-1234.8265,8945.187,1505.7161,2217.7095,14167.976
9903.872,2406.7227,8706.062,-4304.164,4310.2075,11739.6875,9160.579,-1231.4144,9068.25,1061.219,2410.7385,13937.891
11108.311,2434.5608,8575.407,-4217.3037,4035.113,11619.531,9113.674,-1678.3569,9177.035,459.32645,2376.112,13555.16
12545.148,2733.258,8792.022,-4833.297,4204.6006,10965.442,10871.93,-2207.4539,8585.056,551.6316,2949.4753,13978.473
12778.468,2373.4717,8579.961,-5923.184,5976.4634,9971.779,10498.98,-1536.8934,8496.891,60.765896,3805.4426,12940.196
12176.92,2561.049,8352.914,-6133.8716,6185.925,10128.03,10124.593,-1810.4062,7794.1655,-320.2923,4233.202,12716.092
12121.529,2176.2134,8035.5312,-6263.1284,5161.7295,11124.933,10107.56,-1834.0264,7328.9873,-828.1882,3982.1072,12778.361
12130.271,1487.4005,7142.1113,-6399.937,5132.7886,11319.323,9940.297,-1942.6658,7167.9854,-815.21405,3452.466,13110.268
11280.132,1038.739,6715.498,-6427.303,5572.9287,10827.752,9378.206,-1804.2352,6550.512,-944.1484,3834.463,12873.652
9865.936,274.86353,5854.5996,-6411.2314,5380.9272,10338.449,8170.3843,-1807.3104,6307.705,-875.80035,3722.6804,12294.584
8020.3423,-881.767,6104.1616,-5014.142,4433.0967,9300.546,6984.1997,-2010.8995,6997.1035,-495.2345,2555.9292,11676.275
6317.528,-1213.1204,6920.6714,-2696.416,3157.7778,7565.908,7107.287,-2021.2449,8061.449,-121.226654,1104.4064,10605.536
6553.803,-862.5849,8102.6016,-1491.615,2857.1777,4551.4453,7489.0063,-2015.7446,8563.776,-238.92113,1665.5616,8916.486
6349.053,-172.4894,10658.281,-934.99066,3995.0605,1730.4208,6282.503,-2625.012,9176.662,-800.81415,3398.2698,7054.923
6407.4224,750.9788,12349.134,-1217.3124,2774.6086,1494.7692,5274.409,-3432.642,9518.877,-1050.1244,3966.192,5531.42
7019.6865,1169.458,12608.827,-2547.5244,1496.9042,1487.4121,6181.519,-3596.0247,10226.0,-1050.1027,2740.939,4317.0894
8309.924,1327.744,11987.741,-3363.5576,566.67303,1021.97125,6747.453,-3112.6987,10977.56,-1261.1979,2203.4375,3215.2646
8482.021,1574.6414,12192.15,-3530.4934,-659.0571,1274.6306,6356.7344,-3182.9688,10951.26,-1888.8752,1005.83734,2402.6104
8433.44,1600.5997,12727.07,-3876.9207,-1945.6765,2635.3093,6436.3047,-3396.6838,10165.596,-2319.312,-453.94864,1748.7683
7903.9297,1777.0306,12610.633,-5151.2847,-2531.5996,2987.1572,7214.5273,-3220.1536,9745.512,-2451.02,-1071.224,1118.7751
8266.673,1401.5043,11398.842,-6795.191,-2214.9204,1605.2144,7528.9785,-2451.99,9674.767,-2772.6165,-389.837,331.26038
7887.435,973.85895,10898.276,-6977.8823,-2664.5293,1508.2716,6563.377,-2044.5968,9032.617,-3167.655,-1229.5261,-251.53056
6665.8403,882.10443,8980.115,-6245.4824,-6193.9473,2693.5845,6355.468,-1691.5771,8307.585,-3346.374,-3606.6501,-538.16797
8052.909,649.7696,7712.694,-6114.6675,-7554.1367,2433.3638,7766.4614,-1393.2703,7957.7935,-3199.9944,-4808.543,-846.3765
9314.688,377.72064,6972.8887,-6605.5723,-5804.7935,1062.3047,8815.602,-1088.7513,7403.0703,-3026.621,-3370.4158,-1419.6885
9137.907,287.47043,5884.012,-6362.135,-4166.51,207.83432,8476.069,-842.89154,6376.0283,-2626.8962,-2064.074,-1483.3925
10038.73,191.30595,5081.3994,-5052.922,-4012.8962,-271.24658,8355.155,-580.77997,5754.376,-2029.7339,-1788.2113,-1312.1401
10397.323,-205.18819,5324.221,-2991.8286,-3232.5715,-582.6578,8655.146,-532.48364,5966.7554,-1395.1595,-1559.5469,-1232.7988
9261.919,-130.2402,5654.6865,-612.66187,-2358.3108,6.977355,8614.728,-763.4593,6554.312,-577.1347,-1394.7096,-1077.4486
9274.123,-374.02313,5059.4136,96.7103,-2242.6472,-110.93768,8344.014,-791.94653,6821.454,318.47366,-1765.8154,-1057.2416
9274.391,-121.12109,5072.5737,437.8277,-1990.6306,-828.60364,8539.844,-938.57056,6038.5137,1073.2041,-2062.802,-979.0943
9177.961,-252.8426,5262.081,1067.116,-2197.984,-1088.4084,7981.817,-1043.38,5784.6035,1678.0685,-1830.0627,-854.67426
9028.478,-350.23303,5598.612,1993.3223,-1685.9213,-1474.0499,7739.7197,-1105.7407,5843.0186,1959.727,-1740.5371,-1064.5248
8702.321,-21.582851,5921.73,2854.1782,-1091.1553,-1649.4683,7616.052,-1165.7576,5881.9688,1884.2214,-1598.7506,-1209.9363
8522.406,295.16373,5856.5063,3397.8386,-1373.2976,-1308.5873,7614.9517,-1277.2834,5886.9116,1995.3904,-2020.3511,-1122.0143
8761.0,84.18227,5520.4756,3923.0674,-1576.9719,-1213.7242,7861.8584,-1279.112,6287.3345,2197.3674,-2450.1633,-984.36523
9144.1875,-69.356674,5411.793,3828.9917,-978.8685,-1536.6829,7909.7686,-1682.9833,6295.85,2375.29,-1941.1211,-942.31976
9309.468,-154.16946,5492.4146,3547.4893,-110.28453,-1755.2977,8089.7886,-2123.2021,6002.6772,2729.7202,-1124.7023,-918.73486
9807.848,-487.6501,5262.666,3490.0273,815.7189,-1800.3049,8085.4478,-2371.2236,6086.965,2905.3442,-529.20465,-730.053
9768.126,-993.07947,5419.1475,4253.0547,1542.4742,-1691.0044,7745.335,-2717.005,6178.835,3115.8835,117.60181,-518.8313
9455.996,-914.25415,6007.488,4951.646,2284.5066,-1907.5232,7952.866,-2902.3918,6399.2397,3382.243,557.2297,-465.88025
10161.263,-596.90753,5839.24,5239.353,3131.629,-2316.1868,8338.878,-2995.719,6285.269,3687.1843,1444.7992,-251.80333
10235.687,-809.7039,5951.967,5733.1978,4693.721,-2124.4543,8131.397,-3354.9763,6759.845,3759.0278,2395.3765,18.547638
9396.35,-838.6861,6605.6406,6849.28,4584.7305,-1525.1947,7660.08,-3638.6064,6905.7812,3724.1375,2240.9106,355.1691
9395.823,-434.6237,7304.336,7370.766,4216.3354,-1433.1288,7671.2515,-3760.8062,7349.2383,3620.2725,1718.988,284.14767
9664.868,-109.2607,7856.309,6988.4375,4343.9688,-2139.1194,7552.218,-3663.954,8001.4795,3190.1401,1614.2555,-42.97895
9885.752,729.8021,8453.45,6598.5376,4136.135,-2345.6133,6947.709,-3642.1797,8245.304,2688.8965,1245.7493,-539.1472
9477.821,1088.018,9229.47,5709.7583,3249.7307,-1667.7507,6679.7793,-3791.1438,8252.222,2068.6133,336.45218,-1078.1909
8165.7446,906.6775,10585.74,4859.722,1242.0193,-1902.4408,7470.9785,-3978.7212,8619.779,1594.0769,-919.3944,-1647.1315
9100.736,1453.3577,10936.452,2952.3438,-802.08105,-3332.547,7663.9976,-3841.331,8965.737,1120.9884,-1642.9082,-2349.0266
9281.335,1652.4402,10861.482,1301.7307,-1263.7231,-3523.6086,6408.7397,-3528.189,9025.557,454.73105,-2127.1135,-3407.6558
8611.959,1431.3663,10866.651,421.3157,-1985.4026,-3652.7004,6763.8027,-3201.5203,8921.953,-379.7883,-3009.6897,-4316.5454
8851.251,1585.6792,10560.978,-345.4029,-2338.475,-4160.1724,6788.094,-2967.1135,8759.572,-1124.5713,-3177.299,-5234.8926
8562.545,1905.4128,9858.125,-1348.7324,-1745.3522,-5147.7373,6939.9424,-2193.6782,8191.8022,-1947.4475,-2157.3608,-6072.0054
7857.7935,1739.475,9094.57,-1926.2924,-1060.7634,-6085.6147,6166.615,-1735.0778,7607.081,-2815.286,-1704.5709,-7007.273
7360.3438,1366.1261,8251.599,-2611.6248,-1861.1484,-6503.1436,5804.265,-1655.5905,7857.447,-3652.6543,-2436.6357,-7878.7593
8219.1,867.4556,8071.5283,-3300.9758,-1928.3694,-8190.9634,6489.1074,-2014.439,7965.8716,-4290.9214,-2589.2354,-8744.175
7511.614,700.1747,8652.939,-3681.8542,-2325.509,-9553.126,5547.5796,-2054.047,7568.494,-4979.4277,-2549.4922,-9525.268
6305.922,940.0035,8966.637,-3631.7756,-4060.7004,-9356.708,5051.5674,-1808.1852,7109.9365,-5527.532,-3947.0776,-10140.063
5859.112,622.4548,8017.5586,-3615.1968,-6501.567,-8464.066,4876.077,-1803.7476,7710.642,-5925.6978,-6370.1475,-10569.926
5920.1904,-439.67255,8096.218,-3432.6252,-8127.638,-8563.707,5458.912,-2368.3586,8499.022,-5955.4272,-8265.901,-11406.179
6159.4023,-541.80194,8528.944,-3137.4006,-8703.172,-9501.585,5884.801,-2439.8247,8688.067,-5911.058,-8900.858,-12198.46
5789.1445,467.32175,8959.535,-3213.7632,-7591.7124,-10541.292,6258.347,-2013.8478,8268.557,-6091.3286,-7176.9893,-12532.289
5490.395,-59.12263,9128.265,-3393.3323,-6334.768,-9954.288,5925.3467,-2582.1665,8291.876,-6415.3135,-4664.794,-12452.482
5325.3906,-538.1047,9470.705,-3004.7202,-5386.0312,-9669.153,5762.4927,-3003.1597,10379.55,-6360.927,-3718.1406,-12564.07
5281.0547,-49.015812,10173.3545,-2262.3567,-3962.6245,-11476.121,5939.9556,-2595.7522,11404.622,-6009.0796,-2820.4272,-12749.941
5014.2783,1373.9617,10742.544,-2319.0337,-2700.501,-12415.914,5511.289,-2408.895,11369.079,-5661.897,-529.98883,-12582.356
3948.8726,2104.366,11310.319,-3282.3196,-2591.7004,-12134.76,4427.4976,-2134.392,11290.922,-5233.0664,-63.289116,-12080.164
3340.8586,985.3309,12297.748,-3585.6614,-5591.695,-11984.58,4045.9924,-2876.1753,11736.786,-4755.068,-2861.6558,-11897.471
4096.598,262.33414,12275.597,-3273.7969,-8275.954,-10729.05,5599.7554,-3374.904,11542.004,-3653.2825,-4925.1953,-12121.933
6206.5522,581.2143,10677.577,-1913.2736,-9845.729,-10157.127,7196.6177,-2737.6755,11624.047,-2634.753,-5320.027,-12360.8955
8881.355,1197.5455,9504.282,-896.3718,-7703.3833,-9626.35,6867.428,-2607.1184,11609.563,-1704.853,-4286.963,-12240.885
-3439.231,1890.8268,7694.069,-3521.3794,-45.412655,-4789.902,6916.325,-2348.1692,11341.241,-863.317,-4640.383,-10900.897
6804.9434,742.14105,11153.315,736.4871,-8887.171,-6904.1675,7138.1587,-2904.2708,11923.733,-954.7397,-6458.7065,-10550.945
8009.0938,517.3774,10817.925,2653.5156,-10092.644,-5927.757,8710.407,-2845.0154,11831.725,-262.39838,-6546.7964,-9339.514
9737.574,1473.1484,10596.992,2720.6726,-8015.0767,-6541.0884,9553.287,-2848.9482,11345.62,-230.11674,-4385.424,-8846.916
