ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-5391.3745,8068.0454,10298.646,-304.33472,-261.31918,-193.96461,-4947.672,7225.8433,12283.5,-92.65194,-199.63274,-188.44443
-5429.188,8165.5825,10217.225,-157.61192,-137.23248,-209.66225,-5016.1475,7220.678,12219.944,-134.32033,-182.09512,-213.04329
-5563.0845,8243.477,10261.847,-112.352135,-85.30265,-206.95758,-5066.283,7319.4746,12292.528,-159.53282,-138.40814,-235.75848
-5717.228,8249.791,10432.023,-116.39669,-103.754005,-249.04697,-5107.771,7264.5874,12336.628,-152.46214,-155.7685,-228.61317
-5753.9717,8273.408,10306.714,-239.50609,-169.21107,-284.11102,-5096.065,7205.364,12343.553,-111.53896,-276.32327,-179.97823
-5456.674,8122.2153,10323.557,-298.2156,-172.39899,-225.9218,-5048.6567,7289.608,12313.61,-67.100494,-216.47374,-191.76071
-5527.7896,8107.097,10376.244,-176.81223,-51.87841,-257.62106,-4971.5522,7267.2544,12349.1455,-71.64051,-163.74467,-247.57983
-5620.5444,8213.454,10207.901,-117.74961,-83.387375,-312.20508,-5357.2,7350.159,12412.58,-85.91686,-148.40193,-279.9508
-5816.484,8189.375,10237.275,-162.26607,-203.12814,-262.05453,-5041.0986,7292.6416,12172.519,-100.3704,-200.15114,-235.32478
-5440.859,8129.6143,10303.157,-118.300255,-118.94251,-202.79051,-4903.8105,7235.347,12198.406,-107.840065,-96.65917,-241.37926
-5443.8364,8178.0415,10343.83,-63.892387,48.33008,-188.46414,-5003.4106,7336.4478,12346.568,-80.42173,98.645805,-300.43686
-5666.8965,8116.179,10324.741,-19.615604,142.96362,-169.26625,-5245.813,7342.3413,12319.041,-77.091606,104.5074,-272.59625
-6100.9736,8412.162,10229.736,-128.38678,-72.81945,-246.09387,-5434.5874,7342.626,12550.744,-64.908646,-175.93004,-213.50465
-5831.045,8211.657,10392.541,-304.38885,-305.6428,-268.54535,-5008.1367,7272.9897,12528.049,-30.610405,-299.9786,-144.54405
-5344.141,8080.593,10374.017,-218.7892,-219.09567,-249.44113,-5004.3867,7360.0327,12298.201,-33.04936,-194.22069,-155.73103
-5528.7803,8211.755,10263.582,-183.91814,-139.56725,-299.8691,-5076.6235,7331.993,12224.023,-105.30255,-184.94742,-220.01068
-5674.339,8301.412,10151.462,-263.06683,-91.82831,-260.96664,-5206.8916,7285.282,12241.393,-165.78018,-186.09784,-162.26363
-5635.521,8156.0845,10356.732,-231.43466,-51.804115,-239.43732,-5074.4736,7300.4893,12364.241,-144.36685,-175.3189,-153.96664
-5607.6157,8018.311,10441.568,-177.5644,-68.21281,-239.23944,-5108.142,7241.295,12239.118,-135.22852,-152.05339,-195.1801
-5582.2915,8158.3706,10236.768,-220.95563,-114.38405,-219.89716,-5065.8643,7136.4546,12354.89,-71.87161,-110.654655,-229.12773
-5664.246,8216.56,10416.498,-207.83047,-123.0655,-190.65169,-5021.316,7285.987,12366.642,-67.613754,-124.70916,-252.2137
-5465.0747,8143.026,10314.657,-156.70842,-31.176355,-157.59659,-4880.453,7242.585,12293.093,-56.836906,-32.650383,-303.9058
-5311.5396,8032.0923,10447.546,-88.84741,146.90527,-120.3747,-4836.6,7155.147,12244.602,-16.827623,199.96661,-391.72092
-5339.395,8122.993,10409.578,-140.85364,305.65433,-47.42555,-4781.3477,7182.668,12389.7,38.833855,527.61444,-488.6022
-5584.409,7973.092,10779.721,-37.650284,353.76038,64.02889,-4650.479,7325.849,12532.054,-43.046368,874.37714,-536.3877
-5484.1157,8131.7485,11069.653,-64.045616,233.39992,121.87821,-4895.142,7273.5674,12826.322,101.28749,834.01495,-609.5206
-5466.7837,7774.7476,11261.805,-62.53216,-433.9544,-228.29472,-4814.7397,7364.568,13003.787,300.13278,188.41023,-606.872
-4968.5728,7665.596,11900.959,-438.02997,-978.10724,-500.33972,-4732.7886,7514.9414,13086.275,474.5878,-1144.7162,-809.3099
-4624.6763,6913.5806,13111.108,223.41643,-1682.612,-1323.8035,-4715.2993,7310.0557,12725.09,626.4533,-2328.4958,-1441.2628
-4889.1885,5993.707,13379.115,2757.5737,-2170.8118,-2258.403,-4485.392,7572.2734,12376.777,971.4345,-2884.93,-2258.065
-5075.353,5412.74,15640.69,7185.5396,-3543.1997,-3849.7515,-4407.1523,7226.936,12624.532,1250.258,-3486.0186,-2512.0042
-5469.1104,5806.28,14440.44,9872.68,-6634.3267,-5873.4624,-4587.6626,6993.274,13086.469,2003.2999,-5921.362,-2833.2092
-5166.202,6164.971,12602.172,12040.539,-10072.888,-7794.714,-3898.9453,6920.675,13792.343,2876.5142,-6999.8535,-2868.5168
-4273.387,7248.307,13983.784,14015.422,-7319.35,-10774.096,-4507.301,7191.7964,13930.7295,3496.984,-6392.03,-2924.4353
-5758.3457,8689.915,12725.65,14100.394,-4094.0105,-12221.902,-5104.7876,7297.8945,13080.257,3981.6025,-4885.879,-3611.258
