ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-7890.703,8508.312,5434.005,-61.750156,-176.90936,109.25139,-7101.468,9241.933,10646.51,328.81274,-232.46066,-215.0434
-7764.552,8563.345,5198.412,-3.1332624,-176.39516,40.8661,-7178.2305,9323.697,10527.403,340.45728,-247.62146,-208.31436
-7736.695,8642.45,5095.791,-74.75715,-216.78531,26.535624,-7102.972,9293.61,10479.63,332.43945,-306.31995,-244.02682
-7715.713,8486.561,5309.5024,-126.42265,-212.43912,0.97276264,-7055.894,9320.623,10378.837,328.45917,-312.17007,-273.7386
-7742.9414,8492.582,5062.4077,-122.74669,-209.6103,-78.59538,-7026.2227,9296.962,10437.731,247.93535,-313.95822,-354.35394
-7951.027,8561.802,5140.3413,-159.81267,-178.40266,-120.10876,-7224.332,9262.566,10495.73,291.18127,-233.52292,-374.09946
-8086.9775,8509.668,5350.119,-71.94343,-297.81903,-161.37108,-7300.2827,9194.209,10590.911,304.79718,-434.7463,-411.77722
-8025.3887,8491.118,5371.347,-128.36063,-295.12024,-65.384796,-7077.181,9311.176,10588.681,336.21695,-387.15115,-372.86975
-7910.0806,8468.202,5227.4463,-81.67927,-108.09154,17.369097,-7213.6865,9273.585,10381.867,337.86432,-218.50786,-329.1024
-7952.882,8480.115,5166.2803,-8.235671,-26.2327,1.5111108,-7079.913,9225.097,10594.41,363.7671,-215.91179,-310.04333
-7909.0425,8658.062,5193.6035,-120.21185,-210.97589,35.046925,-7149.3403,9267.801,10559.063,419.68787,-292.3285,-296.1473
-7903.3667,8563.776,5127.522,-327.99283,-337.82684,58.600445,-7159.9243,9279.576,10490.506,409.82422,-432.67175,-294.32956
-7878.0615,8610.44,5368.6885,-167.81282,-298.9523,39.757294,-7054.5166,9375.437,10467.837,381.57492,-333.97598,-300.06064
-7785.5522,8549.3125,5232.7676,-75.51746,-193.06572,18.89347,-7088.8335,9359.67,10484.849,356.3586,-267.5211,-281.4131
-7776.505,8666.284,5264.8037,-56.82367,-55.471706,22.15486,-7062.029,9320.684,10479.53,333.10995,-229.71132,-261.84082
