ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
3194.2773,2543.2798,16486.615,-189.72852,-8.577937,-367.3393,-1538.668,-112.8093,16061.294,-213.15707,-77.296265,-204.35913
3259.8792,2450.9722,16330.88,-236.3412,-15.146204,-351.81915,-1415.832,-93.49352,16235.435,-187.00093,-22.234919,-170.64323
3115.83,2517.3806,16410.89,-237.71706,-38.37506,-344.93652,-1454.412,-206.669,16074.6,-208.5327,-43.468895,-207.26517
3254.9792,2590.9377,16318.181,-204.16954,8.659316,-354.74222,-1544.2709,-83.84864,16091.482,-247.71013,-76.699234,-222.68553
3255.351,2494.5396,16453.781,-210.81503,23.008432,-359.4943,-1549.4712,-120.60564,16040.002,-232.87569,-26.336863,-176.87836
3143.8408,2554.759,16423.5,-247.08849,-21.632639,-350.5338,-1552.684,-94.127174,16116.388,-213.59729,-42.148293,-200.94345
3158.1,2516.1462,16406.477,-250.42975,-31.094063,-354.90634,-1566.9196,-141.66916,16159.441,-215.83891,-36.660828,-183.19188
3140.562,2523.0332,16362.5205,-214.98943,4.555419,-339.86423,-1502.0972,-121.17194,16091.978,-233.6868,-104.96062,-163.55669
3208.2134,2509.1235,16533.887,-174.6585,-56.870743,-349.67975,-1612.0562,-91.08214,16160.465,-222.91283,-106.96576,-186.93404
3238.5615,2460.286,16366.805,-195.36269,-46.92944,-340.68677,-1555.0781,-124.10923,16157.366,-172.53825,-81.64745,-152.50964
3185.894,2558.4202,16446.19,-205.829,-64.52901,-336.45575,-1606.418,-89.372475,16190.022,-191.03825,-91.871994,-158.38191
3166.8994,2523.5137,16370.6045,-191.31747,-61.932583,-331.39038,-1491.8828,-121.8566,16119.5625,-243.94836,-124.380356,-162.62419
3110.1353,2555.243,16451.709,-173.55537,-80.43317,-349.27585,-1615.6587,-41.993244,16132.339,-274.59155,-168.67776,-164.86469
3147.1814,2468.8787,16397.414,-182.79224,-103.02571,-362.28183,-1554.1096,-126.08704,16140.522,-238.8793,-192.78023,-190.6162
3190.0686,2506.3074,16400.064,-205.69481,-151.48254,-330.48,-1590.0242,-164.76907,16095.114,-257.26804,-208.44398,-184.74063
3188.6887,2541.8945,16415.725,-200.62042,-118.415146,-343.874,-1607.4304,-75.42126,16151.967,-266.6424,-278.22433,-204.39977
3234.1907,2565.9404,16394.32,-98.12971,-120.27837,-359.67984,-1424.3049,-113.76118,16180.376,-213.94408,-313.3853,-197.55495
3295.943,2595.9775,16295.115,-133.32062,-101.56563,-368.45264,-1347.119,-93.36653,16142.277,-167.23639,-149.13225,-193.72737
3239.1953,2500.2769,16492.746,-142.8393,-60.818817,-336.95758,-1588.7443,-115.06162,16222.562,-131.65431,-235.06978,-128.5223
3182.8274,2555.482,16523.248,-101.774925,-167.94136,-299.0505,-1531.3444,-62.0551,16219.776,-63.599945,-356.70206,-133.25662
3199.8376,2511.5247,16593.328,-1.2827373,-231.03764,-298.54672,-1572.6039,-175.21684,16223.061,30.360119,-422.6643,-154.68109
3254.0056,2520.6533,16559.268,124.02593,-365.5829,-299.03406,-1751.2256,-183.1179,16546.23,160.96541,-780.0627,-147.90897
3320.5894,2542.2197,16664.05,323.56223,-632.4925,-283.72232,-1697.8846,-88.457214,16770.146,198.13873,-1254.9828,-178.09285
3270.0085,2700.4204,16921.59,657.68317,-1076.1173,-239.60284,-1545.4286,63.55079,17031.127,174.69147,-1911.4802,-71.18911
3773.8572,2684.2322,17568.393,1367.3363,-1865.838,-195.39236,-1031.003,314.1924,17767.633,-325.1556,-1737.5686,-66.9139
4551.174,4269.081,18415.35,2104.4702,-4510.155,203.45554,-1095.892,356.96103,18840.082,-1028.6805,-2531.745,10.126875
4826.2266,3881.507,17993.03,1957.0261,-5701.703,206.30405,217.56906,126.999725,17427.14,-1625.5916,-1635.6382,560.4063
5018.094,4160.11,19745.688,1728.1235,-5040.3184,150.73236,42.647858,963.5811,18064.37,-2344.2034,-467.11133,1102.6031
