ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
7956.0474,-4955.112,3692.6165,-266.83075,-471.3608,-34.063084,6817.3877,-4578.4014,595.73,437.90558,-536.00543,-332.51355
8131.6577,-5116.8696,3879.88,-227.59499,-454.04028,-14.789696,6836.764,-4549.903,913.70166,360.64093,-489.12845,-256.09442
8322.04,-5240.4863,3970.9583,-206.03477,-417.30606,-109.69298,7136.7495,-4777.402,665.0663,343.22916,-456.83353,-268.8067
8289.493,-5115.296,3980.723,-131.7698,-127.39891,-38.38924,6913.1626,-4638.2705,608.6937,328.87915,-205.60855,-264.19562
8071.256,-5075.717,3740.636,-164.02213,-155.24614,9.816999,6875.477,-4561.675,666.09796,355.19315,-425.4396,-322.19708
8009.381,-5001.987,3702.017,-190.63557,-199.54726,-79.05322,6851.215,-4660.1743,723.7727,241.11903,-291.8457,-319.4811
8073.938,-5035.1265,3599.2976,-154.13445,-198.79439,-76.880424,6618.762,-4662.913,598.7547,272.20718,-265.10318,-332.2698
8139.5107,-5150.297,3885.33,-234.00555,-129.9895,-146.29686,6920.406,-4612.111,903.40173,322.21924,-241.03304,-368.1342
8155.7437,-5175.2573,3770.974,14.745639,-147.21922,-62.758987,6799.9614,-4649.503,814.6627,252.077,-201.27191,-402.6495
8204.472,-5072.8975,3664.3582,-74.75211,-105.60075,90.92718,6973.701,-4675.405,396.49344,366.91452,-294.77167,-496.96106
8070.1104,-5158.0107,4010.7744,26.925209,-67.92534,19.705303,6796.346,-4600.3228,755.5793,404.38913,-26.943758,-413.5402
7727.7,-5155.505,3882.409,170.00775,-210.8142,-60.475002,6137.4053,-4615.1006,804.1408,369.49057,-319.34518,-328.49625
8145.982,-4924.14,3607.8518,28.80244,-226.22356,-64.97955,6955.863,-4499.3657,370.73157,471.54175,-657.54803,-387.65344
8236.1875,-5037.723,3802.324,-125.488945,-84.53874,-22.366432,7184.8115,-4464.7266,743.0397,417.08524,-181.48141,-246.99539
7965.3633,-5023.0903,3756.641,-160.30164,-92.53085,-21.27714,6810.3325,-4474.53,1038.2808,336.39767,-182.6248,-118.074165
7750.4385,-5203.328,3889.01,18.139727,-311.9562,63.98224,6526.0557,-4628.617,810.3737,296.6175,-488.09705,-122.067215
8090.8164,-5060.3594,3742.8364,-96.6268,-651.9459,-27.806866,6720.9272,-4548.3677,484.3763,417.00842,-839.88275,-214.53432
8311.297,-5148.179,3754.9167,-220.10184,-360.65015,-15.807755,7060.2725,-4566.442,684.1481,405.18417,-581.12854,-154.56241
8016.4966,-5019.6733,3931.342,-47.197468,-293.99976,-39.398464,6844.559,-4543.6187,733.5519,311.89328,-474.6841,-145.80882
7884.5195,-5094.131,3796.2546,125.36438,-367.837,37.09853,6615.9126,-4731.644,564.58655,311.51752,-480.74054,-271.3769
8324.625,-4984.366,3601.838,-170.31303,-241.93965,57.297108,7029.801,-4558.38,371.93552,398.84088,-364.5629,-327.02734
8164.852,-5037.008,3764.2485,-336.38754,-57.535446,53.461494,6912.9556,-4481.6626,612.8609,371.27728,-14.795873,-216.31458
7876.77,-5022.5444,3802.6387,-108.987785,-83.78755,42.077232,6579.8853,-4568.0537,741.7119,279.7214,-126.08971,-147.08096
7879.1274,-5194.665,3815.8699,125.1289,-238.01572,92.81212,6635.165,-4625.769,461.8632,287.324,-361.82425,-239.77246
8165.43,-5142.957,4140.4805,-68.57116,-303.75714,-162.65602,7005.33,-4610.7676,991.5893,301.05414,-499.3491,-270.7569
8236.254,-5374.314,3786.3403,36.96699,-350.36606,-230.01538,6724.93,-4737.1245,886.4329,379.74014,-654.9691,-116.25558
7872.2876,-5285.797,3888.4636,-213.48581,-611.8107,-274.77618,6948.3237,-4597.481,708.8756,594.29834,-896.27637,-130.35332
7827.2524,-5464.524,4502.2256,-150.50668,-765.2767,-176.01189,7064.017,-4476.4443,1162.7104,655.49286,-785.8455,-218.5786
7710.853,-5486.326,4629.28,205.35338,-1276.5435,-231.79192,6910.421,-4493.9717,1449.0104,750.4438,-1175.8561,-340.3013
8135.3804,-5805.983,4869.6924,70.54812,-1788.8832,-581.6728,7189.339,-4440.06,1507.0353,1028.0797,-1658.3451,-376.39026
8262.476,-6154.953,5634.09,136.90741,-2330.3223,-1242.1168,7281.6855,-4359.9688,2077.4082,1507.7979,-2429.785,-395.50003
8115.161,-6317.4385,5984.147,604.735,-2653.5527,-1591.8386,7705.932,-3967.5166,2000.0704,1908.5143,-2729.7568,-430.6463
7577.0938,-6143.5566,6607.403,1485.3783,-2601.9924,-1325.3165,7469.517,-3636.899,1739.1528,2208.9138,-2533.6465,-484.71503
7052.679,-5902.7437,6589.024,2459.2634,-3013.4238,-821.45795,7051.971,-3573.7903,1904.9907,2522.867,-2789.1294,-389.2018
7066.4683,-5501.94,6183.656,3365.3862,-3600.8564,-669.7371,7194.6797,-3547.5818,2128.4658,2810.0474,-3468.2043,-8.590594
7445.889,-5096.0454,5830.3496,3269.344,-4691.6875,-897.77234,7204.362,-3537.7341,1911.481,3206.5398,-3912.394,443.94028
7642.3755,-4779.5747,5560.846,3511.4849,-4914.8345,-844.224,7139.5303,-3347.451,1528.6776,3343.8333,-3930.6587,828.52496
7706.5215,-4593.7095,5813.1367,4172.236,-4961.855,-493.2102,7184.7065,-3068.9514,1437.7849,3340.4844,-4161.9473,1092.5784
7868.5747,-4479.6997,6111.8,5264.95,-5437.415,-180.21957,7566.2046,-2918.7087,1203.5715,3481.7139,-4726.4204,1198.4149
8794.821,-3891.2466,5074.1904,5283.4927,-6911.5864,104.774124,9166.062,-2922.375,1035.0188,3619.4453,-4307.143,1236.6064
9758.897,-4096.5703,4811.388,5603.2227,-6731.9707,394.8888,9132.717,-3408.5486,1005.29553,3608.3552,-2817.7405,1424.0729
9678.296,-3354.4202,5062.1133,7020.702,-6856.301,-74.84545,8953.575,-3836.05,783.47076,3581.941,-1982.8998,1898.4688
9821.512,-3519.0298,5157.6587,9151.578,-6687.7163,-1498.3232,9751.915,-3687.3105,1149.9559,3201.9219,-769.8524,2325.3696
