ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
6615.1816,5429.492,12556.103,-82.93145,-269.76337,9.636097,2604.2112,8686.191,12183.866,345.66376,-335.29544,-325.73288
6690.1416,5451.4062,12423.348,-114.57151,-181.13512,56.454956,2590.046,8625.93,12243.124,351.84534,-242.14626,-270.50708
6643.984,5526.229,12414.147,-130.58029,-144.2638,18.247704,2546.9622,8694.845,12303.735,340.4734,-233.52888,-297.8661
6587.711,5534.498,12569.699,-173.63484,-174.69531,-27.707987,2465.7156,8627.339,12348.937,325.55847,-294.89682,-338.82928
6567.7266,5468.2217,12538.131,-251.57803,-225.41965,-19.944742,2499.4207,8643.083,12242.575,326.04456,-346.49753,-355.74
6592.0566,5347.4155,12584.126,-200.3405,-201.79568,35.987072,2494.286,8600.261,12138.212,303.524,-332.10968,-320.44437
6607.955,5391.802,12515.934,-85.10042,-240.73367,41.530743,2628.2117,8709.054,12379.335,401.1202,-282.10452,-285.47534
6573.6343,5326.5283,12596.835,-115.87326,-288.87042,-43.5923,2608.4329,8533.851,12612.937,497.19852,-426.68695,-359.94455
6596.548,5264.722,12559.919,-84.65077,-419.83942,-151.94165,2701.9172,8560.538,12513.804,630.7848,-625.0299,-469.97183
6675.3286,5387.4385,12719.6045,36.105145,-540.2965,-43.925804,2494.3318,8794.422,12281.596,791.3211,-449.18494,-436.45877
6748.748,5501.646,12576.192,91.88469,-652.05975,107.60445,2627.4358,8771.737,12443.406,1005.09174,-323.33362,-284.44788
7083.5728,5381.721,12598.943,234.04207,-704.21545,50.239212,2686.884,8942.584,12819.661,1196.951,-526.2936,-172.19539
6781.191,5359.6426,12933.488,305.61307,-811.3572,62.927723,2455.866,8956.122,12737.97,1199.4294,-564.46533,-149.32571
6573.5107,5274.6226,13450.46,904.22766,-1488.9916,282.20325,2390.3896,9145.99,13178.571,997.7899,-912.5303,116.83349
7101.9033,5923.912,13572.769,1248.705,-2535.6016,538.1643,2325.0933,9260.724,13196.6875,550.19824,-2170.205,411.73343
7321.9326,6860.9927,13452.207,1093.147,-4224.679,928.8756,2983.9177,9658.432,13005.491,134.42438,-3413.0994,802.3065
8858.925,6679.9106,13282.318,1540.6393,-6994.5815,1627.7375,4123.2124,9798.159,13421.06,-142.21887,-5102.6455,1630.6503
10143.409,7106.8936,13154.676,1732.3896,-7297.606,2087.1772,4577.709,9862.731,14214.417,-638.17706,-6588.3574,2496.761
11366.139,7370.905,13399.668,2108.1956,-7189.341,2352.6208,5574.4146,9964.626,13968.413,-1186.8329,-6876.282,3378.0122
11794.674,7069.3613,13078.947,1761.299,-6355.987,3373.2551,5778.008,9473.349,13349.947,-1735.1764,-8177.7734,4328.034
12302.409,6904.5605,12680.611,1157.8405,-5930.574,5141.461,6911.4873,9206.579,13556.165,-2192.0725,-7217.4287,5454.1055
13174.818,6779.448,12475.594,955.27747,-3904.905,6162.85,8039.703,8944.88,13538.369,-2603.9424,-5110.5137,6791.8457
13112.721,6482.7944,12483.8545,1667.2866,-4412.731,7434.5747,6800.239,8260.274,13709.273,-3511.6172,-5406.604,8486.451
12796.566,6340.3633,11839.57,2714.1123,-6868.7373,8974.308,6921.714,7495.272,13189.332,-3467.0476,-7289.4414,10045.636
13199.427,6249.2153,10830.0205,3809.143,-7888.004,10319.81,7343.529,7039.0527,12389.241,-2987.985,-8921.949,11410.792
13393.136,5954.675,10018.21,4592.2227,-7488.5015,11520.39,7926.834,6612.3086,11318.902,-2089.0334,-8752.668,12978.202
12863.123,5698.4116,9086.519,5346.5176,-6107.9395,13350.667,7467.2173,5925.5977,10748.971,-1261.5875,-8278.74,14676.825
12313.937,5371.929,8954.3545,6309.0747,-5491.501,14633.146,7650.9863,5446.498,10259.356,-474.02594,-7425.6753,15592.941
12218.598,5403.102,8858.739,7041.3213,-5321.369,15098.893,7661.1343,5104.1226,10128.065,552.96954,-6422.5938,16363.036
11273.369,5356.71,8327.72,6987.834,-3014.7983,16022.079,6851.773,5064.65,9806.915,1709.746,-5238.5557,17154.75
11113.936,5323.6055,8764.299,6971.926,-1918.793,16406.258,6968.143,5068.5815,9129.05,2662.0725,-4586.5986,17680.572
10460.465,5208.3037,8989.653,6768.4756,-523.1038,16719.191,6986.416,5189.694,8811.058,3565.7393,-2314.834,17679.025
8648.673,4829.301,9225.273,6629.3115,1027.014,16574.473,5594.201,5279.6724,9455.0,4472.6416,-986.0296,17798.975
6988.666,4792.5186,9911.918,7630.12,959.3174,16809.467,4549.415,5509.272,9854.467,5609.947,-881.2077,18294.096
5807.429,5069.866,10541.157,8426.871,-830.46173,17554.031,4389.2896,6184.3857,10145.36,6531.226,-1672.959,18577.332
6058.1963,4669.8975,11737.023,7939.9434,-2455.8708,17843.932,4860.3633,6463.3096,10394.53,6870.2495,-1839.016,18474.436
6919.075,3952.8694,12150.505,6515.8633,-1140.755,16498.826,4925.9795,6097.598,9980.708,6736.086,-18.299547,17480.318
5981.488,3803.5918,11684.897,5466.902,528.52203,14907.208,4716.3853,6077.8086,11081.665,6861.8154,1955.9701,15868.447
5287.9272,2760.9365,12426.309,4408.7046,1235.6029,15781.139,3286.3562,6433.207,10999.594,6412.1665,2513.2168,15319.564
5832.8604,-92.722855,13494.415,5612.4043,-412.30078,14603.1875,1633.6604,5627.7534,10640.093,5366.702,1409.7208,15220.958
7240.7183,-293.12427,12777.221,5351.143,-3789.2168,12726.168,2372.9253,4583.7583,10717.631,5051.671,-399.56882,13806.806
7512.8564,302.6259,11017.413,3697.4365,-4283.4526,12224.468,3374.9548,4547.0127,10678.397,4549.7983,-626.6552,12189.765
7772.491,92.747665,9772.94,3325.8936,-3704.781,11803.335,3672.257,4370.7476,10516.83,4198.8643,-410.86874,11256.092
8539.7705,-760.1486,9409.216,3549.066,-5100.6567,9227.053,3510.9758,3618.8647,9812.04,3668.6028,-1238.7172,9875.613
9082.266,-918.33795,8427.796,3229.7048,-6450.4014,6695.8154,3755.5352,2663.3203,9116.146,3319.8967,-2837.427,7988.3433
9271.712,-443.988,7863.2124,1557.5277,-5471.033,6095.31,4467.0186,2524.847,8849.301,3144.3652,-2440.0574,6449.8184
9089.343,-295.83337,7509.877,93.18113,-4360.7056,5423.545,4163.4385,2610.4094,9197.695,2565.9924,-2045.111,5540.672
8662.702,-1556.6903,7201.803,-978.7984,-4249.1553,2625.0498,3685.1243,2162.2278,9064.149,2039.5917,-2807.5964,4613.4985
8228.181,-1051.1512,6846.9116,-794.76697,-3425.2986,519.0987,3747.722,1922.0239,8095.769,1785.3885,-2855.0554,3282.5417
9183.847,-864.559,7782.3433,-665.9,-2010.3937,354.80066,3645.5566,2083.4805,7779.5874,1460.7867,-1658.4579,2142.0105
9555.462,-963.83875,8740.936,-690.1108,-738.92926,1259.6865,4191.4194,2301.3293,8394.064,903.34283,-91.74111,1580.7216
