ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-10796.301,2758.1846,9486.62,-267.4436,-107.291275,-143.77173,-5797.5596,7309.0503,14161.144,148.08835,-411.5145,-291.4834
-10857.484,2643.7214,9652.671,-266.82065,-21.630907,-118.52014,-5807.035,7246.626,14069.805,149.3792,-275.30902,-287.81973
-10800.236,2865.4639,9723.574,-361.75772,-96.3982,-63.271423,-5630.675,7320.5483,14233.82,203.91174,-256.31213,-271.6724
-10845.019,2773.1938,9686.147,-353.40427,-81.29619,-42.62283,-5795.12,7303.1294,14131.261,263.36072,-236.56332,-240.53328
-10932.915,2701.5193,9748.385,-302.51987,-148.3945,-3.5452223,-5826.74,7322.0835,14057.323,267.57797,-212.4547,-230.84903
-10846.814,2727.9067,9639.2,-269.51923,-153.02353,25.675207,-5857.3086,7348.849,14190.019,262.0186,-140.39636,-221.47318
-10850.434,2689.9773,9532.557,-285.80405,-219.56699,-26.852972,-5739.1357,7345.065,14218.689,267.90073,-197.0603,-222.96204
-10881.289,2703.7578,9583.822,-331.08096,-133.46611,-16.276552,-5912.377,7306.4834,14231.189,284.08337,-186.42413,-254.90645
-10877.863,2691.0686,9552.982,-310.89117,-226.05582,-69.58951,-5918.6675,7261.318,14071.62,303.30707,-284.3372,-262.55435
-10857.851,2779.7148,9478.318,-226.73422,-236.67682,-176.63483,-5907.6216,7317.442,14173.116,240.99812,-457.2494,-287.48288
-10800.003,2570.789,9657.633,-177.38177,-190.26334,-121.93554,-5767.9536,7260.5015,14004.249,232.23343,-426.32117,-276.0415
-10927.456,2654.1296,9783.764,-215.73824,-278.25192,-113.67252,-5882.7095,7191.014,14243.96,225.41434,-479.89417,-297.25607
-10893.184,2728.2898,9451.645,-291.99423,-75.38074,-29.908459,-5843.0684,7342.775,14065.46,266.68723,-323.9926,-317.1898
-10790.122,2585.4426,9728.782,-182.48737,9.925147,4.942441,-5727.5156,7350.7065,14014.673,316.68436,-47.534626,-374.33112
-10547.769,2518.1116,9561.474,-14.85322,-66.27013,29.328335,-5516.846,7261.8784,14052.531,279.98193,26.227324,-431.967
-10525.334,2703.329,9488.441,-49.58145,455.01263,241.6906,-5451.1084,7142.1143,13969.444,349.55984,539.4118,-472.75024
