ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-5045.7124,5709.3667,11642.074,-263.7917,-95.866684,-322.17673,-5211.557,4323.0723,13356.031,-319.23117,-98.01515,-45.10134
-4835.4985,5756.651,11565.983,-321.57108,-67.035515,-366.30365,-5048.0264,4356.182,13215.955,-308.88916,-37.76195,-93.53542
-4956.946,5784.358,11776.897,-313.76746,14.57385,-445.2012,-5066.963,4347.2437,13394.69,-318.49496,17.1419,-111.35163
-5066.4526,5717.4385,11697.044,-272.68396,43.32417,-440.0757,-5124.137,4267.083,13415.43,-325.4167,-2.3317754,-67.28972
-5040.711,5684.3237,11686.407,-245.59055,-78.68313,-400.79108,-5179.555,4293.6895,13367.968,-363.09204,-98.87009,-81.33033
-4964.641,5752.9473,11709.331,-286.7967,-176.36412,-364.23645,-5082.376,4338.288,13138.158,-337.97775,-252.67267,-83.12277
-4799.1357,5724.325,11840.286,-219.19473,-109.10632,-406.3166,-4954.9976,4306.4966,13311.898,-299.9409,-150.57976,-96.32762
-4833.8047,5633.5156,11774.59,-165.73134,-19.158892,-481.11584,-4956.5225,4368.5117,13211.888,-283.10184,71.08705,-143.53143
-4954.3843,5767.0596,11735.627,-96.37265,97.25681,-553.61597,-5221.453,4455.467,13424.627,-281.03558,144.38904,-176.8088
-5129.523,5879.478,11595.8545,-154.81644,12.922429,-458.40793,-5326.1807,4323.6304,13332.852,-320.77405,-80.86426,-188.88156
-5067.7256,5735.222,11751.959,-251.66951,-40.19028,-437.7584,-5126.3013,4280.4106,13221.193,-353.5345,-227.56056,-205.78595
-4985.985,5767.0244,11687.201,-204.94685,-95.92722,-401.6166,-5081.365,4332.186,13404.913,-374.87253,-251.43008,-193.19092
-4978.3354,5717.5356,11509.98,-217.85765,5.043336,-510.41837,-5093.4854,4270.3296,13264.947,-396.38696,-92.83754,-179.97038
-5120.8154,5758.4146,11613.21,-346.49075,-93.71425,-425.96176,-5229.604,4339.551,13235.575,-376.04437,-82.891716,-157.30376
-5138.718,5819.4136,11670.408,-292.05643,-131.57156,-383.86765,-5164.9233,4429.0425,13225.222,-359.78165,-225.49088,-119.98446
-4891.9546,5802.439,11696.413,-285.52228,-145.81346,-323.67886,-5106.1025,4244.981,13239.477,-369.04947,-226.95134,-99.2862
-4824.7817,5706.0146,11674.913,-231.18507,29.635092,-436.09494,-4924.9893,4346.945,13304.1455,-366.46274,-43.81044,-114.435265
-4964.0635,5811.215,11649.135,-211.4004,5.9491115,-442.95364,-5158.827,4305.1055,13418.587,-344.0559,21.957014,-92.80484
-5114.482,5833.7007,11679.655,-250.0646,-52.063282,-387.45566,-5199.7944,4368.432,13191.425,-316.00366,-49.308582,-41.81759
-5006.531,5936.5757,11675.878,-276.6214,-132.0268,-305.06107,-5104.9087,4537.236,13308.436,-335.06216,-108.28737,-18.830769
-4732.2285,5931.4644,11662.839,-369.137,-41.15905,-367.72223,-4976.785,4548.1465,13193.86,-392.4985,-103.40115,-32.64215
-4697.143,5726.8394,11755.862,-349.71863,218.43317,-480.33118,-4733.1567,4457.247,13309.54,-471.6638,216.99533,-106.13295
-4812.752,5604.589,12073.747,-221.48347,460.07285,-450.3852,-4986.293,4262.78,13336.778,-503.64474,344.79904,-65.378204
-4981.13,5663.045,12186.241,-72.37357,462.29062,-485.17584,-5107.602,4309.3213,13586.588,-442.5421,160.15604,-148.0641
-4729.4336,5379.9478,12496.3125,92.927246,608.2625,-623.18097,-4715.316,4131.69,13908.085,-384.43185,127.72629,-291.11838
-4985.5327,4406.8633,13932.286,1234.5916,1669.0125,-354.076,-4273.1196,4080.9172,13111.53,-576.2468,312.43738,4.171465
-5401.1763,4049.567,16032.079,5763.7,3281.7058,303.9803,-5295.356,3218.0232,13856.738,462.44577,300.73062,616.54944
-5850.4233,4330.7583,16193.008,9178.939,4699.8125,456.23755,-4331.3105,3679.938,14618.153,1342.3374,2331.7693,531.12555
-7788.1685,5717.991,15066.698,10270.784,6848.995,1240.669,-7804.9897,3167.4321,16458.78,2753.9849,2264.531,1876.7719
-10185.662,6030.758,14995.512,10759.671,6836.8276,921.2739,-9795.544,2740.799,17958.85,4165.1533,2153.684,2031.1584
-13276.069,6990.3804,16091.566,9904.157,4813.6475,2038.0236,-10080.052,3144.4998,18740.629,6059.162,1531.325,4122.8193
