ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
4229.5215,1162.7535,5956.243,-264.47247,-79.73602,-229.61266,2862.0916,-1834.39,4350.0884,-72.30766,-169.51527,-266.8235
4123.7036,1179.0094,5981.344,-24.986876,-160.82689,-254.42165,2846.291,-1764.7015,4365.758,-74.09024,-99.938675,-189.56296
4111.795,1289.1635,6485.928,-165.88216,-432.22458,-75.82721,2721.3962,-1765.06,4505.172,-101.06565,-136.36931,-203.31155
4062.4585,1269.3055,6466.0625,-535.14014,-532.4206,123.98057,2697.4827,-1772.5679,4412.9443,-88.99467,-180.31706,-235.25333
3969.3806,1141.7969,6192.1655,-424.01727,-261.8113,-137.49512,2838.09,-1788.5557,4467.3115,-146.25925,-147.2736,-281.4188
4054.5781,1030.2781,5995.6274,-414.3503,-12.870319,-326.36005,2850.4973,-1817.1145,4395.696,-165.60614,-52.53501,-258.7348
3983.224,1019.74963,5949.665,-67.85229,67.725655,-524.2572,2893.442,-1811.3792,4457.9,-131.18605,71.419205,-226.17238
4038.6082,994.3406,6208.046,133.78531,19.77741,-587.2988,2777.4966,-1828.7062,4426.1187,-107.0363,34.981323,-221.32393
4183.864,1154.8503,6354.206,81.67242,-21.921122,-476.865,2744.7026,-1874.2601,4489.8247,-118.850296,-51.274174,-271.6389
4007.0142,1266.8656,6315.706,-85.29418,-120.89969,-364.26562,2869.5103,-1861.5717,4513.942,-88.65761,-127.08239,-330.1228
4069.878,1192.0225,6262.9136,-185.25955,-183.04617,-413.96115,2978.252,-1865.0844,4526.123,-119.180305,-117.44459,-355.60724
4255.762,1151.5945,6176.458,-267.12354,-171.87671,-488.3036,3029.084,-1913.6064,4438.5054,-134.49629,4.474438,-338.98334
4266.1797,1171.3282,6106.2227,-267.12244,-92.59149,-518.11456,2921.8975,-1892.5137,4521.152,-149.51765,6.5846667,-303.76315
4250.669,1161.3037,6090.424,-208.47182,-73.59901,-382.71448,2813.7727,-1845.0963,4508.4614,-185.09589,-143.5446,-264.38763
4286.2554,1232.5647,6262.464,-96.8121,-92.26791,-246.04453,2758.6943,-1922.9032,4519.992,-227.74132,-258.56342,-245.01799
4139.1216,1249.6417,6292.9116,-173.75562,-66.091545,-230.93602,2861.9165,-1797.9199,4459.0586,-208.60266,-208.82079,-244.8748
4119.6567,1140.1754,6211.2363,-359.21457,-22.659916,-274.77365,2934.042,-1838.93,4485.7573,-217.52019,-119.89962,-207.96161
4105.0254,1092.4664,6129.6636,-319.3807,15.98146,-378.70743,2755.0486,-1796.8978,4418.8247,-209.05858,-118.99644,-185.3342
3981.279,1070.7134,6218.7334,-246.99452,-21.414648,-359.65958,2750.3325,-1776.6241,4632.4946,-193.06163,-173.81334,-148.36223
4058.889,1133.6018,6223.575,-286.49136,-49.963013,-282.3605,2822.1558,-1840.2208,4471.877,-206.65356,-211.43883,-170.38957
4038.9438,1276.3052,6219.9927,-416.37357,-90.313065,-165.13373,2887.2512,-1669.7798,4991.9424,-226.94249,-79.52709,-78.324234
4001.1482,1365.3003,6314.4272,-598.85455,-58.68324,-209.9911,2786.5364,-1751.4541,5573.826,-317.24048,-605.84863,-22.340393
3844.6675,1754.1887,6860.9976,-997.01807,-624.90094,-21.999792,2529.2695,-1667.3832,5970.0728,-480.53726,-1142.6042,337.6673
3529.8508,1750.5294,7581.422,-1034.6691,-343.0462,108.78157,3126.852,-2003.8549,5934.227,-277.86926,124.909004,995.5966
3931.965,1601.6954,7821.62,-1967.096,1218.1245,-830.2141,2047.1588,-2660.974,6942.113,712.5886,2651.8328,1996.5052
1648.1848,1299.2194,9843.293,-3653.4978,3415.8972,-1765.6759,1561.3984,-2530.0503,7031.31,2161.4905,4330.5605,2827.9949
-1538.2064,1598.2847,12044.2295,-3608.8206,1865.2896,-979.83936,-733.73267,-2308.7444,6182.7397,3188.5012,4286.702,3681.5188
971.31915,-137.74109,10464.994,87.417076,-1519.0753,1592.3737,-379.34,-2118.956,5690.0254,3899.0547,1843.9346,4071.2969
2150.0598,90.27132,8890.713,3179.79,4452.015,2801.1965,558.59344,-1866.4001,5640.9785,4601.3784,1519.4847,4809.972
-333.12064,1024.792,9326.078,4788.1143,4681.807,3133.4053,-17.547577,-1285.5193,5935.3706,5214.177,2258.0046,5984.4463
-203.33876,1806.9766,8330.266,4686.2734,4157.2314,4118.7925,405.78088,-773.5964,5930.967,5650.734,2568.9998,7325.7407
51.189148,1858.7654,7576.0044,3619.1423,4389.882,5473.4126,1080.1061,-585.4041,5522.3228,5945.8955,3411.4585,8573.021
849.6396,2166.9646,7296.0684,3080.3127,4824.1104,7289.2285,1491.4287,-485.0895,4851.712,5951.183,3367.3008,9720.889
2494.8435,2519.9153,6689.2446,2008.1577,5560.638,9336.894,2448.263,-461.52322,4838.775,6068.628,4844.925,11113.446
3013.338,2265.3318,5746.404,-10.325291,7165.781,11285.725,2917.9807,-444.2063,4360.054,6010.5005,6559.837,12728.694
4036.5254,1429.8774,4381.9746,-893.689,10608.402,11461.834,3129.5474,-742.73505,3837.0273,6050.208,7418.408,14062.229
2981.8115,1737.6924,5519.667,571.253,11542.778,11487.038,4103.744,-443.17517,2858.8384,6053.791,7971.9985,14851.159
4092.8757,2096.0166,5972.2637,167.53241,10193.92,11427.873,4704.4053,-403.39798,2696.0554,6100.0586,8725.01,15878.462
5507.853,2771.8499,5412.69,-1394.8037,11686.562,11002.437,4315.747,-108.18323,3264.773,6375.8945,10382.3,16532.809
6256.363,3069.2268,4828.005,-3085.3684,11909.343,12227.428,4828.8564,537.10895,3391.7158,6183.9556,10386.207,17153.191
7884.068,2836.7644,4368.9336,-2511.434,13296.088,14323.702,5550.516,1024.3071,2784.4678,5744.504,11206.953,17925.98
8247.671,3312.9365,4316.5767,303.49097,16191.899,15353.977,5721.168,1681.1576,2229.075,5425.588,13904.144,18763.469
7190.17,4297.2085,5069.257,1176.1799,19019.877,16119.022,5237.009,2152.112,2942.6753,4925.338,14515.538,19108.723
4890.27,4161.1143,6309.353,356.45868,17567.781,16429.64,3410.825,2275.8816,3412.0645,4078.3477,11660.973,18703.137
3808.1182,4024.1948,7021.413,61.76311,11864.571,15380.544,3126.135,2105.954,3546.4304,3379.4597,6633.681,17860.654
5179.256,3831.7622,6753.31,-192.55647,5653.662,14303.157,4397.76,1721.7189,2961.6934,3305.2117,2342.651,17078.49
7837.659,3585.5605,5393.933,-212.03728,4156.4077,13570.223,5797.9844,1678.6907,2672.7583,3255.7212,948.3155,15981.768
9011.796,3005.2563,4506.2344,381.25272,6035.7827,12563.99,6214.7104,1839.4725,2705.7366,3443.6694,1326.1016,15023.557
8186.8394,3060.1062,4409.5254,2126.6028,7296.4316,11134.217,6468.847,1853.3922,2923.4995,3544.7417,1214.3003,13736.191
7181.985,3314.2236,5178.3735,2691.453,5833.1484,9781.438,6273.833,1646.412,2977.5261,3559.1255,614.03784,12262.761
7664.4463,3389.2554,5182.447,2505.003,4059.7617,7279.3203,6205.8413,1561.0242,3092.0366,3634.8337,61.938564,10652.462
8336.7705,3629.26,4854.3667,2253.378,3201.2327,5258.563,5792.3267,1831.4885,3411.3623,3621.31,-149.27727,9312.894
