ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-12644.544,3026.4417,1780.9174,290.6013,-358.8911,-212.3516,-10463.486,3776.0227,9488.764,156.9039,-789.3189,-258.45294
-12472.845,3528.3196,851.93713,718.5613,-541.64044,-298.5973,-9977.636,3677.7344,9805.561,258.75067,-727.1072,-257.64407
-12040.603,3579.1204,705.4656,12.43883,-193.98732,-161.57507,-9971.398,3761.4912,9645.428,392.2232,-413.6644,-221.83221
-12449.695,3283.2688,1218.71,-498.95456,-291.3917,-102.50022,-10176.99,3755.5032,9473.272,399.3595,-222.98613,-363.98676
-12333.671,3440.5703,1011.0583,-743.7582,-713.5786,-74.283165,-10317.634,3760.7913,9555.929,348.9096,-621.6543,-300.23227
-12756.076,3253.7612,1548.8182,31.706268,-330.7082,122.88731,-10107.776,3669.1042,9224.151,270.70422,-523.51917,-370.70425
-12218.666,3526.7344,978.12573,499.45764,-96.88046,318.85416,-10401.45,3891.49,9746.806,365.26447,-131.409,-301.2817
-12416.737,3753.0083,759.3085,30.410929,-220.65424,210.58646,-10244.855,3945.9092,9809.759,459.5116,-128.96927,-309.1474
-11678.798,3453.5789,1085.1241,-388.41022,-207.0905,-132.66664,-10523.982,3918.058,9622.406,479.9816,-377.58286,-256.88165
-12210.922,3418.5757,1072.3937,-416.5779,-577.7471,-366.07864,-10095.423,3960.6992,9283.149,323.92792,-688.13,-409.95453
-12248.919,3160.2441,1560.9161,255.59332,-276.1724,-205.542,-10383.599,3717.3074,9279.491,211.27596,-637.4599,-437.3249
-12759.713,3372.9573,737.82245,502.91187,-440.8463,-127.430855,-10034.04,3697.7087,9799.3955,378.095,-353.4648,-520.8381
-12605.776,3576.742,825.9386,109.42663,-231.05943,295.6193,-10405.086,3688.5361,9508.924,470.56577,-359.9613,-362.61624
-12140.087,3452.0515,1124.2512,88.0655,94.51564,232.65446,-10098.595,3862.8486,9621.632,533.3069,-19.535448,-413.933
-11955.907,3412.9656,1427.9469,-9.081998,-329.31818,-62.65726,-10384.266,3904.3435,9499.021,533.27344,-243.01624,-525.1272
-12189.155,3265.5227,1531.87,314.2223,-468.95703,-549.3048,-10334.74,3771.9373,9626.35,491.22092,-498.75372,-630.10297
-12918.539,3343.928,1098.2697,638.6014,-610.5884,-236.02246,-10348.63,3948.7676,9660.313,460.49225,-519.8176,-684.3629
-12890.911,3595.3672,973.82965,747.47076,82.61703,206.31007,-10175.137,3774.7302,9588.165,510.75378,-86.66155,-545.0438
