ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
13391.018,-4309.2876,1941.3771,-325.78046,-407.47766,-13.2066555,11045.411,-7819.4126,-1871.0221,556.4827,-364.80096,-338.6382
13081.561,-4490.068,2315.8198,-72.592186,154.17313,0.42937154,10762.245,-7642.824,-1733.0002,420.03076,-359.6928,-381.43924
12499.162,-4251.7534,2384.5447,-15.199977,-15.000731,-94.86704,10708.225,-7696.044,-1659.1318,366.99045,-195.52388,-258.84967
12704.436,-4298.103,2190.4004,-292.25494,-189.31488,-31.91027,10557.591,-7746.4683,-1937.5239,417.49527,-270.5467,-320.10477
12873.941,-4466.1514,1847.5243,-239.25446,-108.63676,-13.329375,10602.93,-7615.8125,-1664.0078,465.8432,-253.39447,-368.8413
12697.626,-4484.3115,2119.573,-133.58575,-349.7663,-12.131535,10717.307,-7655.7866,-1697.913,473.62357,-381.84323,-427.34814
12909.19,-4235.5444,2245.3333,-358.69977,-696.5069,-46.30616,10550.6455,-7678.722,-1741.0865,465.72705,-507.25275,-467.71567
12870.917,-4418.667,2246.4043,-204.80205,-657.43787,-14.244591,10633.254,-7699.7197,-1610.1289,395.42203,-495.2707,-400.84146
13085.358,-4247.4824,2283.8508,-73.693855,-306.5144,69.48952,10826.5,-7688.9473,-1637.674,313.01184,-347.85223,-355.92786
12911.229,-4240.228,2102.4436,-119.42889,199.7354,154.64436,10696.603,-7659.2544,-1719.684,262.29236,-169.22133,-261.0508
12796.783,-4434.148,2074.7842,-253.62215,78.80761,58.82378,10617.457,-7687.143,-1877.4054,287.6893,-125.98782,-232.38863
12711.037,-4446.265,2231.419,-230.53648,-226.77531,-1.2958195,10502.959,-7788.636,-1587.976,303.1469,-259.14767,-268.77344
12904.721,-4436.5225,2183.9763,-216.63411,-372.9469,-12.131593,10677.751,-7729.5576,-1799.6573,316.70157,-443.46713,-298.6727
12855.744,-4496.937,2171.606,-187.93373,-376.18616,0.3498943,10753.919,-7660.599,-1701.0242,353.62793,-462.512,-313.4262
12760.294,-4586.408,2106.6118,-214.99463,-443.20807,16.701366,10615.254,-7737.9624,-1616.5104,319.9023,-337.99332,-305.04126
13165.323,-4472.017,1887.606,-248.97807,-268.3818,9.575389,10754.269,-7677.851,-1843.1064,325.762,-369.77798,-256.66464
