ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
8205.951,-4056.4258,8798.019,-127.56266,-202.32224,-325.30856,5716.088,-6794.7544,4703.718,-112.39364,-258.8392,-133.92526
8219.774,-4037.1157,8596.443,-178.414,-105.41825,-293.31235,5739.5347,-6792.729,4660.0884,-106.48424,-147.0472,-163.92584
8176.689,-4126.8247,8646.75,-218.34906,12.996512,-317.98828,5649.942,-6786.2065,4728.8853,-105.82652,-46.32501,-220.84184
8110.959,-4166.768,8693.023,-95.36028,-116.241875,-407.86087,5554.393,-6766.6157,4773.9307,-164.25662,-195.59952,-234.09172
8314.491,-4140.809,8816.607,-59.782425,-237.0678,-442.6425,5774.1123,-6782.7666,4721.2964,-192.89644,-251.68,-179.92378
8320.83,-4144.553,8698.507,-70.5666,-161.21059,-403.27765,5696.8735,-6745.3926,4649.9546,-173.6176,-167.33826,-139.73645
8175.823,-4120.1143,8697.666,-212.04398,12.241383,-257.71994,5683.556,-6708.084,4672.3994,-131.573,-128.93373,-188.88985
8102.1914,-4083.0288,8566.263,-139.9727,-167.09865,-257.56216,5745.7363,-6680.384,4890.745,-155.09544,-298.13312,-194.76436
8214.007,-4086.1216,8682.838,-179.60944,-150.12454,-280.6541,5825.2554,-6653.5176,4661.9272,-140.99075,-214.76082,-173.12009
8178.4883,-4087.3318,8559.17,-204.04507,-43.698376,-364.6304,5729.594,-6640.7935,4647.233,-107.45202,45.978863,-99.28347
8079.5264,-4015.6052,8578.15,-195.14478,2.774049,-295.99515,5506.153,-6734.5986,4896.922,-116.554115,54.672337,-108.33975
8056.175,-4160.1064,8790.679,-232.56589,4.234145,-172.75935,5462.766,-6725.8594,5001.01,-128.15242,-261.79813,-201.82454
8023.091,-4090.789,8834.704,-262.63004,-350.38846,-181.43411,5669.205,-6727.997,4938.1284,-172.0684,-508.64688,-181.18785
8295.345,-3869.78,8977.901,-615.45685,-382.58252,-73.509,6151.479,-6864.7334,5218.5513,-120.24042,-274.04364,-168.37209
8817.716,-4256.6577,8906.456,-497.8564,-26.239052,-162.38531,6302.945,-6761.8315,5405.087,-289.93417,555.4643,179.49281
8325.641,-3968.9897,9285.3545,-1152.3593,1172.9799,-58.00083,6745.7075,-6651.717,5830.4023,-340.33475,2665.8828,828.34546
7620.2944,-3715.3489,10241.795,-2395.261,3820.625,1069.8757,6928.754,-6964.999,6656.0776,61.383358,5232.0347,1594.5769
7309.855,-3918.42,11546.801,-2682.667,5851.4688,2397.3572,5525.704,-7078.302,6788.585,1031.0789,5778.5273,1985.0737
7950.336,-3402.604,11003.398,-3091.1277,9103.211,5217.5186,5598.628,-6434.6533,7619.206,2376.9812,6812.1855,2737.1648
3154.7744,-3848.7803,10909.778,-4383.616,15585.867,8878.349,3524.6802,-6566.3164,8209.612,3755.6636,9564.56,4263.1763
763.0459,-4950.1396,9600.586,-7798.453,17145.904,12692.576,2199.0708,-5560.6353,7673.6035,4768.749,12779.816,6390.468
-1469.7115,-6976.557,11730.424,-8682.312,17166.543,13282.419,-9.843894,-5120.9775,6636.9946,5632.6294,15666.847,8703.705
-1798.8552,-7198.284,9987.505,-6707.765,17144.924,15018.764,-953.3501,-4492.8574,5842.18,6284.142,15648.22,10682.244
-2598.9297,-6388.46,8125.029,-6822.808,17195.812,16758.85,-945.08374,-4089.6074,4949.427,6262.792,16413.22,12928.412
