ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
6516.0737,3873.7332,13400.69,347.091,-20.613035,-159.47472,5481.806,3668.3452,16280.959,450.90894,-399.68143,-366.10547
6240.551,3878.4312,13504.029,423.19534,88.22598,-169.29155,4731.3643,3405.0066,16527.504,498.64902,-298.1707,-291.85428
6199.513,3884.4387,13371.908,500.9044,-92.690094,-157.21712,4691.478,3352.414,16169.554,620.4628,-285.77753,-298.99152
6252.415,3964.8716,13372.128,506.5125,-338.15897,-122.6282,4895.07,3475.4814,16499.59,638.2513,-507.20538,-245.9643
6372.114,4008.7424,13658.238,818.1157,-466.2035,-166.91168,4969.841,3624.6343,16774.51,686.5489,-507.27814,-297.34988
6344.21,3843.6245,13732.216,1349.7263,-796.1857,-163.89256,4640.963,3380.41,17055.572,699.36615,-897.0707,-100.48957
6008.002,4008.9543,13807.75,1959.9355,-1345.8646,344.73138,4034.8276,3462.8826,16624.342,487.83603,-1421.0576,249.07207
6067.2476,4287.615,14046.925,2119.7766,-3121.4463,1153.9928,4189.558,3909.2715,17058.457,579.03735,-2827.974,542.7116
6908.5913,5530.005,13716.05,2982.3806,-5052.3794,1452.5924,5615.1313,5162.354,18005.379,639.24884,-4780.3955,1283.6152
8087.7407,6654.34,14902.95,4991.8477,-9280.169,2491.8276,5740.701,6123.148,18661.443,-510.93927,-8220.274,2299.9382
8069.4736,6986.514,15216.161,5688.3306,-15076.56,4153.5566,4979.117,5179.2236,17693.328,-1065.9609,-12614.03,4476.9385
11612.278,8045.2656,13851.862,6007.3257,-19338.092,6138.525,8969.447,5822.9614,17891.854,-2177.7046,-15815.647,6392.6226
14666.886,9951.865,12723.44,5706.3687,-18939.98,6245.916,12718.8125,7230.737,17383.928,-2954.7544,-15853.15,7897.823
16341.785,10609.159,11632.711,4189.969,-13729.824,6989.1216,13977.322,6645.252,15185.903,-5107.736,-13485.934,10315.808
15196.796,7794.6567,8897.374,4694.8984,-13574.649,10724.418,9894.063,3043.7415,15371.062,-5120.27,-14147.851,13112.424
14020.837,6220.6655,6335.1255,8259.422,-16596.162,12761.797,11092.374,2441.239,13722.062,-3729.324,-17992.191,14480.654
14039.271,6130.594,4758.5684,12582.634,-19192.25,13499.359,11634.867,2046.091,12489.556,-1635.9537,-21603.809,16804.55
14057.552,6210.956,3524.7183,17179.328,-19291.373,13998.269,11512.207,1618.2286,11582.879,854.29785,-22980.918,18315.512
14006.34,5646.5767,1842.5798,24078.91,-20257.818,14441.964,10984.867,549.5324,12334.925,3640.0989,-26304.396,19681.188
15214.262,6388.6426,1092.8257,31436.562,-21568.977,14463.957,11898.322,-114.022766,11397.554,6744.438,-29109.682,21069.432
15177.583,6653.459,725.0905,31436.883,-21272.643,15265.279,11284.592,-2132.674,9423.768,9581.583,-30750.598,21448.299
14632.491,7030.5117,1445.6798,31436.877,-18408.531,15502.771,12345.254,-2902.9087,6432.33,12046.483,-29434.469,20247.73
