ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-11633.849,4122.1353,5585.1675,-624.59973,-5.4206495,244.39233,-12478.107,5531.4746,7836.8184,252.97665,55.859688,-128.65103
-11746.4,4094.3293,6063.9907,-329.43237,-12.494649,-29.20829,-12415.481,5648.2773,7910.6978,328.0952,-345.56757,-176.35144
-11784.73,3957.542,5882.5264,197.22798,-788.9819,-105.31212,-11768.679,5588.7944,7863.5137,380.76797,-668.5497,-209.66699
-11661.11,4220.2163,5161.899,-96.29387,-258.53018,158.04851,-11867.229,5569.4404,7716.666,356.49146,-254.68141,-260.7759
-11858.045,4114.0913,5200.3257,-269.02594,184.77142,233.7254,-12096.16,5611.4907,7874.1533,299.3681,-17.515123,-290.8566
-11797.459,4149.1885,5634.1807,-489.0672,-351.80307,124.790596,-12478.286,5514.0464,7927.16,316.9325,-325.6637,-244.5269
-11507.035,4131.081,5808.41,-413.3492,-488.98126,-154.50964,-12183.356,5599.396,7826.4775,366.88815,-600.435,-323.95416
-11824.11,4106.8794,5588.106,7.4997597,-269.3658,-170.07878,-11748.224,5628.766,7853.9395,331.4294,-377.74194,-362.77722
-11954.281,4135.0874,5378.26,-146.79407,-155.1148,2.9249249,-12158.633,5583.262,7865.41,312.94864,-127.87515,-329.4035
-12128.827,4176.027,5390.6323,-87.623764,37.418793,99.55869,-12305.683,5605.323,7980.0,309.18118,-5.9614224,-299.52063
-12010.198,4221.813,5649.4033,-342.25272,2.515683,221.12404,-12562.641,5554.261,7900.7407,295.279,-134.7486,-216.04298
-11743.677,4150.2295,5900.1704,-51.648495,-268.50446,-30.900738,-12416.145,5651.1016,7994.5723,325.0558,-404.63428,-214.63167
-11866.961,4088.2207,5561.7246,-50.615383,-313.008,59.73221,-12025.959,5603.2256,7847.804,302.6359,-416.6759,-243.83939
-11799.608,4023.6753,5505.941,-199.83392,-138.0816,115.75609,-12245.917,5588.7295,8029.0913,304.0474,-274.90982,-243.77693
-11802.24,4113.083,5718.55,-35.257175,-325.89722,-27.80238,-12220.931,5650.0864,7831.8247,329.62286,-332.53076,-264.72147
-11721.025,4166.9756,5668.3804,-79.53135,-309.1625,-3.1206224,-12273.255,5594.4023,7841.2993,311.88135,-448.1182,-270.59436
