ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
10594.832,-1522.0879,7342.578,17.377378,-232.21259,-0.3404821,6363.9604,-4121.5796,7207.503,316.4509,-352.06857,-278.1883
10593.974,-1360.9314,7153.7153,153.76852,-410.8113,24.94775,6451.9336,-4186.2417,7051.4277,328.6134,-504.8353,-326.82117
10998.641,-1256.5487,7158.423,-147.90224,-257.6474,30.025,6759.1484,-4222.3525,6955.908,374.22342,-297.29916,-302.9667
10676.912,-1317.7535,7391.1616,-167.44554,-1.6353422,30.566172,6671.6187,-4099.5947,7235.181,385.84677,-220.56403,-271.97125
10514.66,-1337.8567,7381.308,36.715393,-134.49968,3.5041573,6508.3535,-4130.3066,7161.4854,282.04077,-338.17532,-236.33513
10697.805,-1411.227,7074.089,-16.733404,-220.65242,-3.9554052,6523.899,-4113.6543,7098.6025,342.72433,-300.03976,-292.6025
10602.238,-1301.7062,7134.524,32.774082,-185.39833,-11.232047,6606.327,-4036.037,7187.5083,313.61655,-342.8401,-341.34283
10470.484,-1433.3326,7444.152,158.32857,-437.3489,12.602749,6303.83,-4095.7756,7250.4375,223.6017,-460.44733,-367.568
10674.5,-1279.2981,7248.866,81.34985,-582.28796,51.821857,6657.5703,-4153.7163,7001.9653,252.97314,-486.0526,-337.83142
10870.039,-1345.2451,7221.481,-164.31244,-252.61479,31.097574,6680.0234,-4047.0579,6949.1846,331.98016,-307.64014,-312.53094
10606.117,-1362.1454,7283.665,22.76896,-140.72357,12.214676,6483.6035,-4045.106,7291.2407,247.7691,-307.5274,-268.57523
10566.46,-1356.1415,7256.5244,111.361374,-369.01953,-13.473221,6595.7397,-4211.3115,7021.741,270.42297,-454.37537,-267.89294
10919.596,-1380.729,7149.219,-208.8187,-270.5321,41.682144,6635.6475,-4183.8823,7011.2393,343.63828,-321.45145,-244.49579
10607.858,-1399.5969,7268.8784,-44.19912,-135.74315,-6.742824,6601.2144,-4067.9375,7205.728,327.75568,-277.73392,-187.31685
10679.28,-1349.5486,7171.8545,115.12214,-201.47493,-46.68085,6617.9077,-4125.635,7046.8086,335.73474,-313.8796,-235.52838
10846.154,-1369.6862,7187.314,-69.00093,-85.450905,-43.071507,6532.0513,-4197.9434,7026.777,397.32913,-205.53796,-297.6548
10542.946,-1425.2596,7197.575,-161.93042,-67.48931,18.77317,6460.7354,-4158.1274,7189.851,416.37567,-248.17178,-375.69727
10561.889,-1347.6903,7261.9634,-70.54905,-166.27998,-25.534124,6561.1772,-4118.7617,7199.5537,411.2382,-310.7578,-417.36047
10624.16,-1402.654,7265.3457,32.672554,-339.11484,-32.386414,6552.2676,-4097.3877,7041.6304,367.6569,-391.48065,-398.9054
10692.613,-1274.8391,7350.6875,103.54771,-413.75818,-16.523514,6620.936,-4060.3896,7140.834,382.94104,-424.23862,-364.57312
10697.981,-1250.1489,7292.445,76.25525,-444.06815,27.008715,6580.147,-4138.7656,7198.115,361.49945,-526.6446,-348.24445
10871.948,-1249.8553,7377.097,340.54416,-574.8765,43.975773,6477.3237,-4132.0503,7601.195,360.5234,-846.8288,-383.3284
10409.813,-1295.5175,7927.732,637.50714,-982.3884,185.21086,6052.1465,-4171.528,7811.992,397.53726,-1336.9683,-252.5475
10368.327,-932.8482,8359.764,1734.2673,-2179.9502,370.60257,5989.1177,-3666.6628,8499.415,209.37997,-2224.2842,-78.65855
10652.382,-316.79575,8347.085,1980.6326,-3808.5986,1113.2375,6164.003,-3528.3086,8208.362,-219.58148,-2536.2307,62.135162
11783.45,268.74744,7338.7725,3121.1865,-4555.3345,1293.1046,6965.1245,-3484.0234,8150.5415,-737.62744,-3447.3735,275.88297
12437.726,808.6351,10048.689,2934.7195,-6968.6377,1865.2493,7751.4995,-2470.6985,8831.811,-1105.2977,-5297.366,1349.4408
13377.707,2329.985,8915.37,4442.5073,-9471.421,4127.745,7365.8164,-2088.2373,10268.021,-2502.1965,-9765.227,2699.8745
15096.279,2108.6135,7750.379,5005.0776,-14626.103,6405.7256,8947.025,-2736.5378,9265.533,-3326.992,-13188.982,4068.1577
17185.52,1519.5654,6814.375,5919.0894,-16154.385,8739.136,10595.816,-3267.3572,8331.652,-3757.1685,-14982.842,5566.0376
17932.602,1751.1104,5715.6304,6612.8164,-14335.099,10559.192,12023.985,-3454.402,7970.609,-4086.4731,-13933.375,6917.1484
17087.74,1442.2964,5511.927,7104.706,-12934.531,11234.841,11670.463,-3944.5806,7223.782,-4308.022,-14318.698,7866.3335
17049.375,1045.3347,4693.1597,7936.7793,-15480.602,12335.82,11673.06,-4531.0806,6130.244,-4188.804,-15572.4795,8681.238
17154.625,185.22287,2678.2915,9479.089,-17046.227,13698.376,11337.757,-5209.741,5703.0137,-3933.9458,-17492.285,9554.821
17055.707,-204.11916,2050.138,11650.531,-17070.758,14344.693,12334.506,-6095.361,4523.0073,-3044.8533,-17803.016,10094.785
16672.385,-728.2472,1327.2601,12916.174,-15723.973,14588.693,12355.142,-6738.0806,3413.0168,-2115.6526,-17884.426,10352.385
16416.36,-1161.991,962.44104,13277.835,-13422.331,14230.611,12549.904,-6971.287,2528.0046,-1210.109,-16654.832,10339.534
15819.033,-1914.7393,1664.5917,13924.575,-11249.426,13379.987,11863.502,-7527.289,2225.016,-391.1788,-14584.155,10163.518
14604.379,-2538.1052,2871.87,17006.66,-10496.878,12916.678,11142.478,-7670.731,2445.6025,0.6118452,-14525.463,9758.974
14881.792,-2518.9915,3335.5518,23682.93,-10128.502,11873.191,12903.387,-7543.195,2254.0676,276.0775,-13928.933,9514.0625
14741.634,-1779.6494,1144.5383,27958.865,-7755.3457,10567.8125,11558.93,-8040.0713,2271.4036,284.53403,-11274.784,9305.961
16195.551,-1455.8861,2556.2246,28136.15,-4004.4626,10212.597,12196.68,-8020.723,2002.2181,634.15955,-9948.378,9088.436
15322.62,-274.029,2777.4402,27468.348,-1897.5267,10480.551,12833.744,-7970.337,1798.6821,724.28174,-6066.3276,8714.159
13279.344,-32.758007,2814.4988,24939.113,438.4051,9266.552,12498.59,-7932.3076,1347.9178,555.8894,-4739.017,8756.749
13249.543,-1415.1334,3467.027,21889.217,2645.4739,5733.3564,10947.121,-8106.4214,2545.823,109.88927,-3546.2795,7613.619
12183.444,-4330.7095,2287.765,20920.053,4358.878,-87.493195,11040.863,-8497.253,2484.8845,-89.30335,-2548.6418,6757.5796
12054.885,-2280.0044,3427.2695,22675.88,3808.8606,-4219.523,11124.229,-8720.342,2042.5283,-817.5707,1534.661,5604.119
11324.141,109.13476,8203.466,1178.7422,-1974.9884,-8476.256,12116.331,-6906.4937,2500.4216,-2024.838,3741.2554,4924.997
15187.765,774.425,8204.985,-2860.2607,16.598284,-12882.229,14883.166,-8666.085,1399.6771,-2734.1904,9554.331,3968.6304
17771.387,161.6432,5938.4976,-9098.682,4472.0835,-17621.508,13439.87,-9240.698,747.62317,-2814.294,16905.393,2435.3694
16841.01,-630.91626,3025.495,-13113.491,7192.585,-19105.807,11754.725,-8441.021,1137.6387,-2788.4438,18511.338,1283.6844
