ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-9035.191,2557.2412,8325.753,-214.33102,6.281505,-139.32509,-9271.328,5411.8623,8846.268,-45.024334,-250.24957,-193.44371
-9075.72,2513.5413,8293.95,-261.5687,231.95393,-179.48756,-9274.562,5364.7783,8880.991,18.415995,-210.35487,-205.66101
-9289.058,2603.872,8275.447,-132.18782,-40.908104,-98.36156,-9434.035,5354.1816,8795.455,35.390945,-192.8413,-198.44408
-9295.12,2430.806,8085.954,-216.36266,-189.16043,-101.69586,-9532.904,5364.8555,8733.177,8.777681,-172.09248,-161.54071
-9427.018,2572.187,8196.817,-327.84457,-225.24722,-163.88739,-9500.746,5294.6543,8759.771,-36.466835,-329.6764,-135.42863
-9359.324,2516.4587,8333.554,-366.79333,-122.07438,-17.757528,-9329.79,5326.848,8820.03,-31.466583,-198.8091,-76.884766
-9223.875,2466.4377,8342.363,-246.51584,35.09227,112.58954,-9446.823,5330.6406,8853.645,30.372335,-142.06859,-76.65628
-9331.966,2414.8445,8317.178,-59.487724,-250.95978,172.7248,-9641.573,5292.673,8818.955,63.149128,-236.40984,-28.965143
-9222.482,2501.6396,8113.1343,-142.43602,-409.65482,134.74463,-9514.977,5417.3667,8809.685,12.0233,-265.65723,8.457291
-9011.534,2650.3838,8131.8853,-219.59709,-205.08504,16.424334,-9395.415,5362.0913,8829.829,-40.245358,-191.29898,-28.442625
-9222.25,2681.32,8266.686,-136.96373,111.562485,49.31559,-9275.531,5369.259,8872.53,-21.40981,-90.48468,-32.605976
-9215.472,2507.816,8252.525,-248.25116,-15.575877,272.93817,-9350.105,5422.4395,9019.856,-23.310951,-27.100529,-34.69067
-8891.424,2621.5178,8286.876,-385.78867,-170.36575,167.67868,-9387.517,5333.4507,8858.902,-16.47214,34.91138,-76.85582
-9008.037,2611.913,8548.588,-371.39096,37.856136,-17.773516,-9557.853,5386.692,8685.698,-13.470096,4.302117,-103.30453
-9132.363,2706.2632,8491.046,-44.477386,-159.27788,-152.05502,-9736.132,5354.995,8722.313,-0.25454974,-347.78952,-108.18821
-9380.011,2657.4312,8217.175,118.35519,-386.83664,-128.27219,-9290.791,5412.9087,8733.733,-59.911453,-467.33975,-101.35905
-9079.796,2566.1167,7857.431,-131.19179,-195.83269,19.590912,-9180.553,5494.0005,8773.206,-63.951107,-218.9018,-90.13666
-9077.422,2391.0933,7952.161,-324.12256,-148.29933,-13.252535,-9234.101,5479.3955,8896.645,-59.787304,-71.68965,-110.75938
-9219.369,2669.343,8314.224,-480.3646,-326.57397,-74.30569,-9534.02,5361.252,8907.48,-41.99254,-183.63611,-63.39826
-9108.529,2656.9653,8438.937,-297.03006,-448.48108,-145.27158,-9551.006,5388.4893,8711.959,-63.747692,-300.75797,-51.464237
-9233.179,2598.2476,8277.143,-302.81763,-420.88058,-70.3799,-9264.708,5455.617,8831.856,-105.47752,-336.77756,-94.42959
-9137.389,2662.6694,8364.878,-380.34592,97.254326,5.2497697,-9112.447,5390.51,9082.348,-81.81762,-159.72563,-84.70085
-8857.889,2626.2856,8569.251,-408.97272,83.04113,-41.66132,-9197.383,5476.008,8957.346,-9.589801,-10.884357,-92.58775
-8966.687,2748.545,8697.488,-385.72604,-185.40775,-154.41533,-9684.251,5317.75,9020.513,47.802826,-248.27153,-79.957855
-9239.493,2697.8318,8638.435,-194.51918,-289.92532,-176.03862,-9620.175,5344.7427,8938.866,67.744385,-550.41986,-68.72085
-9466.8955,2831.3308,8345.695,-244.06314,-331.5894,-22.564693,-9377.904,5293.89,9054.003,192.13977,-531.9959,37.819546
-9025.255,2840.4749,8221.808,-287.82928,-12.634663,186.0123,-9027.794,5862.704,9069.859,354.22086,-241.07803,53.193207
-9297.631,2705.2573,8952.093,-504.91235,132.59299,351.31848,-9535.238,5300.806,9585.004,366.90967,-223.92583,24.234936
-8617.036,2133.363,9638.366,-735.4014,243.65947,450.3741,-9551.157,5000.935,9678.761,562.10425,-293.35684,131.87
-8680.58,2658.88,10187.58,64.73694,900.48395,399.21436,-9375.478,5331.4663,9133.874,1069.2338,441.13373,724.0358
-9020.481,2520.258,9713.099,1280.5952,2774.1572,-112.724686,-9587.725,5514.978,9333.449,1245.9879,1728.2651,839.5107
-10367.207,2181.5132,10218.8,2301.9907,2466.0244,-17.54749,-10408.116,5301.0464,10306.564,1815.7843,1630.201,968.37
-9866.887,2509.0745,9723.992,2070.5864,2020.6444,131.35474,-9908.45,5221.3003,10584.452,2500.7886,1306.9786,1217.1233
-10151.866,2374.0684,10006.883,1220.8601,3032.468,586.45105,-10210.531,5399.3047,10339.074,2699.266,2455.051,1717.3994
-10391.039,2547.6638,10268.304,594.0396,4641.729,1351.2885,-10257.735,5483.927,9796.854,2855.172,4893.3457,2707.0366
-10583.949,2666.189,9931.236,349.11905,7617.1226,1925.8499,-11006.504,5647.4653,9446.733,2936.0154,6833.0703,3812.7063
-11388.521,2503.3918,9204.871,125.51731,9915.784,3244.0715,-10606.341,5995.2935,9131.206,2795.1892,8753.956,5144.083
-11897.39,2402.2634,8614.919,-660.41473,11562.245,4334.755,-11200.565,6168.9155,8622.238,2568.6912,10727.309,6306.316
-12343.516,2268.433,7850.7603,-2256.2344,11973.144,5845.601,-11575.552,6406.944,7779.4526,2289.1912,11919.835,7732.389
-12651.047,2426.3857,7047.416,-3810.73,11603.52,7353.258,-11577.831,7010.6772,6775.452,1485.8054,11534.66,9083.692
-13250.161,2384.2202,5856.2695,-5530.4814,11307.333,9097.529,-11464.269,7459.7905,5570.818,352.43817,11505.408,10122.302
-14081.448,2314.526,4967.9536,-7111.251,11859.644,11331.304,-12040.603,7849.388,4590.5312,-1004.1471,11824.448,10675.182
-14825.673,2325.7698,4687.2153,-8345.893,11963.381,12019.508,-12388.014,8252.485,3354.5186,-2461.0933,11903.336,10734.265
-13804.459,2979.3958,3266.1902,-9575.969,11829.659,11968.821,-11892.644,8822.383,2557.916,-4492.5728,11787.802,10376.178
-14318.945,3019.1572,2505.4097,-10856.806,11440.051,12123.637,-12440.584,8764.575,1921.8152,-6394.5337,11678.587,9692.575
-14677.631,2976.0117,2753.703,-12058.221,11433.111,12148.738,-13675.237,8624.102,1879.0155,-7404.6343,11586.898,7679.7954
-12983.857,3858.892,3046.9033,-12232.853,11472.675,11982.086,-13187.763,8765.394,1845.4303,-8438.739,11480.159,5985.7095
-13604.714,2926.9565,3894.9014,-11878.364,8142.061,10714.436,-12839.916,8166.406,2173.267,-8887.301,11212.051,4380.009
-13013.147,2657.2988,4786.647,-11605.648,5391.038,9174.964,-12003.809,7885.4004,2132.3613,-9205.2295,8386.113,3257.393
