ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
15077.655,-5486.9478,-1528.1025,-198.29123,86.78562,-17.605892,8639.863,-9668.76,-7049.2427,411.12637,-265.08963,-354.78247
14840.053,-5510.7466,-1552.1039,-106.78968,-376.90106,-46.492363,8576.54,-9622.413,-7088.3735,360.7415,-487.76443,-321.24063
15073.391,-5370.444,-2023.809,22.626474,-597.44855,-83.17275,8862.244,-9593.855,-7084.939,303.4881,-423.53165,-282.55087
15106.708,-5465.1216,-1950.9386,-31.295956,-217.00755,37.728195,8710.996,-9627.733,-7223.139,336.17758,-307.5285,-349.4274
15167.233,-5453.2266,-2008.295,-151.9256,-68.07218,122.27014,8727.675,-9756.133,-7159.1973,363.92416,-324.03018,-377.01025
15007.009,-5503.0684,-1582.5637,-91.07188,-158.64464,-16.443932,8809.576,-9699.6045,-7189.925,361.16223,-385.28366,-348.68243
15153.28,-5523.571,-1710.6288,17.129408,-263.26828,-119.33905,8806.764,-9648.969,-7471.6685,311.75522,-271.36664,-253.3342
15003.319,-5509.889,-1944.8795,-129.03735,-210.67813,-46.039417,8470.863,-9696.127,-7058.528,366.33374,-326.1566,-299.9811
14952.541,-5498.1387,-1951.3378,-143.48088,-56.151127,138.07535,8493.871,-9624.144,-6926.108,400.87265,-555.92084,-422.2557
14973.425,-5370.8403,-1730.5739,-58.440636,-172.62688,56.067932,9075.247,-9619.102,-7396.57,394.37192,-366.48627,-414.1201
15256.918,-5463.6943,-1755.0065,-0.8948019,-101.19502,-23.464218,8820.566,-9709.588,-7365.4126,378.37744,-116.07359,-292.91333
15084.161,-5566.087,-1711.8907,-121.52412,-114.610016,-44.780373,8502.056,-9718.598,-7229.7227,338.4551,-139.17201,-174.39581
14724.613,-5523.8354,-1886.7499,-32.232147,-297.4268,19.767818,8418.048,-9599.817,-6871.684,297.84396,-551.8899,-288.965
14850.056,-5535.805,-1840.5923,-108.83617,-449.5811,89.91082,8693.0,-9626.962,-7050.199,333.39325,-747.5133,-332.56015
15304.728,-5440.2183,-1823.9155,-80.89975,-294.65927,15.491082,9178.21,-9606.462,-7414.4824,354.0173,-272.83368,-280.86615
15139.072,-5279.6265,-1844.9646,-68.928734,-38.910362,-29.191547,8729.306,-9618.469,-7270.6416,334.30222,100.73306,-177.47823
14690.255,-5472.5767,-2104.378,-29.643242,-198.31816,41.755466,8162.351,-9601.418,-6770.417,408.19983,-356.43448,-329.82004
14837.445,-5478.295,-1756.3654,128.99123,-492.4345,-38.836067,8603.465,-9633.277,-7218.9688,284.50214,-719.9701,-392.72525
15220.24,-5346.82,-1692.036,-57.80226,-559.7616,-75.21629,8969.223,-9724.924,-7397.1636,285.18597,-444.5363,-360.64856
15320.029,-5298.148,-1843.3369,-54.61102,-306.23883,-94.074524,8982.167,-9569.979,-7356.893,260.01413,-29.305471,-190.98398
15126.844,-5410.032,-2020.5635,-202.44118,178.94083,69.720726,8670.312,-9661.604,-6997.4,345.73706,-29.271017,-247.38637
14774.318,-5639.5635,-1838.6459,-41.884052,-74.942924,62.440052,8542.788,-9767.346,-6900.154,350.99878,-377.31378,-333.6277
15024.707,-5457.5386,-1720.4299,5.64501,-399.93582,-31.818306,8800.555,-9708.92,-7305.2227,335.20038,-423.51776,-368.267
15168.975,-5347.2656,-2031.0214,-73.04048,-136.77373,-59.90073,8967.031,-9691.004,-7171.029,395.54794,-160.11917,-312.3668
15131.939,-5519.098,-1821.1189,-72.231285,108.36436,30.625877,8430.376,-9687.412,-7004.0146,372.98495,-172.12325,-349.48846
14809.665,-5470.1274,-1662.6152,-145.63441,-204.12485,74.52343,8486.098,-9647.543,-7055.021,396.0046,-520.9891,-370.578
15133.83,-5320.1377,-1849.6627,-56.527107,-208.8607,72.791016,8870.234,-9565.516,-7271.0107,358.9555,-431.078,-315.7201
15034.715,-5429.5728,-1591.5576,78.51373,-123.95164,-18.199066,8854.472,-9727.148,-7455.9673,366.5842,-173.38168,-288.04083
14879.642,-5220.963,-1818.5242,-95.07296,-408.51254,-2.4020503,8576.644,-9639.757,-7118.6934,331.67413,-286.94214,-327.94748
15146.727,-5333.962,-1921.3966,-201.43092,-214.22722,62.913532,8732.686,-9700.02,-7051.585,389.65445,-350.1699,-349.9124
15102.312,-5414.946,-1648.607,33.645054,-224.51463,-44.2096,8930.048,-9605.042,-7162.672,350.59634,-252.49892,-260.21774
15064.495,-5485.532,-1662.0571,16.29874,-179.18866,-101.27494,8801.146,-9700.174,-7229.797,308.15607,-185.01027,-166.67659
15052.99,-5566.2095,-1553.8175,-88.741646,-198.26971,-64.88016,8380.245,-9715.416,-7158.822,309.62363,-279.47388,-124.57271
14865.863,-5492.139,-1732.93,-125.004395,-320.48788,15.830718,8583.823,-9656.963,-7012.0796,361.10965,-469.19434,-217.85858
15013.682,-5431.035,-1848.969,-222.84593,-74.88932,181.05287,9161.127,-9545.735,-7358.7583,346.35532,-380.6956,-295.08844
15277.751,-5310.4814,-1632.5245,-111.035225,-25.634127,72.755714,8952.555,-9674.417,-7263.151,348.024,-46.477962,-228.29193
15147.696,-5509.866,-1837.2692,-203.84811,12.068462,7.8718305,8611.305,-9712.847,-7158.2725,384.32755,45.058388,-197.34631
14815.583,-5593.16,-1693.2026,-100.824554,-73.03976,-8.242232,8379.036,-9710.051,-6829.023,397.57004,-307.9887,-303.2536
14771.187,-5499.0044,-1575.6609,107.09006,-542.28076,-125.612885,8795.834,-9669.307,-7129.593,296.12405,-546.47437,-289.2081
15213.777,-5359.446,-1808.1072,1.6388988,-552.9415,-120.624,8883.73,-9714.085,-7239.765,296.17715,-369.20627,-222.77895
15177.42,-5568.251,-1660.56,130.17868,-557.09485,-198.39586,8645.092,-9645.306,-7065.2026,258.99234,-498.0335,-126.74131
14748.617,-5483.669,-1390.8724,521.13715,-1318.5198,-279.5252,8297.721,-9764.432,-6521.0083,351.86615,-1619.0266,-207.97313
14921.93,-5503.8403,-469.34848,1309.6979,-3467.5005,-429.96783,7894.555,-9531.47,-6292.201,384.45782,-3296.2644,-261.89426
14391.055,-5631.806,-995.35547,1812.9446,-5917.1836,-893.3276,9410.872,-9294.995,-6702.7607,-118.3517,-3472.514,224.4652
14756.305,-4825.0864,-612.02466,2467.8862,-7822.628,-1336.7148,8649.099,-9448.177,-6024.9365,-478.81406,-4151.4414,688.16205
14658.49,-4437.211,-1384.808,3039.7292,-9181.312,-1493.1555,8908.216,-9464.536,-6619.6357,-857.24506,-5828.1646,1636.6528
15397.278,-5034.157,-1771.4934,2270.4446,-10686.038,-1447.5011,10618.333,-9916.26,-7231.274,-1407.2382,-4653.9937,2619.68
17640.812,-5364.4756,481.8711,4397.6133,-14561.201,-1816.0516,9688.865,-10325.813,-7214.5713,-1795.3689,-369.6247,3204.544
18483.44,-5252.458,-1641.3547,8143.4917,-21604.602,1417.8046,7223.8237,-9086.065,-4467.488,-1799.9762,-1934.759,2641.7617
18685.205,-4718.4873,-2129.991,16098.386,-24214.916,4179.8726,7920.2764,-9150.618,-4065.5632,-3449.4937,-8652.84,3079.0605
18787.207,-2580.245,1534.3578,17940.562,-24658.555,7434.838,9848.984,-9798.789,-6005.3496,-4507.7173,-14596.08,4008.7078
18579.463,-3535.3245,1192.6078,18325.092,-21115.857,7369.8975,12341.513,-10244.408,-11717.6455,-3904.6526,-14021.521,5281.5557
19145.348,-3646.7573,5.557568,21114.355,-14333.144,5932.2573,14318.274,-10620.812,-13007.481,-3582.6018,-6903.1055,6515.4526
19618.889,-4049.6646,-3153.8914,21796.83,-7922.521,3946.4722,11933.529,-11147.322,-11964.535,-2707.0574,-1044.7528,7491.9155
15867.256,-3642.0256,-4741.148,21231.154,-1563.6993,498.08047,10506.859,-12154.847,-10182.156,-1373.1145,1041.565,8340.534
13377.676,-6331.8022,-6248.415,19353.762,13.134822,-1382.3469,8881.755,-12317.739,-8879.162,177.56287,2092.5635,7114.606
12039.022,-6497.3213,-6024.8677,20077.264,-1989.6975,-2682.3367,7587.9,-11748.478,-8317.664,-299.9346,2995.8538,5070.865
11993.077,-8550.374,-6945.1675,27963.178,-3710.987,-4858.8193,9236.098,-11070.4375,-7252.515,-1549.5618,4710.3867,2733.8306
12821.143,-9529.065,-7137.6665,31678.93,1858.3234,-15757.35,9365.573,-10745.639,-8948.666,-3053.6333,14162.979,-125.3024
12343.567,-8204.653,-4317.4893,31672.967,8321.504,-25947.924,7666.4272,-10335.988,-10602.269,-4509.656,22061.715,-2114.73
12513.629,-9066.32,-1222.2168,20134.436,8552.813,-32027.88,7669.3022,-9992.471,-8020.488,-4772.175,25067.047,-4868.6533
13780.88,-6503.2734,4414.342,-12455.438,3653.6497,-31334.33,10320.758,-7229.151,-8332.409,-4926.942,23503.777,-5267.8525
17978.105,-11140.798,-8322.616,-11140.218,7693.815,-32629.703,7333.4575,-10130.238,-14368.707,-4153.8345,28382.625,-8259.439
19722.93,-8439.839,-3423.384,-9186.754,10949.869,-32767.791,8866.85,-8453.196,-8788.002,-3007.9065,30017.361,-11444.705
18081.582,-12445.372,-4652.893,-12364.985,20573.557,-32768.54,15614.02,-7119.8145,-8305.22,-3940.0845,30242.29,-10534.71
