ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
3866.46,372.9022,5817.66,-194.30054,-352.74225,-305.61374,1693.2112,-2674.3438,4125.239,-256.33176,-283.2108,-258.62445
3955.3945,507.45456,5620.21,-165.39497,-174.9448,-338.23755,1646.2587,-2694.8145,4104.111,-224.59183,-194.91603,-249.81827
4067.8843,485.48166,5602.2925,-184.57506,9.006774,-324.22522,1594.4309,-2687.9653,4087.4268,-216.90443,-204.24377,-235.02397
3894.5493,427.31778,5845.1753,-175.08018,-49.49635,-293.55634,1566.6221,-2728.2615,4176.4507,-234.82394,-259.0358,-250.51907
4041.5422,457.58325,5618.751,-255.40565,-159.67789,-311.8221,1654.9077,-2771.436,4157.5835,-210.44893,-214.23029,-259.58853
3978.5264,536.3471,5638.24,-297.01062,-41.51467,-296.98914,1752.4884,-2755.8635,4098.8276,-131.81212,-181.6206,-229.10307
3861.9727,489.7056,5571.2075,-231.39673,28.1315,-292.50317,1542.8147,-2699.867,4219.6523,-131.39659,-343.96503,-244.59277
3774.941,489.2401,5864.703,-149.97067,-136.0967,-302.5203,1574.5112,-2596.9536,4397.997,-168.77647,-389.2711,-314.39133
3724.5093,442.4754,5921.958,-141.53333,-298.7389,-367.09653,1573.1375,-2702.9026,4347.1787,-205.30344,-353.00735,-340.3013
4026.2896,521.65955,5618.974,-210.17587,-233.07646,-378.34793,1807.0845,-2678.4753,3948.7644,-154.64844,-271.15906,-332.56903
4140.8535,523.61176,5406.0283,-303.79776,-38.67236,-350.01544,1763.2189,-2719.8176,4121.0283,-93.50181,-286.7355,-281.14645
4100.2827,456.82205,5689.713,-313.71432,27.060984,-282.2522,1704.7988,-2800.4216,4137.81,-135.11755,-441.6301,-289.01364
3734.3286,399.12592,5851.063,-278.30276,-145.9138,-290.41983,1562.0565,-2655.0886,4321.8047,-131.2012,-494.73056,-346.1744
3764.8025,253.13205,5462.215,-30.438663,-756.66736,-315.34094,1612.1354,-2653.8599,4401.0483,-219.10974,-666.5009,-331.50916
4139.117,579.25555,5768.675,-250.4346,-212.93796,-308.50885,1807.8582,-2574.2573,4376.881,-200.60849,-547.4442,-356.16324
4143.8535,425.7803,5640.299,-430.58038,-92.111145,-306.0499,1721.1858,-2741.5774,4294.5674,-146.84349,-549.2202,-356.473
3825.7424,404.64716,5631.554,-686.26605,57.754807,-321.77118,1656.4797,-2768.4292,4355.3794,-138.79889,-1013.7124,-456.0655
3919.677,573.892,5880.8896,-720.4629,2.400756,-266.14224,1823.3357,-2528.787,4527.2183,-211.42534,-1347.8424,-439.6141
4045.2727,544.07117,5811.1235,-688.8219,-172.07135,-239.77365,1939.8455,-2464.7688,4690.9062,-226.5078,-1406.6925,-466.64377
4050.1372,581.48627,6016.3994,-638.39075,-152.40675,-214.23251,1987.4689,-2593.305,4813.302,-163.72139,-1345.5223,-508.03287
4110.035,476.2283,5736.9517,-851.00995,143.12448,-485.71262,1758.5624,-2856.9468,4551.1367,-67.32026,-1536.3369,-560.67993
3721.9314,441.81143,5725.725,-985.22986,542.31085,-481.13153,2099.492,-2697.1,4356.3525,53.895844,-1438.7898,-555.14764
3389.8406,309.42072,6019.9478,-934.9731,683.85376,-361.08447,2134.977,-2524.2766,4416.798,136.16422,-515.85736,-154.46542
3311.001,126.58285,6264.3105,-565.60126,966.993,67.289085,1928.571,-2520.1807,4518.2974,176.57172,632.8008,180.69624
3409.423,337.8124,6424.0815,-455.13895,1256.5878,6.6543226,1471.2875,-2895.3342,5009.7324,283.34167,644.69507,412.8221
2731.2964,43.928383,6824.2803,-876.807,1218.4088,86.6909,1187.5569,-3306.882,5409.619,602.54663,805.4174,837.2935
1492.485,-724.66644,8226.747,-1194.6062,586.5318,213.80624,-97.101906,-3612.3872,5460.5454,983.5436,507.43472,1309.2151
250.44952,-326.9083,8922.176,785.6696,124.20147,694.7682,-389.44214,-3350.4143,5050.857,1546.3357,238.85307,1976.413
553.8804,-445.2249,8509.222,3141.209,-163.23627,2240.782,-165.60445,-3253.4739,5391.36,2169.3713,337.0688,2745.6404
278.21408,57.690933,8557.162,4475.6265,-1151.5095,3443.6667,-1078.928,-3007.5198,6140.613,2949.4824,86.3589,3825.2812
583.60614,377.93915,7372.9995,4408.695,-626.4981,3483.563,-555.54254,-2725.789,5948.2964,3582.009,782.6293,5038.4824
1162.0916,879.0288,6242.1836,3618.2725,4451.7754,3800.2705,163.16331,-2182.9756,5398.601,4129.4287,3611.4668,6630.64
1217.9457,863.4093,5065.701,2216.0378,7953.27,4859.5254,31.116682,-1927.7014,4892.474,4282.503,5627.1562,8213.302
400.98032,1005.1908,4216.639,402.7443,11916.079,6030.8315,466.5291,-1289.6185,4225.1606,3943.2234,9196.469,10146.348
1108.672,1272.9088,3106.611,-1529.9442,15433.171,7487.536,734.3167,-416.88083,3416.2976,3239.1943,12740.088,12167.7295
104.82029,1189.5764,1984.842,-3148.7932,18086.715,9701.93,497.03333,516.64526,2694.4802,1568.494,14637.396,13669.723
341.1008,1701.7961,1698.976,-6169.685,17735.686,10952.418,1051.0613,1074.3693,2326.4585,-157.9131,18061.373,15365.722
145.0921,1524.6552,842.3418,-9604.963,17527.3,11745.368,1839.9203,987.3326,1716.126,-2014.7615,18169.47,16523.902
296.99332,1022.15967,194.16127,-14622.562,16904.79,12956.397,1874.1522,1456.641,1083.0519,-4277.012,19272.84,16683.615
396.98776,-38.07117,427.74197,-14504.981,16996.016,14017.974,2529.3137,1480.6068,-347.51828,-6513.3857,20026.908,16442.078
1433.1783,-614.3914,-4.110944,-12298.75,16786.111,14367.587,2247.7207,1272.9681,-2136.4463,-8854.332,20687.76,15555.827
2847.8945,-2006.3187,1940.2792,-11640.157,16873.31,12548.516,926.7963,1103.679,-3879.5786,-10723.874,20445.166,13995.887
5894.722,-939.8956,2273.2542,-9928.161,18712.225,11567.654,1328.8599,-14.009848,-3567.2563,-12594.904,20263.387,11752.083
6293.4736,-1351.8215,-463.2467,-9121.488,22056.291,11975.962,2019.9971,-981.35736,-3867.573,-13387.8125,20911.686,9408.557
2213.253,-3394.8867,-3366.1165,-4076.0088,27868.225,5115.197,2184.2878,-1986.548,-5078.777,-13210.088,23235.467,6710.111
-561.5509,-3211.5476,-7783.151,-4076.3,32766.809,-5374.024,745.77875,-2421.2651,-3121.2634,-12774.205,25837.225,3984.355
