ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-2052.1135,-2171.4263,17615.5,-647.5775,-185.61769,-576.50183,962.3073,-7380.5244,14443.314,-694.9758,-316.5016,77.21273
-2123.62,-2057.6785,17822.45,-741.1892,-108.2252,-645.365,924.1054,-7457.875,14615.537,-641.9644,-293.61993,194.06151
-1996.555,-2173.4788,17708.832,-827.8474,-489.16974,-607.8531,946.30707,-7419.152,14361.317,-630.52124,-518.0809,202.89095
-2162.1233,-2305.4265,17773.51,-974.57794,-429.1659,-704.18634,1020.62024,-7520.7886,14514.134,-605.3588,-221.3891,243.04929
-2060.5056,-2325.7458,17868.988,-1168.6838,-674.149,-695.9715,994.18695,-7494.553,14621.659,-528.4507,-164.89674,260.1005
-2181.5044,-2290.9453,17992.35,-1446.6227,-659.4059,-783.4523,1094.9213,-7522.0527,14961.191,-384.30075,272.21103,351.85672
-2112.6042,-2068.977,18060.043,-1813.848,-336.9188,-1020.7289,1205.0264,-7461.1143,15114.319,-323.1345,1278.5673,615.95044
-2289.613,-1914.7593,18420.74,-2263.306,359.21265,-1349.9553,1026.5958,-7168.7886,15846.638,-167.09386,2560.9187,873.9183
-2556.0193,-1934.8683,19056.984,-2879.6245,1391.5687,-1486.6991,354.1803,-7118.643,16352.035,207.67696,3698.404,1236.1482
-5411.674,-1866.9896,19135.695,-3771.8115,3795.6458,-342.79535,128.95631,-6976.577,17591.416,1196.0568,3929.7805,1917.8488
-6237.0503,-2452.0544,20554.895,-4636.822,4659.0356,2369.8008,-1526.473,-7127.448,18000.457,2196.8281,4497.6665,3346.386
-7163.596,-3723.5642,21174.586,-3918.2478,7899.0146,5009.6396,-2890.054,-7130.4536,18132.06,3614.896,4005.5117,4852.8877
-9549.764,-3244.5454,22022.473,-2840.7463,11944.833,7951.12,-3466.1792,-6765.6167,19375.29,4892.3716,4015.6196,6512.3633
-13042.574,-4420.999,23952.377,-915.0096,9605.058,10283.863,-5153.5503,-6683.271,20468.555,6602.923,3140.2795,8443.617
-11624.795,-3141.6365,23651.707,1492.1476,6172.3193,12921.071,-4962.844,-6469.0967,21095.422,8751.653,-704.4187,9671.939
-11077.034,-2198.1404,22545.11,1446.1171,8330.416,16134.523,-3509.0356,-6004.7573,21618.78,10658.35,-1869.7275,10895.298
-12158.795,-2366.592,23522.479,735.54,7953.944,18427.555,-3751.9683,-6184.826,22233.844,12656.165,-2361.9949,12264.552
-12491.3955,-3600.4863,23361.416,968.19965,5179.9697,21426.066,-3522.18,-5859.7754,21318.682,14839.134,-3516.784,13623.622
-11493.84,-4189.7583,22985.162,1934.679,4938.7036,23743.525,-3332.6458,-5180.749,20494.148,16548.871,-3458.1829,15155.883
-9911.247,-4172.8184,21835.562,3327.1033,6412.3057,24835.158,-3308.17,-4606.454,20401.357,18117.521,-2681.3435,16906.695
-10084.894,-3484.3389,21274.383,3062.7551,8442.465,25842.02,-1577.5564,-4309.433,20235.799,19399.03,-765.1407,18442.896
-10697.806,-4103.293,21819.682,3413.5413,7999.9136,27568.564,-2283.7517,-3815.9062,19863.422,20516.701,-306.6201,19663.32
-9403.888,-4046.6465,20566.043,4072.5115,7256.6235,28663.518,-1874.526,-2747.2793,19516.912,21369.607,-824.83234,20961.65
-8708.241,-4042.3757,20320.324,4058.8865,7863.713,28784.66,-1133.8352,-2367.138,18561.42,21857.584,493.43314,22179.334
-7892.8276,-3512.9946,19890.29,4944.504,8382.427,29119.395,-980.35864,-1229.7965,17885.9,22298.934,1518.0891,23113.395
-7795.663,-2836.988,19778.346,6131.3247,7843.319,28553.816,-938.65283,-236.14078,17319.033,22564.697,1423.0835,23502.852
-6705.8467,-1880.0538,18573.957,7337.1733,6578.7163,28325.78,-598.85474,705.4776,16883.432,22497.79,876.4148,23536.438
-5775.0024,-1108.3508,17384.146,8018.81,5046.654,27796.852,483.23163,1605.706,15608.117,22264.99,513.90137,23484.11
-4645.538,-63.401867,15696.269,8447.357,4410.364,27520.516,1400.4594,2685.7566,14119.522,21654.71,735.9285,23021.162
-3126.3125,1069.5565,14421.197,8174.3013,4769.0186,26059.418,1852.8411,3552.6057,12956.692,20600.56,1205.7277,22373.615
-1959.3934,1890.4323,12942.886,7446.042,4234.3545,24042.781,1939.6509,4406.876,11806.018,19283.303,1422.2115,21412.01
-1377.1848,2612.7236,12093.974,7256.5146,4001.6863,22019.67,2233.9392,5045.5205,10374.932,17584.271,1701.9318,20303.129
-1151.8926,3442.4922,10482.99,6784.306,4469.4927,20374.357,2031.0521,5380.4175,9637.065,15876.121,1596.5884,19125.463
-1286.1873,4054.7627,9493.942,5739.4624,4096.5967,18711.549,2293.1787,5616.886,8994.782,14243.657,1672.6677,18111.8
-2033.1752,4403.9126,8755.268,4546.392,3260.2285,17888.928,1623.0526,5827.523,8272.095,12390.163,1092.6884,16891.617
-1964.1537,4985.735,8468.431,3420.5183,1511.6996,17019.7,1750.0461,6104.8677,7716.89,10669.573,-322.91522,15746.092
-847.94476,5576.2812,7732.78,2155.8892,164.03079,15395.719,2518.7744,6369.275,7253.1924,9068.534,-792.5015,14717.368
-200.31364,6035.657,7823.4443,1074.2089,-1106.6897,13941.79,3262.6602,6833.322,6797.127,7452.2676,-1239.7806,13278.118
1072.2318,6653.399,8068.5815,278.70047,-1347.085,12709.326,4345.348,7157.457,6747.8896,6072.3257,-653.39545,11983.955
1630.5862,7354.662,8693.407,-517.1206,-742.5267,10942.621,4695.0776,7444.0625,6929.1724,4553.791,-488.97235,10509.388
1815.8123,7515.8877,9524.06,-947.3131,-873.50714,9173.238,5438.1265,7467.918,6998.083,3313.34,-116.363235,9079.91
2279.4348,7825.3755,10033.603,-831.7686,-1567.1448,7384.3447,5437.045,7787.436,7114.459,2296.3315,-518.8398,7575.057
2842.8896,8073.9307,10582.497,-692.7177,-1257.3934,5275.615,6077.8022,8148.9834,7629.07,1465.3036,-765.9937,6091.4624
2080.1865,8454.566,11255.246,-473.16342,-808.86273,3700.928,6062.6255,8424.539,7869.977,860.4429,-846.17584,4604.9927
1517.5265,9090.704,11555.852,-302.8611,-1778.6874,2647.142,6399.622,8994.839,8078.787,622.16925,-1777.8086,3170.0825
1581.3798,9800.067,11261.874,-472.28873,-1925.1721,1893.9913,6550.035,9196.6875,8077.5664,185.09164,-1640.2616,2051.2656
1342.1755,10099.515,11055.808,-1168.4072,-1434.4171,202.93227,6773.4263,9504.058,8234.613,-317.25323,-1217.6016,910.9281
990.5203,9763.745,11422.388,-1352.246,-881.3859,28.244402,6830.65,9569.12,8378.107,-632.8257,178.57312,347.5711
752.6645,9998.577,12024.565,-1213.8489,845.34827,-154.73137,6398.264,9955.076,8766.2705,-802.2684,1746.6835,65.21212
-318.28983,10070.324,12663.984,-1022.9596,2048.172,-614.31854,5850.8623,10002.392,9621.667,-799.77716,2510.4192,-96.5115
-1034.8408,10145.289,13150.417,-893.8413,1871.7026,-1014.7919,5475.3965,10217.387,10110.43,-729.10077,2450.1594,-396.8375
-1236.8966,9863.109,13541.687,-718.3529,1421.6812,-1055.3922,5458.608,9973.454,10340.586,-603.5907,1740.3539,-589.06537
-1249.5748,9813.579,13746.018,-365.70074,650.20355,-1105.2899,5447.1025,10052.916,10617.554,-457.2427,778.7376,-737.327
-686.9444,10002.386,13564.365,-26.179527,573.5488,-1212.024,5895.816,10006.624,10488.366,-404.67996,651.5794,-742.8334
-381.97305,10288.774,13380.504,-65.130226,1140.2225,-1444.7687,6201.047,10118.193,10359.324,-488.13834,959.43994,-918.80664
-271.52698,10294.766,13087.855,-261.43347,1764.8209,-1688.5587,6230.307,10108.089,10233.332,-645.492,1566.7711,-1054.8735
-560.33484,10234.404,12898.01,-652.02454,2116.0278,-1946.3365,5898.995,10239.566,10061.731,-846.7085,2080.8933,-1225.6943
-1001.37555,10228.355,12753.293,-933.7279,2225.3557,-2062.7173,5509.7334,10298.811,9959.286,-960.4855,2144.6301,-1392.6958
-1299.578,10141.399,12800.112,-1068.4425,2031.6719,-2150.8762,5285.2944,10397.581,10136.116,-1131.2206,1915.594,-1586.2462
-1539.5298,10021.124,12900.544,-1161.0741,1745.0874,-2248.3188,5143.912,10225.837,10120.744,-1277.022,1672.3315,-1715.4324
-1565.6663,10078.942,12859.258,-1332.8014,1862.2878,-2343.6062,5046.289,10337.077,10350.087,-1327.785,1793.602,-1805.108
-1718.4302,9980.398,12887.812,-1525.2726,2175.281,-2346.609,5036.0215,10267.396,10237.105,-1359.0437,2240.352,-1831.1056
-1733.2405,9769.434,12949.844,-1477.365,2358.0496,-2645.887,4788.4834,10358.202,10272.087,-1406.7842,2571.0088,-1944.8748
-1800.1844,9829.179,12855.411,-1307.2587,2511.1462,-2804.718,4709.7334,10157.615,10153.075,-1478.5845,2691.646,-2018.9979
-1954.5803,9715.09,12643.135,-1340.1074,2553.3567,-2895.409,4571.3726,10076.811,10157.497,-1579.6633,2811.0417,-2115.672
-2036.5646,9663.077,12444.644,-1608.5918,2756.2996,-2932.845,4434.2397,10094.962,10058.027,-1691.165,2993.573,-2213.9424
-2335.468,9665.949,12446.142,-1970.1946,3105.247,-2989.6978,4187.35,10094.275,10176.069,-1814.6091,3269.2466,-2337.6252
-2725.947,9517.605,12606.593,-2259.5776,2775.8796,-3199.7283,3961.5354,10127.819,10416.645,-1894.5188,3290.4478,-2477.488
-2530.784,9503.709,12892.646,-2230.2478,2841.028,-3443.1143,3759.9087,10385.374,10561.007,-1977.8064,3272.2603,-2582.907
-2795.8794,9712.697,13285.607,-2149.7156,3334.5393,-3579.019,4072.2183,10408.977,10673.23,-2021.6248,3320.5105,-2823.6375
-2987.6497,9932.282,13510.991,-2088.5232,3679.2734,-3737.4558,3817.8853,10598.566,11047.478,-1959.5146,3765.6155,-2922.2483
-3183.818,9862.253,13741.447,-2037.7886,3800.2622,-3967.1345,3634.0186,10741.007,11321.061,-1848.1718,3952.6555,-3097.3357
-3477.2227,9787.288,13663.095,-1904.6527,3815.1929,-4063.4229,3548.378,10727.758,11228.838,-1813.9286,3962.835,-3302.7266
-4186.456,9574.197,13542.368,-1952.0806,3682.0493,-3993.1406,3022.887,10704.449,11613.915,-1746.3528,3774.488,-3341.4653
-4660.072,9443.268,13570.872,-1872.6124,3237.314,-3644.9155,2741.9019,10718.366,11470.882,-1794.9476,3365.4836,-3153.7134
-4691.214,9548.314,13408.14,-2084.0635,2782.1272,-3410.0632,2474.0276,10804.807,11896.0,-1796.1089,2946.5156,-2964.2012
-5099.004,9471.013,13511.265,-2562.6228,2537.0654,-3314.5955,2351.8354,10834.587,11859.964,-1832.2339,2811.4922,-2798.147
-5147.083,9013.425,13358.438,-2785.5303,2726.0498,-3090.01,2094.5566,10573.212,11561.802,-1805.8641,3117.0215,-2581.3213
-5333.9897,9072.993,13152.44,-2731.406,3210.1482,-2755.7754,1790.8594,10413.479,11636.346,-1766.3073,3273.373,-2432.1733
-5712.212,9033.609,13397.571,-2842.4336,3349.0178,-2609.7705,1459.7778,10673.527,11853.913,-1696.8263,3321.7842,-2251.9473
-5903.6973,8975.569,13829.803,-2896.943,3201.7556,-2494.068,1369.1559,10846.78,12038.481,-1652.8047,3241.275,-1959.2649
-5678.3696,8971.669,13859.026,-2695.151,3313.1135,-2122.1045,1690.473,10863.553,11823.646,-1592.9076,3385.8433,-1776.9629
-5553.1406,9159.531,13707.6455,-2788.2664,3857.9817,-1864.4493,1538.6586,10900.518,11769.776,-1604.2885,3757.2249,-1643.0237
-5887.1313,9076.262,13642.356,-2906.7878,4165.597,-1828.8783,1237.377,11129.08,11850.076,-1715.8057,3791.3162,-1576.7477
-6178.3555,8831.625,13927.358,-2646.0603,3660.8835,-1876.6226,964.4518,10988.762,11979.286,-1837.3213,3393.1614,-1555.8058
-6323.5815,8610.127,14461.254,-2157.43,2577.6711,-2041.7145,846.52856,10842.821,12403.339,-1890.7648,2367.4563,-1643.8992
-6153.9243,8660.286,14864.973,-1675.4409,1374.5547,-2267.8113,1190.7352,10848.431,12735.908,-1779.2251,1445.4985,-1712.5435
-5777.075,8550.584,14902.51,-1478.4526,1639.8026,-2065.837,1589.723,10780.69,12762.473,-1585.6265,1539.2133,-1590.7418
-5804.268,8610.052,15084.663,-1344.224,2245.8706,-2054.7476,1552.0947,10772.284,12794.43,-1335.4979,2158.452,-1577.0447
-6044.9653,8484.272,15109.326,-1041.5414,2430.8833,-2036.4712,1348.2145,10587.695,12814.085,-1063.4731,2335.3062,-1713.8542
-6197.524,8329.256,14857.216,-479.9338,2066.2417,-2070.124,887.9594,10555.522,12588.805,-876.3535,1928.6979,-1882.0822
-6240.8745,8305.133,14300.797,-69.63288,1327.225,-2248.9702,427.8291,10560.407,12332.607,-828.00507,929.6947,-2099.2048
-6266.3677,8218.852,13804.494,68.64825,706.6269,-2387.3435,516.8116,10314.383,12150.07,-860.6083,375.60715,-2294.1072
-6342.179,7971.7207,13442.158,-149.59819,107.6845,-2468.191,346.0489,10085.581,12215.741,-1004.43475,-82.326614,-2461.0718
-6114.2495,7483.605,13343.335,-286.01755,-352.21503,-2900.4297,213.93771,9657.311,11939.941,-1198.9885,-560.84534,-2681.661
-5719.2954,7346.583,13010.442,-701.53326,-1122.8204,-3405.254,464.33063,9326.5205,11698.1455,-1427.5897,-844.0807,-3020.4058
-5191.9214,7215.91,12718.225,-1180.9186,-1189.1849,-3692.664,815.8352,9098.861,11274.2705,-1704.8146,-767.84827,-3438.4124
-5011.6484,6946.7476,12698.397,-1593.8309,-832.4311,-4177.385,916.75653,8966.654,11109.73,-2015.4865,-146.28882,-3819.3533
-4818.1055,6560.342,13105.953,-1524.3536,-316.02713,-4741.8438,591.04254,8925.208,10993.792,-2318.5842,363.76862,-4334.899
-4926.7886,6178.933,13404.027,-954.3573,-107.1455,-5421.5024,139.43999,8710.913,11058.683,-2566.2979,159.73535,-5051.6084
-5173.581,5853.828,13415.141,-37.745026,-278.70618,-6307.9175,-95.8037,8607.558,11127.817,-2728.5671,-375.0492,-5871.97
-5341.919,5654.8276,13445.401,926.3299,-677.8057,-7134.701,-308.20938,8327.197,11287.616,-2777.6682,-1003.58527,-6704.6255
-5142.792,5380.3765,13271.142,1579.8347,-923.2737,-7819.164,-26.858337,7997.2495,11445.791,-2876.5903,-1388.1215,-7649.097
-4819.1772,5321.544,13185.389,2060.865,-1048.879,-8786.787,96.22676,7905.2295,11226.986,-3066.0088,-1698.429,-8848.46
-4195.252,5011.613,12879.1875,2397.3184,-851.64435,-9956.21,85.488884,7472.2397,11147.842,-3436.6196,-1961.4666,-10005.527
