ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-1591.2693,4927.6978,1502.9509,-337.09067,-433.44675,-118.25447,-827.59216,4557.407,3332.2898,494.89575,-568.5436,-177.33118
-1595.9878,4878.1265,1541.4386,-183.1595,-507.13507,13.77728,-929.07764,4549.886,3531.9407,480.21854,-679.79034,-218.63412
-1569.7568,4924.0986,1373.3479,-148.17587,-402.10928,128.80663,-595.57666,4422.574,3425.3042,509.77805,-511.73752,-263.66122
-1820.4359,4937.6924,1520.3376,-94.34852,-307.84393,-56.541954,-835.581,4440.9263,3284.6675,508.3632,-465.47745,-266.4405
-1564.9099,4937.325,1505.9913,0.39101484,-414.87064,-59.536453,-926.3157,4503.6772,3397.2358,437.68213,-376.1398,-255.27419
-1421.0281,4874.6704,1668.8972,108.20243,-452.3397,75.14732,-904.8486,4511.2466,3556.997,332.53915,-388.18005,-297.69656
-1317.3507,4895.1533,1545.1207,272.09293,-306.5416,406.74823,-604.483,4516.641,3480.633,248.0633,-310.76755,-409.2695
-1490.3843,4841.8237,1725.2124,156.68318,-48.97147,565.152,-672.8211,4495.474,3647.5173,210.38817,-202.26907,-423.0672
-1718.1017,4910.493,1761.8636,-104.36765,45.17084,397.5529,-658.4479,4441.642,3576.5488,215.46852,-137.27985,-360.37265
-1962.438,4823.736,1604.6862,-266.70117,-122.583084,-1.8596039,-739.5438,4486.3936,3447.364,242.66089,-119.726685,-304.1716
-1934.6707,4794.576,1555.2316,-283.63483,-138.7769,-338.8634,-876.8949,4497.586,3488.4539,289.4794,-102.793175,-218.3371
-1612.0564,4760.6904,1671.5483,-240.31126,-442.5726,-437.88074,-1008.2369,4508.365,3586.8462,324.3002,-254.79385,-207.87181
-1295.3843,4946.3003,1744.6548,-282.5432,-422.2935,-222.90192,-666.9979,4496.7925,3405.105,342.7056,-375.08075,-212.49445
-1261.3705,4838.132,1517.2238,-237.92046,-84.53998,35.898937,-678.73334,4485.0825,3490.9744,324.34814,-250.66766,-274.98013
-1660.6256,4887.946,1572.5792,-186.03378,-95.971436,10.832012,-765.622,4512.6455,3389.195,357.45737,-338.94385,-293.80258
-1763.5118,4763.886,1652.9022,-87.46192,-235.20139,-47.817326,-820.37756,4429.324,3414.9858,358.39752,-355.56366,-276.28348
-1752.9624,5035.964,1545.1243,-83.17197,-315.9242,-139.59879,-557.58606,4423.9023,3614.2166,389.0971,-362.9044,-293.27353
-1449.2992,4970.227,1795.6593,-142.46716,77.691444,-8.383795,-723.67865,4409.2524,3488.8752,366.55087,28.60725,-303.59674
-1629.4226,4804.2856,1930.9958,-7.9247394,-121.46633,-52.093315,-792.5372,4495.2773,3483.6082,364.36646,-9.230604,-391.83325
-1599.3585,4923.479,1486.9756,-129.02248,-121.233536,-76.39023,-769.35596,4494.2837,3508.9775,360.2937,-130.06012,-349.16016
-1659.1691,4976.498,1546.4952,-62.851223,-130.49794,-104.10044,-661.0454,4553.3125,3441.2693,411.69586,-153.81134,-339.19476
-1444.418,4938.9326,1652.8489,-13.201328,-20.040733,-78.58756,-745.50604,4510.2017,3549.0625,437.00888,-52.9903,-385.82065
-1427.4796,4949.328,1689.2858,25.503607,92.27722,140.47986,-660.0481,4470.5015,3603.2632,417.58075,52.693645,-456.15485
-1648.2657,5052.4067,1592.8271,-57.956696,181.87137,193.6012,-615.4011,4504.7563,3665.303,395.0691,183.18642,-482.30212
-2095.921,5076.0327,1668.5776,-185.26524,123.26473,-0.3779333,-1472.8185,4522.0376,3673.716,442.70334,-224.53584,-327.01135
-1851.054,5072.7188,1620.8591,-301.0569,-511.08722,-131.86844,-976.81714,4538.652,3606.4778,419.5185,-849.9419,-219.98065
-1416.0667,4827.757,1663.7815,-388.47278,-312.9725,37.687775,-542.4087,4443.985,3526.5525,438.05405,-582.00446,-234.96361
-1518.9127,4770.3926,1750.9508,-515.7769,-84.62809,84.38873,-615.8641,4463.902,3537.292,422.24255,-374.99963,-326.1176
-1908.678,4786.9053,1630.4795,-769.2837,244.07011,-87.38249,-679.0856,4461.793,3656.4153,506.58292,-101.032196,-369.4641
-1970.9413,4762.247,1620.2518,-847.37494,270.0437,-212.95639,-999.1833,4523.3306,3776.3696,578.3025,-122.224625,-312.69736
-1866.9366,4757.806,1819.5475,-1208.8383,124.948494,-72.40303,-460.8403,4527.0483,3641.2214,247.39426,-47.32366,-493.54245
-1792.1154,4312.708,1782.8945,-1759.6007,656.4891,50.368134,74.1155,4323.458,3772.6072,-135.50296,863.24445,-664.6953
-1537.1174,4212.076,1964.9662,-2277.7168,1265.3412,109.29142,-667.8244,4204.5854,3752.4097,41.079876,576.89264,-681.66003
-988.5233,4301.8843,2371.6946,-2012.6622,1992.8654,254.90002,-324.31155,4232.2754,3150.0854,337.7232,579.8263,-1078.2828
-1101.6625,4322.4927,3688.816,-2422.2395,2786.3733,1453.5015,-261.75687,4134.3374,2415.004,231.63995,917.02057,-1702.077
64.17794,2639.2378,4472.091,-130.02869,3584.7896,3308.8706,-58.887707,3956.545,2482.2612,383.74152,130.44693,-2782.675
1581.4963,1060.7416,4152.4526,3530.6086,3668.7258,3031.8408,1285.9601,3474.8372,2958.9456,418.26083,844.003,-4308.953
2261.1584,-449.1861,5460.3916,10416.271,2628.5125,832.4131,1888.2822,3409.1472,2856.3618,378.786,1408.6237,-5825.342
3212.8008,1635.1213,1797.089,12560.101,4657.763,-1013.91113,905.9767,3192.5144,2801.9263,9.141965,2688.4358,-7233.724
1379.377,2699.0427,126.57265,16758.9,7232.8135,-2453.4204,-852.67035,3191.155,2508.1104,-363.86404,3384.806,-7937.852
-1979.1357,4641.277,-2602.9094,16299.733,7416.0645,-5326.414,-4497.482,3183.6084,2668.152,-659.9412,3096.42,-7715.225
-6423.947,5832.123,-5407.521,11962.787,3437.3245,-8281.003,-4344.86,2887.3464,3482.529,-888.2648,-1402.494,-7787.0415
-5539.595,7345.7563,-6276.4907,9252.651,-1382.6418,-8122.008,-2740.6108,2733.482,3839.8865,-1047.7667,-4363.6587,-7357.919
-2085.72,7829.1714,-6414.402,2899.5251,360.22388,-5337.559,-1038.0514,2638.893,3314.5898,-1010.09467,-3436.7036,-7019.664
-1204.5212,6541.747,-5967.1987,3323.6428,4141.7676,-1721.1747,-1046.2372,2440.3145,2143.763,-1022.9697,-509.24744,-7056.4507
697.72943,6035.789,-6795.619,3957.5356,8267.503,-2020.7812,-1860.132,1909.5518,2709.052,-1241.1469,1188.8425,-7044.2817
271.02164,8058.999,-7343.87,1741.2104,8805.362,-4964.7163,-3529.4724,1631.3933,2920.083,-1155.528,-212.32056,-7138.573
-865.629,6648.1655,-5329.536,-3447.2727,7542.8335,-8593.068,-3767.148,1511.107,2019.667,-1768.2936,-3508.5784,-7177.9697
-1737.5609,6968.2437,-5115.0967,-7207.3784,7790.392,-9766.939,-3695.3513,1260.3007,1551.0645,-2749.0964,-3830.8662,-6702.6367
-2370.248,7001.409,-6491.677,-7801.937,8489.944,-8717.34,-3407.2144,806.1652,2073.0364,-3409.0637,-2904.1677,-5515.9683
-7589.147,8068.2715,-4331.3784,-11219.981,5855.8984,-7332.543,-3187.0037,503.03113,3420.5125,-3431.9402,-3454.6675,-4289.705
146.0734,4540.944,-5173.806,-6818.287,5538.2524,-3110.2788,-4127.4077,376.45184,4560.1865,-2685.063,-4883.239,-2028.2344
-1307.5198,4517.2773,-3993.0725,-9608.374,6067.455,-2979.2683,-3130.7253,77.25617,4615.4346,-1198.4102,-5022.1494,269.7538
-3316.603,2417.8818,-3064.9094,-10663.767,6999.769,-4872.724,-1246.7926,414.79022,3909.9841,20.408094,-7641.4043,441.21393
4636.5283,1315.3934,-4939.1226,-3842.7527,13505.933,-3642.1802,-642.7792,-390.45203,3161.12,1029.2579,-7324.7734,2109.6978
294.70715,337.08835,-3085.7659,-1588.552,15288.353,-5221.698,-621.2051,106.16572,2261.3977,1490.958,-8502.8,1927.3845
2844.9165,-2065.277,-6041.874,-1127.9907,16865.902,-4248.4683,-1966.9731,-1406.7385,2187.8582,1191.2689,-11640.255,3373.5786
-1994.9738,932.25244,-2985.4275,440.30295,17050.482,-4036.492,-3578.1257,-693.5129,3309.695,1023.2979,-14481.623,1909.0508
-5469.179,3372.1091,-5275.8613,494.00436,15528.159,-3160.9573,-2491.9211,-3097.7073,4211.5093,1370.3539,-17568.818,3180.2185
-7604.26,2400.8926,-4990.594,-166.00337,17316.033,-2516.8962,-2639.783,-2231.0627,5500.7993,2068.195,-12051.347,2067.4387
-9630.686,2535.3948,-4026.3723,-2908.039,15710.8545,-1306.4023,-2028.6193,-1827.2045,6326.004,2061.9214,-9168.549,2317.9106
-14182.095,4802.1504,488.28763,-2483.5688,13386.184,-1410.7115,-5086.7305,-1907.1238,7083.2944,1905.2181,-3280.4727,2769.3613
-16186.443,293.06662,417.89865,1882.4265,6366.298,-1889.7578,-9032.274,-2498.4731,9834.456,2031.0743,-3694.64,3002.5576
-13131.499,1779.5292,34.68744,668.6517,2109.5425,-2685.8784,-5535.5234,-1343.7072,9267.621,2151.5757,-3814.7231,3111.211
-9986.864,970.3576,370.86786,-1955.5182,888.16925,-2586.3298,-4521.114,-1514.6486,7715.9033,2511.0842,-1007.2674,2945.9885
-7787.004,616.4689,817.6772,-1542.6829,174.8308,-601.60266,-4457.7373,-1879.6498,6264.495,2445.8198,2093.5933,2462.4854
-7588.602,-618.02563,-20.154215,-2024.1749,-659.953,1011.9441,-6585.334,-1838.7079,5796.735,1557.8574,3372.485,1626.2839
-8307.034,-1208.1621,-754.116,-11.163565,-1212.4778,2991.7002,-6471.2715,-2423.7507,5995.804,1115.1049,2417.3772,1622.0565
-7405.6724,-128.1174,-1925.8009,-422.07138,-2765.4407,4387.058,-6397.6606,-2211.339,6900.483,1934.7017,2928.2473,2054.0305
-7496.0225,-218.28714,-932.9723,-2151.5056,-2503.5435,2843.8992,-7255.31,-2035.2518,6584.432,2798.977,873.8332,2852.171
-9573.639,-418.65976,-409.32913,-2069.2659,-5542.065,-1341.3356,-8447.101,-1944.36,5969.686,2963.5994,-3850.3767,3561.0408
-8909.501,754.1912,-849.7797,211.96642,-8683.272,-374.3357,-7005.434,-2126.257,5972.034,3540.3245,-4032.3464,5246.52
-7142.5,2222.5017,-516.999,-380.4531,-10048.935,1772.6721,-5290.032,-1804.3331,5788.5547,4594.0063,-2642.4426,6843.3154
-6263.6924,2745.4846,-1535.3384,-1871.9199,-8130.5024,3271.8787,-4856.378,-897.53204,4935.08,4924.961,-669.34674,8327.184
-7084.415,1504.7153,-959.13556,-2372.9443,-8150.7056,2514.06,-5072.777,-960.86664,4483.8545,5292.829,-219.3852,9478.077
-6908.628,3336.7566,168.51517,-2544.3674,-10187.292,1091.3231,-4550.0244,-1131.3271,4516.3774,5604.5483,-87.64804,10659.501
-2462.6052,2532.5757,-1289.1185,-4768.0225,-11415.549,3734.4495,-3032.126,-172.93903,4147.385,5638.9854,2158.0815,11228.05
471.50787,137.67653,115.96623,-6439.0923,-9553.334,6688.8804,-1642.0869,-118.36314,4092.144,5018.7646,3519.5635,11025.683
1162.5009,-1269.4918,1689.9388,-5093.4995,-8640.498,6264.3657,-1533.2665,235.97481,2674.349,4152.8623,3287.8943,9893.79
-1084.1256,-1036.2444,2033.3446,-1991.3191,-9495.051,4116.595,-2325.3462,-142.45001,1456.4552,3292.7388,-699.9665,9141.325
629.82605,138.63634,1664.8727,-282.81644,-10803.304,1438.7014,-2482.8228,-215.44354,1590.3046,2633.6584,-2251.0151,8325.221
1890.2587,1140.9298,1387.4835,-1743.6881,-9522.471,-326.65063,-154.91196,322.27692,2161.0625,2068.2192,-380.95654,6515.9688
2244.0364,1118.0139,2587.5676,-3901.767,-7122.5605,-463.58795,-324.8234,1365.9366,1602.6342,1160.7084,1105.1415,4556.3994
1141.8958,1478.8235,3336.3928,-3261.5645,-5251.5796,-66.20794,-470.00195,2268.2842,1424.6719,-327.15182,2272.3564,2753.193
877.1395,1368.5643,2758.5466,-2386.2068,-4689.9517,-928.23615,-869.6843,2563.2542,1004.36646,-1605.0327,2400.4329,433.8052
-129.292,1610.0912,1826.8258,-2294.9277,-3723.1663,-1597.9214,-485.5255,1988.7437,2453.128,-2585.7153,2636.8916,-894.2748
