ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
16036.951,-5618.588,-777.52783,-61.003117,-124.89623,-112.43672,12195.816,-9073.426,-4752.8623,403.53244,-199.31293,-412.27036
15941.315,-5580.3823,-786.0242,-9.343687,-168.56561,-64.35649,12052.58,-9084.48,-4577.363,458.86142,-301.63763,-473.20215
16023.718,-5495.99,-688.9151,-141.5218,-226.88635,-28.700768,12210.105,-8987.8,-4598.745,496.58813,-386.6737,-447.19073
16031.0625,-5485.192,-701.7175,-141.35646,-349.39917,-31.128967,12199.955,-9028.674,-4700.3335,491.68295,-366.48456,-433.7635
15986.561,-5478.94,-485.86255,22.908382,-431.40546,-10.664668,12213.73,-8934.768,-4600.485,420.7852,-412.38965,-326.56894
15903.316,-5536.47,-760.34174,8.659787,-442.47635,71.663,12172.539,-9088.664,-4743.843,365.48816,-455.5584,-315.74564
16068.699,-5468.842,-818.0309,-90.23259,-767.4269,106.88094,12294.787,-9064.838,-4705.1646,426.84695,-569.5345,-317.64825
16004.951,-5417.3057,-673.7049,-182.55505,-1054.1946,89.68002,12378.816,-8938.167,-4740.314,405.72534,-403.9069,-296.07175
16268.836,-5499.4453,-789.2986,-80.61686,-746.5548,-22.030478,12371.959,-8969.358,-4476.729,366.83093,-341.70462,-227.54742
15927.733,-5438.4336,-803.26025,2.1630018,-578.9391,14.917884,12181.331,-8968.554,-4781.4194,326.8424,-450.60638,-277.87158
15953.038,-5519.2617,-714.51044,-152.92735,-688.4501,29.153505,12159.234,-9009.079,-4738.372,360.47784,-434.00717,-382.50006
16104.702,-5395.048,-783.11896,-109.8578,-682.3791,-45.02847,12355.0,-9032.391,-4679.5884,345.53427,-483.72928,-411.10596
16169.989,-5445.872,-772.5747,-78.385056,-494.16647,-119.529816,12340.208,-8982.078,-4677.4795,304.91223,-335.4123,-372.98013
16298.722,-5412.9346,-918.75995,-173.53477,-273.4823,-74.00276,12294.834,-8962.02,-4616.6606,324.26727,-290.0299,-378.0805
16086.402,-5487.1714,-834.9111,-103.02094,-179.00764,-22.9174,12313.404,-8993.083,-4572.1064,292.66785,-204.01308,-395.50864
15928.996,-5484.1816,-726.5836,-41.429943,-230.59818,-42.307617,12152.844,-8935.275,-4449.344,229.69658,-230.63913,-420.55188
15864.875,-5410.8774,-673.3665,23.739029,-480.14633,-25.183935,12135.9,-9014.962,-4586.3564,202.72636,-362.3429,-449.82053
16100.532,-5438.6396,-1050.5736,-85.24026,-476.01572,-46.71091,12290.928,-9039.07,-4790.6675,166.62642,-359.99945,-428.32333
16928.611,-5282.853,-1002.953,-18.92916,-270.3856,124.22394,12515.944,-9046.053,-4599.62,227.46198,-417.25253,-327.37415
17117.32,-5321.8667,-1048.1234,121.5744,-174.31393,364.55817,13002.074,-9383.666,-4639.8765,181.1901,-691.0287,-157.06761
17790.377,-5338.7803,-1181.6058,467.57263,17.406557,356.58936,13451.475,-9606.851,-4717.784,277.4541,-796.8809,120.61864
18259.848,-5337.361,-819.0499,823.8682,206.36293,275.28418,14360.216,-9875.319,-5456.2773,611.2081,-173.37445,421.96533
18874.361,-5422.746,-331.87823,1542.9169,924.1785,-333.2078,14410.972,-10370.716,-5182.3247,1107.8489,1119.0856,909.2004
18519.83,-6038.2944,-46.378128,3636.1423,1602.2098,-1265.4762,14718.516,-10424.138,-5411.49,1440.7495,2118.491,1407.7805
17553.047,-6169.88,1520.4393,6844.9795,1461.0891,-3287.915,14955.1455,-10963.872,-4675.3584,1437.1976,2682.713,1855.9862
18814.625,-5313.487,2653.0278,9712.734,1300.1239,-5379.891,15090.758,-10918.4,-4077.1365,1738.8446,2729.7195,2549.8345
20753.123,-2055.9136,4531.773,12182.981,1529.6493,-4644.3125,14094.396,-10961.621,-2475.244,1717.4388,3674.3242,3069.7815
