ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
3712.6377,2980.284,14394.369,-125.945366,-105.52339,-103.072716,-870.95856,1228.7866,17288.691,418.66516,-421.7377,-230.97968
3424.42,2832.2922,14348.238,-125.21922,-185.27388,-112.20293,51.682594,1139.5266,17023.729,224.99155,-351.40103,-300.9941
3717.9326,3018.9985,14311.765,-143.89888,-224.12015,-29.109486,540.7722,1148.8098,16889.037,243.2029,-267.64365,-314.21902
3677.4182,2864.4211,14437.046,-173.1176,-97.286354,-56.75913,635.81946,1137.1412,17074.195,240.58061,30.92266,-290.69104
3408.5803,2849.747,14358.833,-72.47701,-61.618317,-82.85722,174.99364,1083.5962,17024.385,285.88184,-58.53595,-181.8555
3347.4585,2922.2632,14406.808,-66.55582,-129.33751,-51.114357,312.89465,1238.1936,17130.008,253.62343,-335.99908,-250.82774
3652.209,2961.0198,14481.961,-172.66238,-169.69746,-55.509876,490.0106,1115.0603,17138.066,233.6094,-387.91537,-265.5131
3634.3997,2956.0977,14366.778,-206.55025,-206.8956,-56.018665,496.0508,1122.0205,16856.307,192.54716,-228.28065,-286.1463
3631.3855,3047.1377,14205.414,-92.49995,-183.23787,-81.66056,634.6354,1202.2574,16953.54,198.051,-165.27008,-273.87857
3537.682,2923.4153,14536.818,-136.19159,-165.83037,-101.21975,300.3092,1076.4171,16971.691,160.15712,-173.90965,-298.1086
3501.322,2836.8506,14440.418,-157.672,-283.0261,-68.38422,381.85016,1225.0496,17019.932,169.8971,-231.35143,-344.4096
3554.1404,3011.1875,14432.481,-115.14544,-206.4897,-61.507313,421.04132,1266.5289,17013.082,203.582,-217.06317,-297.78793
3490.259,2990.9895,14379.749,-14.945468,-201.75404,-57.76422,273.64807,1326.5657,17009.803,148.83186,-277.62326,-312.83112
3509.8015,2948.5928,14564.666,-52.847355,-245.87788,-30.425348,399.58914,1138.3918,16953.088,130.12819,-339.43195,-312.2371
