ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-12634.212,3910.343,5975.6943,29.558111,-206.69865,-70.15785,-10140.093,10293.445,7555.705,436.86588,-328.3511,-349.96002
-12614.686,3933.6143,6079.177,-73.746605,-51.79091,6.2439117,-10195.503,10271.69,7668.8877,441.23538,-212.05257,-365.0829
-12680.497,3868.6028,6027.6104,-113.45179,-35.57873,51.54121,-10264.378,10168.767,7370.466,443.2616,-84.06007,-332.17987
-12744.507,3811.144,6039.444,-16.254852,-140.92545,46.958267,-10283.663,10260.796,7391.8433,416.85007,-184.92468,-244.89009
-12595.575,3978.1187,5961.7505,44.48877,-214.00067,29.103617,-10188.322,10360.186,7504.578,394.5829,-344.5449,-270.37524
-12526.22,3997.7217,5917.8257,-129.27028,-84.68552,-75.28143,-10117.678,10319.991,7477.441,374.85745,-216.7496,-355.05627
-12810.503,3905.7244,6053.9805,-214.72864,-11.015016,-41.614384,-10207.419,10263.65,7472.5605,359.0672,-141.01411,-380.97922
-12734.705,3854.019,6182.2476,-84.52269,-116.50345,11.817083,-10343.42,10230.918,7548.4805,346.69196,-211.11176,-322.65082
-12684.3955,3866.9946,6157.13,-25.408009,-246.27682,-14.019476,-10242.969,10227.871,7666.126,377.12363,-340.5907,-285.12558
-12550.126,3977.8213,5891.716,-173.85939,-232.17415,10.865032,-10097.976,10308.293,7504.5786,351.0003,-267.24408,-299.07803
-12577.43,3936.759,6096.252,-193.42343,-71.14026,0.3666875,-10238.307,10298.801,7473.817,346.9453,-200.10147,-300.74094
-12764.538,3916.3372,5948.831,-219.33646,-151.85086,26.855919,-10196.211,10201.418,7509.3086,313.6303,-314.48282,-296.52692
-12803.893,3894.4453,6013.747,-245.9989,-387.0037,99.3935,-10302.154,10311.227,7552.6265,310.91376,-366.3454,-224.45639
-13091.592,4031.1597,5946.6826,-247.41602,-481.15686,249.69608,-10292.266,10539.162,7723.776,240.88225,-486.65112,-123.611145
-13230.44,4327.9385,5971.203,-334.9173,-592.2582,593.2994,-10220.413,10785.636,7624.847,60.053646,-487.61288,145.24652
-13810.534,4781.98,5511.395,-900.9843,-371.7553,1195.1387,-9993.766,11116.665,7719.857,-137.16556,-243.64882,489.9034
-14524.849,5441.1934,4557.1123,-1797.397,151.96265,2301.8433,-9414.609,11822.868,7556.338,-592.8668,1484.9513,1166.2463
-15461.6875,6211.312,3075.0967,-3761.7952,2158.7332,4259.1123,-9353.971,12500.987,6845.499,-1387.001,5552.7485,1988.7612
-15939.137,6192.889,1822.3766,-7460.38,5025.92,6444.776,-11142.554,12952.964,6683.3003,-2925.9717,9563.977,3437.4866
-15767.189,5792.9727,1380.4279,-11024.249,5731.4287,7014.8267,-12070.963,13125.448,6501.5366,-4641.028,11159.304,4533.749
-15495.225,5518.102,1116.872,-13021.948,6153.7124,6855.6514,-11299.252,13293.185,5208.261,-6724.9546,12022.949,5457.874
-15854.489,10041.711,-3918.1604,-15958.562,8286.141,8320.559,-10442.018,13192.6455,3650.3374,-9425.109,13259.327,5488.17
-13787.105,4255.2954,2941.6472,-15939.311,9388.823,6877.193,-11391.894,12533.55,2809.0535,-12026.464,13767.043,5025.1636
-11420.634,4600.8506,3561.1992,-15895.1,9779.012,6412.039,-12232.018,10879.7705,3057.9824,-13853.977,10715.365,4303.8994
-9062.8545,2507.5022,4148.808,-15940.617,10657.589,3662.5066,-11032.806,10124.397,3779.7412,-14720.578,8074.8574,3020.8877
-11676.205,1048.766,6996.362,-16096.984,9414.07,2399.6448,-8784.424,8881.159,4596.3745,-14796.429,6389.9204,1429.3488
-10267.631,-582.687,6056.959,-16203.434,8253.066,4000.9402,-9584.1,7613.595,7887.505,-13676.018,5384.521,588.9567
-12439.138,-5859.331,7466.2534,-16752.25,8140.422,-272.16983,-10972.407,5932.1147,16012.535,-10669.099,2968.334,-396.45752
-16290.255,-9984.525,14097.794,-16702.13,2039.5645,-5121.469,-10156.797,5592.433,19527.16,-4970.097,-1082.9458,201.54657
-16752.93,-13415.666,18442.033,-9639.121,-87.97302,-5928.5938,-10035.574,5760.274,18732.994,1816.6643,-1759.7863,-172.35893
-17645.549,-13533.458,17995.621,821.45685,-949.11194,-3660.2488,-10155.55,5627.5674,16259.786,7659.735,-3184.811,-1573.2894
-15835.245,-12912.186,11618.822,7306.468,758.2523,-3116.557,-9020.792,6732.3086,14199.904,12582.031,-4640.6445,-3523.0645
-15156.522,-8911.834,3048.8794,3745.7136,2647.8274,-3579.7104,-9231.906,7001.4614,8397.101,14752.86,237.51485,-4637.3936
-17353.068,-4415.7783,-6031.6753,20.091814,2879.5974,-4757.3936,-11465.06,8131.0083,3347.73,14351.797,1038.1757,-5961.622
-20279.174,4366.0605,-14776.765,-1039.3119,7084.333,-949.5737,-10806.718,9582.315,-1100.3772,11744.52,3370.3337,-6187.5
-21434.496,9822.726,-16694.51,-1037.9998,12434.555,5356.3276,-13715.059,10740.932,-4111.3086,7484.3896,11493.11,-4224.1094
-21533.146,11465.928,-14316.51,-7008.768,11870.109,7877.773,-18011.332,11532.746,-6438.391,2360.931,14237.62,-1214.587
-20568.69,8936.115,-8199.781,-11453.127,8485.636,7405.3975,-18532.383,12323.139,-6173.8774,-2239.437,12035.794,848.959
-18561.03,8708.55,-3837.3499,-14802.073,5753.3867,6512.9087,-16058.123,12653.014,-4619.6523,-5766.763,9138.123,2374.6357
-16652.97,6143.2104,624.4082,-15853.566,3100.0637,6662.248,-13469.151,12575.684,-2014.8462,-7883.0225,6819.9443,3060.439
-16762.746,3419.5686,5939.8555,-15640.398,-578.89557,6623.301,-12573.295,11981.934,903.33496,-8896.084,3598.8838,3037.1638
-13591.528,234.54015,11120.015,-11011.246,-8862.909,4120.5127,-12410.829,11514.718,3449.7427,-8524.589,-4294.4497,2397.0737
-8309.518,-3586.6572,15502.375,-5064.443,-11418.513,-4365.58,-11446.272,12161.699,3542.0835,-8213.519,-8684.821,615.741
-7280.813,-6120.32,18067.945,1704.5311,-11177.725,-11717.563,-10269.571,12862.223,1638.3209,-8997.697,-10980.991,-1076.2963
-16312.876,-5027.254,11354.755,314.54196,-10318.35,-10535.926,-1114.7601,13455.698,1025.2561,-9413.167,-12859.376,-9561.468
-16314.234,1438.3846,-7880.6655,4148.597,-9880.649,-11250.722,1889.1279,13197.799,3388.8,-11736.743,-13131.708,-11916.494
-7720.1904,6775.411,-13754.414,5373.892,-10425.242,-11737.464,-3178.9927,10499.893,7396.795,-12546.173,-15068.456,-12020.398
-7940.171,4279.884,-8476.245,7085.6636,-12495.673,571.59753,-4283.3853,9175.312,12514.242,-12164.733,-17088.234,-10145.66
-2873.7205,-629.2357,17051.342,-11024.186,-15788.567,1167.0228,-2320.0159,4405.3926,14780.46,-9046.572,-21641.992,-6990.1665
