ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-6931.4385,2973.6306,8125.981,44.31453,-164.0594,-103.99504,-5198.5625,8465.343,7410.131,322.54456,-192.82426,-370.97525
-7135.3354,3025.4055,8073.4185,-10.367389,-266.04807,-54.06597,-5271.694,8329.258,7563.5957,324.96692,-360.1483,-355.04584
-7053.1733,3079.52,7908.4893,31.420353,-212.55652,-35.061165,-5169.3535,8375.26,7489.5,372.598,-284.73254,-276.14542
-7050.1245,2980.2102,7910.0425,-31.49919,-150.0844,44.82199,-5232.697,8369.4795,7535.463,403.66257,-246.08476,-271.7912
-7081.224,3033.753,7962.8394,-84.92045,-91.129456,227.08603,-5141.898,8370.243,7532.6826,448.09464,-160.72388,-167.74861
-7001.004,3096.0254,7836.8047,-2.1652153,-59.35972,272.0738,-5167.6704,8406.104,7423.881,426.69028,-32.333313,-131.01631
-6872.4277,3065.2998,7911.554,27.21842,-37.364132,245.52898,-5233.786,8364.657,7408.715,394.2516,-121.524445,-126.254684
-6707.978,3146.544,7807.1704,-104.36687,-128.38708,205.03004,-5096.751,8416.4375,7370.4336,411.91287,-81.508865,-178.73036
-6808.5503,3134.6033,7818.103,-125.706566,-102.938156,75.7594,-5085.776,8322.626,7285.9736,387.22787,-202.83414,-267.9454
-6888.2036,3019.3125,7967.4805,-125.73212,-149.96654,17.803123,-5099.4795,8392.032,7389.2104,403.52164,-211.69673,-317.3835
-7089.315,3057.6968,7746.1816,-203.08247,-209.8043,12.376368,-5124.937,8312.082,7366.7505,391.7689,-226.4789,-360.02954
-7036.231,3059.977,7868.1455,-157.48846,-144.67201,44.242,-5297.206,8330.46,7501.7217,345.76425,-103.07597,-279.8255
-6926.2676,2991.6128,7772.174,-43.784836,-95.597176,75.10491,-5182.6074,8272.1875,7562.587,322.80222,-130.71437,-239.2527
-6971.2197,3079.5422,7659.4414,-240.2001,12.764387,227.61528,-5153.441,8246.137,7377.8804,416.18918,-31.811272,-255.72426
-7080.69,3094.6746,7668.3867,-328.29636,164.05153,256.00327,-5276.8506,8415.824,7424.533,365.857,114.36744,-243.51082
-7238.989,2962.8875,7865.0293,-254.10747,179.19568,212.41856,-5449.8774,8384.612,7449.014,256.23456,175.79483,-231.31136
-7324.859,3116.6545,7680.8286,-373.9636,-32.21814,232.52278,-5428.047,8405.192,7354.0947,211.65337,115.33472,-89.09755
-7228.2476,3212.093,7759.3394,-610.95044,-7.337463,382.55685,-5248.018,8468.893,7405.9976,216.35545,83.22525,-24.700806
-7172.7163,3077.3088,7681.7007,-708.05865,121.09826,419.2069,-5224.338,8412.445,7318.8066,245.80583,369.27454,27.411333
-7337.947,3123.552,7652.688,-809.3385,188.67418,564.5377,-5220.4106,8432.623,7289.052,262.09808,561.8243,130.96318
-7212.872,3206.881,7385.8203,-969.7743,674.7976,931.92426,-5063.769,8433.766,7248.3433,207.39822,1147.4061,259.62134
-7135.7847,3406.4187,7368.626,-1211.5582,1254.0564,1351.712,-5200.0977,8516.867,7058.2754,98.248764,1761.1782,438.3583
-7117.3125,3142.7764,7427.6875,-1344.9783,1522.565,1464.9039,-5412.7734,8552.118,7132.4624,3.4307501,1791.7412,513.03204
-7094.4634,3079.5737,7508.3555,-1623.6151,1206.6011,1229.3262,-5543.6533,8577.642,7281.39,-106.290596,1550.3041,508.3702
-7354.2085,2985.463,7449.958,-1665.7382,762.0719,905.917,-5491.0293,8301.954,7213.7935,-105.849846,1205.3561,464.79483
-7634.152,3064.0674,7316.368,-1478.2689,829.4845,1121.9711,-5214.6284,8412.48,7091.2344,-173.89397,1489.8254,608.08606
-7406.1157,3135.4658,7043.564,-1602.7084,1280.1794,1526.2507,-5269.9917,8482.115,6834.805,-297.93393,2159.0547,723.19507
-7257.321,3321.226,6672.2305,-2180.3933,2122.785,1984.5448,-5180.018,8465.853,6903.6606,-317.7236,2855.432,820.15576
-7343.8633,3531.2102,6239.398,-2986.2483,3151.3826,2328.0256,-5176.5615,8430.316,6865.8774,-398.5867,3973.1448,861.2901
-7515.865,3588.1326,5965.96,-3731.2993,4483.161,2800.4285,-5112.845,8465.188,6539.461,-506.3396,5351.456,904.9222
-8099.534,3627.9075,5246.1694,-4778.4,5800.1357,3748.0703,-5002.19,8358.598,6086.916,-694.2423,7274.3003,958.79974
-8270.684,3931.0757,4785.862,-6133.354,7551.9307,5029.965,-4527.2373,8675.2705,6174.434,-955.71875,9500.722,1232.8868
-8508.366,3710.9187,4446.3086,-7923.1904,9993.488,6357.0596,-4970.733,8648.23,5569.266,-1193.3317,12604.469,1236.3771
-8887.773,3883.1052,4187.1743,-9508.025,11961.543,7475.579,-5613.8096,8844.086,4789.548,-1744.9835,15065.922,1288.2175
-9378.714,3707.2,3907.3118,-11029.872,13541.792,8542.998,-5567.716,9378.982,3764.6265,-2613.4465,17468.572,1602.294
-9985.568,3674.4285,3596.474,-11789.264,13983.584,8959.228,-7330.529,9025.33,3722.2659,-3548.453,18000.02,1645.6884
-10053.804,3437.014,3015.6602,-12457.563,13633.204,9089.145,-6831.016,9056.8125,3525.9436,-4478.8076,18088.963,1598.4598
-9759.328,3059.9714,3022.0872,-12923.845,12519.259,8606.3955,-7540.182,9062.815,3098.6045,-5293.165,18220.162,1747.0684
-9503.6455,3267.7676,2994.3179,-13702.383,11464.065,8030.8457,-7301.3027,9199.3955,2600.5247,-6052.5913,18271.021,1817.4816
-9827.408,3150.2817,3109.2336,-14241.327,10115.388,7551.131,-8130.636,9158.457,2530.2666,-6920.433,17911.928,1730.527
-9858.945,2933.8755,4625.0864,-14601.831,8042.341,6733.974,-8871.07,9074.992,2608.571,-7619.8164,15848.251,1896.819
-10618.136,2522.4087,4399.125,-14814.312,6237.287,6520.674,-8052.8286,8948.39,2329.676,-8178.176,14320.765,1964.2762
-10328.38,3392.2979,5446.9346,-13577.344,4989.948,6608.3213,-8266.131,8895.98,1312.6279,-8991.357,14086.403,2164.3677
-10339.341,2743.8992,4951.2217,-13168.548,5613.816,7134.034,-8084.955,8666.725,1590.6226,-9664.994,13818.1,2337.7642
-9911.45,2465.7107,3708.753,-14475.009,7181.835,6731.7705,-8686.016,8940.151,2446.6396,-10216.182,13162.55,2682.6985
-10571.244,2346.1594,4614.6255,-14250.623,5755.577,6423.9785,-8853.824,8470.869,3023.1035,-10668.039,12072.995,2800.5315
-10385.725,1670.3676,2443.3284,-19493.37,5338.04,6194.503,-8134.336,8345.643,2613.3215,-10782.882,10267.007,2939.6719
-10588.78,1899.3405,6035.9634,-21076.797,5298.6675,5619.0664,-7398.2705,8552.501,1649.64,-11071.924,12356.473,3047.6646
-10901.31,3067.0972,5340.1865,-23089.225,7024.7656,5977.63,-8453.936,8504.244,2173.9158,-11529.125,13152.823,2973.8015
-10246.389,1054.5641,6087.3853,-22234.361,9020.312,5543.054,-7913.869,8026.649,1875.1818,-11599.53,14163.399,2842.473
-9837.723,1645.4742,7355.0435,-19999.648,9360.607,4613.2866,-8593.502,8153.115,2019.7195,-11922.835,14628.524,2733.0835
-9009.919,2833.0593,6288.599,-22900.328,11489.285,5682.272,-9098.952,8059.8823,2008.0905,-12036.733,12412.914,2444.2617
-8296.49,2818.99,7359.6772,-26095.693,14371.68,7030.4497,-7757.0137,7938.8223,1559.0394,-12127.512,11756.981,2143.3704
-7449.6255,-77.973656,7012.8467,-27561.05,17358.145,9041.701,-8738.432,7441.875,4056.5496,-12285.504,11466.478,2308.9583
-8680.077,-4272.558,5248.2324,-25435.92,17684.326,7809.3555,-9728.205,6102.2153,10082.519,-10303.156,9538.238,2370.13
-13551.2705,-11755.611,10288.061,-21585.377,10821.598,-806.8376,-11767.837,3245.9788,19226.262,-6281.8433,4180.6816,2441.8022
-17894.553,-21562.725,20871.557,-10512.656,-1099.0724,-11742.349,-12437.197,1566.3584,23246.328,2746.5835,-11131.796,2583.371
-15514.492,-23939.217,25098.52,3714.8618,-15015.731,-18557.188,-10841.823,3193.4548,20291.75,11176.983,-20253.77,440.33316
-14736.55,-23927.008,22643.018,20809.592,-16768.592,-17783.242,-7272.2847,2584.458,17303.549,18056.322,-23931.29,-2717.1658
-10739.221,-20416.129,14534.138,26085.436,-15950.665,-15741.628,-6375.384,3433.662,12968.374,23283.643,-25664.148,-6213.538
-11614.099,-14733.457,5135.6807,24830.873,-13730.163,-17193.285,-7640.7505,3748.248,8875.536,25992.95,-25204.674,-8305.764
-13586.326,-7029.393,-3710.8608,24871.99,-13437.393,-21038.096,-9914.033,4182.1885,5186.781,26400.953,-24996.537,-10204.431
-15958.182,2292.1716,-9957.058,25288.305,-11346.65,-21142.305,-9158.606,6489.379,610.49786,24550.902,-25359.371,-11117.502
-18085.271,10201.921,-13368.989,26391.78,-7143.414,-15596.165,-9645.093,8191.892,-1746.7217,21060.838,-18428.463,-9545.762
-18500.146,13380.422,-12377.02,22270.264,-3244.525,-9225.127,-13969.238,8956.871,-1966.8066,16784.082,-11557.893,-6129.541
-18955.48,12615.044,-6968.504,14260.115,-4968.114,-8228.465,-15319.861,9243.126,-3113.7961,12888.584,-11639.422,-2824.6868
-17205.174,13142.3545,-4755.0693,9914.248,-7720.3706,-6530.469,-12688.619,10200.701,-4501.715,8828.719,-11823.315,-217.86023
-13787.152,13567.002,-3985.3762,6179.6094,-8020.2354,-4019.9216,-8454.056,10566.98,-2844.4312,5488.6714,-8791.556,1888.0785
-10576.781,12665.059,-1713.9707,1589.3567,-5448.125,-592.1671,-6305.5,10706.854,-2468.5178,2265.3306,-4518.8726,3082.6755
-8952.447,10164.996,2143.3235,-206.53395,-5846.3325,1358.2257,-6651.935,10630.177,-1471.3574,-479.60345,-2288.324,3644.0344
-8867.537,7287.4067,6825.508,-22.0368,-9985.88,1181.5133,-7856.6484,10664.704,-1054.2943,-3423.3828,-5187.869,4012.3335
-7437.971,4319.277,9501.714,3256.7493,-16353.486,-1406.4812,-8840.331,10573.982,490.61163,-5721.987,-11248.318,3691.8198
