ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
-13948.891,1496.8875,-581.8971,-106.93648,-467.78046,122.36575,-12030.629,6726.3022,6250.885,323.48694,-511.73343,-224.16534
-14029.061,1313.1267,-744.3811,271.24484,-594.27264,121.79511,-11863.919,6475.391,6419.753,346.80774,-688.8729,-144.97054
-13959.464,1289.167,-866.09796,-43.190495,-530.0081,182.1674,-11684.536,6589.8057,6360.618,439.30444,-506.50787,-66.21595
-13989.098,1536.3118,-838.80945,-444.16873,-558.1408,312.32852,-11639.006,6739.5024,6392.9287,506.1714,-256.73703,-35.684944
-13888.605,1615.3385,-337.37878,-352.61017,-515.9298,260.5173,-11911.1045,6915.0894,6340.7593,494.23163,-264.93213,-33.185215
-13996.258,1616.094,-268.379,-322.36597,81.38947,134.28468,-11973.495,6964.376,6322.671,541.8597,-90.58136,-57.05487
-14348.955,1667.387,-212.3996,144.41605,-89.25256,199.37656,-12035.718,6914.3584,6371.155,552.34485,-279.21985,-75.894455
-14084.626,1630.8859,-315.00687,225.69109,-385.29083,292.04254,-11985.119,6809.7217,6346.0327,558.36127,-386.94263,-100.59365
-13975.118,1501.5404,-656.8174,266.46796,-391.0122,277.64865,-11901.563,6705.1553,6337.305,578.63354,-448.1712,-115.809906
-14178.697,1262.2722,-698.31647,98.40544,-315.53012,254.21959,-11954.227,6721.594,6325.208,539.1582,-502.6654,-149.09554
-13885.864,1327.1055,-664.2333,106.78122,-111.816086,257.50262,-11875.103,6702.803,6323.965,496.60693,-326.70105,-181.17165
-13660.015,1301.6488,-642.1348,168.20103,124.70094,123.268265,-11728.608,6636.282,6407.8755,433.9628,-209.22063,-301.09802
-13693.427,1378.6713,-680.1081,11.67806,353.78012,26.6788,-11865.554,6705.1436,6336.6514,393.5749,-19.440594,-386.8182
-13910.365,1504.144,-903.6244,67.53662,145.30765,-90.41336,-12058.7705,6784.628,6317.961,329.91458,-96.35407,-415.5925
-14060.98,1519.821,-921.8058,40.439224,-197.30629,-111.35005,-12306.357,6921.9604,6238.93,237.19945,-423.013,-397.57642
-14008.588,1551.5015,-1168.1742,-116.20991,-373.25363,-124.57628,-12290.513,6930.3164,6026.6826,76.832634,-575.5109,-346.76523
-14288.69,1638.7947,-1197.7782,-319.68307,-14.304321,-121.79749,-12105.909,6956.9966,6284.8677,-40.994896,-390.17117,-237.629
-14558.602,1649.1849,-830.1651,-684.6216,268.7634,-41.194275,-11826.18,7009.6533,6272.0356,-93.293236,-110.02462,-90.17235
-15062.567,2639.4036,69.852715,-1290.3989,583.219,402.20358,-12255.708,7025.657,5717.8906,-345.5212,-58.598057,182.54292
-14973.409,2564.5432,939.3195,-2362.0774,1084.1339,1223.4415,-12378.031,7160.1665,5808.0825,-446.44818,561.41235,419.65082
-14396.008,2795.144,355.58673,-2717.846,3206.0244,1544.2279,-11681.361,7422.1523,5939.306,-753.4095,1551.0118,599.4982
-13960.477,2614.3525,1268.3503,-4543.8003,6952.845,2375.1755,-12577.458,7325.0527,6118.7144,-1062.4862,2495.5493,786.3281
-14084.058,1583.3854,1152.4053,-4857.227,5473.073,2867.5933,-12940.78,7262.38,7202.593,-1068.0935,1285.2601,950.53143
-14234.4375,988.77026,55.53095,-3462.107,3246.9192,2820.2026,-12676.202,7226.1646,7501.731,-1209.8217,-863.7602,975.1611
